Data de Medição,VALE - ITABIRA,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-08-04 12:00:00,n,n,26.9,VM,n,n,14,VM,n,n,9.1,VM,n,n,24.8,VM,n,n,26,VM,n,n,8.7,VM,n,n,21.4,VM,n,n,14.7,VM,n,n,6.5,VM,n,n,23,VM,n,n,14.5,VM,n,n,6.9,VM
2024-08-04 12:30:00,9,n,n,n,6,n,n,n,11,n,n,n,6.2,n,n,n,7,n,n,n,3,n,n,n,11,n,n,n,8,n,n,n,4,n,n,n,11,n,n,n,6,n,n,n,3,n,n,n
2024-08-04 13:30:00,8,n,n,n,6,n,n,n,8,n,n,n,6.1,n,n,n,9,n,n,n,7,n,n,n,6,n,n,n,12,n,n,n,1,n,n,n,15,n,n,n,7,n,n,n,6,n,n,n
2024-08-04 14:30:00,8,n,n,n,7,n,n,n,6,n,n,n,7.4,n,n,n,7,n,n,n,6,n,n,n,4,n,n,n,8,n,n,n,6,n,n,n,13,n,n,n,13,n,n,n,8,n,n,n
2024-08-04 15:30:00,10,n,n,n,6,n,n,n,9,n,n,n,16.9,n,n,n,18,n,n,n,5,n,n,n,9,n,n,n,12,n,n,n,7,n,n,n,16,n,n,n,12,n,n,n,7,n,n,n
2024-08-04 16:30:00,9,n,n,n,9,n,n,n,16,n,n,n,14.9,n,n,n,12,n,n,n,6,n,n,n,10,n,n,n,9,n,n,n,6,n,n,n,16,n,n,n,11,n,n,n,6,n,n,n
2024-08-04 17:30:00,30,n,n,n,9,n,n,n,9,n,n,n,20.7,n,n,n,16,n,n,n,6,n,n,n,28,n,n,n,23,n,n,n,9,n,n,n,25,n,n,n,7,n,n,n,7,n,n,n
2024-08-04 18:30:00,58,n,n,n,25,n,n,n,7,n,n,n,58.9,n,n,n,50,n,n,n,7,n,n,n,89,n,n,n,36,n,n,n,11,n,n,n,40,n,n,n,22,n,n,n,8,n,n,n
2024-08-04 19:30:00,70,n,n,n,30,n,n,n,5,n,n,n,48.9,n,n,n,33,n,n,n,6,n,n,n,84,n,n,n,35,n,n,n,10,n,n,n,88,n,n,n,52,n,n,n,13,n,n,n
2024-08-04 20:30:00,100,n,n,n,46,n,n,n,14,n,n,n,57.5,n,n,n,44,n,n,n,12,n,n,n,52,n,n,n,22,n,n,n,12,n,n,n,74,n,n,n,41,n,n,n,19,n,n,n
2024-08-04 21:30:00,78,n,n,n,44,n,n,n,14,n,n,n,95.1,n,n,n,62,n,n,n,9,n,n,n,60,n,n,n,28,n,n,n,9,n,n,n,42,n,n,n,25,n,n,n,9,n,n,n
2024-08-04 22:30:00,96,n,n,n,51,n,n,n,17,n,n,n,66.5,n,n,n,46,n,n,n,13,n,n,n,40,n,n,n,24,n,n,n,11,n,n,n,41,n,n,n,28,n,n,n,12,n,n,n
2024-08-04 23:30:00,39,n,n,n,24,n,n,n,11,n,n,n,34.5,n,n,n,20,n,n,n,11,n,n,n,41,n,n,n,25,n,n,n,11,n,n,n,38,n,n,n,24,n,n,n,11,n,n,n
2024-08-05 00:30:00,69,n,n,n,34,n,n,n,17,n,n,n,44.7,n,n,n,34,n,n,n,9,n,n,n,26,n,n,n,17,n,n,n,9,n,n,n,53,n,n,n,33,n,n,n,11,n,n,n
2024-08-05 01:30:00,42,n,n,n,28,n,n,n,30,n,n,n,27.8,n,n,n,20,n,n,n,18,n,n,n,21,n,n,n,19,n,n,n,8,n,n,n,34,n,n,n,20,n,n,n,12,n,n,n
2024-08-05 02:30:00,9,n,n,n,6,n,n,n,6,n,n,n,19.4,n,n,n,12,n,n,n,6,n,n,n,10,n,n,n,11,n,n,n,5,n,n,n,24,n,n,n,14,n,n,n,14,n,n,n
