2023-06-06 00:30:00,n,77.1,n,n,n,66,n,n,n,29,n,n,n,0.4,n,n,n,51.1,n,n,n,59.5,n,n,n,52,n,n,n,30,n,n,n,0.5,n,n,n,263.9,n,n,n,21.9,n,n,n,15,n,n,n,12.7,n,n,n,0.4,n,n,n,179.7,n,n,n,125.1,n,n,n,75,n,n,n,42,n,n,n,0.4,n,n,n,312.3,n,n,n
2023-06-06 01:30:00,n,76.2,n,n,n,57,n,n,n,29,n,n,n,0.4,n,n,n,142.5,n,n,n,55.4,n,n,n,48,n,n,n,28,n,n,n,0.5,n,n,n,233.3,n,n,n,22.8,n,n,n,15,n,n,n,13.1,n,n,n,0.4,n,n,n,286.5,n,n,n,103.1,n,n,n,55,n,n,n,33,n,n,n,0.5,n,n,n,210.1,n,n,n
2023-06-06 02:30:00,n,72.5,n,n,n,62,n,n,n,30,n,n,n,0.4,n,n,n,12.4,n,n,n,78.5,n,n,n,58,n,n,n,29,n,n,n,0.5,n,n,n,264.7,n,n,n,20.5,n,n,n,14,n,n,n,11.2,n,n,n,0.6,n,n,n,211.6,n,n,n,72.4,n,n,n,41,n,n,n,25,n,n,n,0.5,n,n,n,7.7,n,n,n
2023-06-06 03:30:00,n,105.3,n,n,n,75,n,n,n,33,n,n,n,0.4,n,n,n,164.7,n,n,n,53,n,n,n,47,n,n,n,35,n,n,n,0.5,n,n,n,236.9,n,n,n,19.7,n,n,n,16,n,n,n,13.6,n,n,n,0.6,n,n,n,140.6,n,n,n,63.8,n,n,n,46,n,n,n,30,n,n,n,0.4,n,n,n,159.1,n,n,n
2023-06-06 04:30:00,n,64.9,n,n,n,48,n,n,n,27,n,n,n,0.4,n,n,n,130.4,n,n,n,50,n,n,n,47,n,n,n,29,n,n,n,0.4,n,n,n,275.3,n,n,n,22.8,n,n,n,17,n,n,n,14.6,n,n,n,0.5,n,n,n,139.5,n,n,n,59.5,n,n,n,40,n,n,n,31,n,n,n,0.4,n,n,n,244.9,n,n,n
2023-06-06 05:30:00,n,61.4,n,n,n,51,n,n,n,30,n,n,n,0.4,n,n,n,134.4,n,n,n,62,n,n,n,52,n,n,n,31,n,n,n,0.5,n,n,n,261,n,n,n,18.4,n,n,n,16,n,n,n,13.9,n,n,n,0.5,n,n,n,141.7,n,n,n,59.1,n,n,n,38,n,n,n,25,n,n,n,0.5,n,n,n,299.5,n,n,n
2023-06-06 06:30:00,n,89.4,n,n,n,67,n,n,n,30,n,n,n,0.4,n,n,n,173.6,n,n,n,109,n,n,n,77,n,n,n,29,n,n,n,0.5,n,n,n,237,n,n,n,26.3,n,n,n,16,n,n,n,14.4,n,n,n,0.5,n,n,n,138.2,n,n,n,59.9,n,n,n,44,n,n,n,25,n,n,n,0.6,n,n,n,185.7,n,n,n
2023-06-06 07:30:00,n,76.9,n,n,n,51,n,n,n,28,n,n,n,0.4,n,n,n,93,n,n,n,140,n,n,n,90,n,n,n,33,n,n,n,0.5,n,n,n,38.2,n,n,n,61.9,n,n,n,23,n,n,n,22.2,n,n,n,0.5,n,n,n,129.6,n,n,n,88.8,n,n,n,67,n,n,n,30,n,n,n,0.5,n,n,n,267.7,n,n,n
2023-06-06 08:30:00,n,93.7,n,n,n,69,n,n,n,35,n,n,n,0.4,n,n,n,226.6,n,n,n,154.9,n,n,n,102,n,n,n,50,n,n,n,0.6,n,n,n,77.9,n,n,n,52.9,n,n,n,38,n,n,n,35,n,n,n,0.5,n,n,n,78.6,n,n,n,142.8,n,n,n,75,n,n,n,39,n,n,n,0.5,n,n,n,323.1,n,n,n
2023-06-06 09:30:00,n,88.9,n,n,n,47,n,n,n,28,n,n,n,0.7,n,n,n,189.8,n,n,n,88.5,n,n,n,61,n,n,n,36,n,n,n,0.7,n,n,n,124.2,n,n,n,42.9,n,n,n,36,n,n,n,33.7,n,n,n,0.8,n,n,n,34.3,n,n,n,129.1,n,n,n,78,n,n,n,28,n,n,n,0.5,n,n,n,243.7,n,n,n
2023-06-06 10:30:00,n,51.6,n,n,n,38,n,n,n,22,n,n,n,0.9,n,n,n,196,n,n,n,37.1,n,n,n,35,n,n,n,20,n,n,n,0.8,n,n,n,95.1,n,n,n,17.5,n,n,n,20,n,n,n,17.6,n,n,n,1.2,n,n,n,84,n,n,n,121.6,n,n,n,41,n,n,n,18,n,n,n,1,n,n,n,126.7,n,n,n
2023-06-06 11:30:00,n,34.5,n,n,n,24,n,n,n,9,n,n,n,1,n,n,n,150.3,n,n,n,22.6,n,n,n,23,n,n,n,17,n,n,n,1,n,n,n,122.2,n,n,n,8.2,n,n,n,9,n,n,n,5.1,n,n,n,1.1,n,n,n,61.4,n,n,n,66.9,n,n,n,20,n,n,n,8,n,n,n,1,n,n,n,129.6,n,n,n
2023-06-06 12:00:00,n,n,n,76.9,VM,n,n,50.6,VM,n,n,18.6,VM,n,n,0.6,VM,n,n,140.5,VM,n,n,63.8,VM,n,n,48,VM,n,n,22.6,VM,n,n,0.7,VM,n,n,193.5,VM,n,n,23.9,VM,n,n,16.2,VM,n,n,13.3,VM,n,n,0.9,VM,n,n,164.4,VM,n,n,72.3,VM,n,n,42,VM,n,n,20.3,VM,n,n,0.8,VM,n,n,158.8,VM
2023-06-06 12:30:00,n,22.6,n,n,n,14,n,n,n,9,n,n,n,1,n,n,n,182.6,n,n,n,34.7,n,n,n,24,n,n,n,12,n,n,n,1,n,n,n,109,n,n,n,8.2,n,n,n,8,n,n,n,4.3,n,n,n,1.1,n,n,n,62.2,n,n,n,28.3,n,n,n,23,n,n,n,5,n,n,n,1.3,n,n,n,135.7,n,n,n
2023-06-06 13:30:00,n,21.9,n,n,n,12,n,n,n,6,n,n,n,1.2,n,n,n,139.2,n,n,n,9.7,n,n,n,25,n,n,n,8,n,n,n,0.9,n,n,n,105.3,n,n,n,4,n,n,n,7,n,n,n,3.3,n,n,n,2.4,n,n,n,80,n,n,n,22.9,n,n,n,17,n,n,n,5,n,n,n,1.5,n,n,n,133.2,n,n,n
2023-06-06 14:30:00,n,19.7,n,n,n,14,n,n,n,1,n,n,n,0.9,n,n,n,139.7,n,n,n,28.8,n,n,n,18,n,n,n,8,n,n,n,1,n,n,n,88.7,n,n,n,5.2,n,n,n,8,n,n,n,4,n,n,n,2,n,n,n,59.5,n,n,n,25,n,n,n,14,n,n,n,3,n,n,n,1.5,n,n,n,111,n,n,n
2023-06-06 15:30:00,n,42.9,n,n,n,34,n,n,n,1,n,n,n,0.9,n,n,n,58.6,n,n,n,26,n,n,n,22,n,n,n,7,n,n,n,2.1,n,n,n,44.8,n,n,n,13.6,n,n,n,11,n,n,n,7.4,n,n,n,2.7,n,n,n,99.3,n,n,n,26,n,n,n,18,n,n,n,3,n,n,n,2.3,n,n,n,51.5,n,n,n
2023-06-06 16:30:00,n,128,n,n,n,85,n,n,n,17,n,n,n,0.5,n,n,n,41.5,n,n,n,78.5,n,n,n,57,n,n,n,16,n,n,n,0.9,n,n,n,335.7,n,n,n,14.1,n,n,n,12,n,n,n,8.2,n,n,n,2.2,n,n,n,100.7,n,n,n,34.2,n,n,n,27,n,n,n,6,n,n,n,1.5,n,n,n,50.9,n,n,n
2023-06-06 17:30:00,n,119.9,n,n,n,72,n,n,n,6,n,n,n,0.5,n,n,n,28.6,n,n,n,66.7,n,n,n,38,n,n,n,12,n,n,n,0.5,n,n,n,242,n,n,n,43.8,n,n,n,19,n,n,n,14.9,n,n,n,0.9,n,n,n,347.8,n,n,n,64,n,n,n,38,n,n,n,12,n,n,n,0.7,n,n,n,115.5,n,n,n
2023-06-06 18:30:00,n,114.5,n,n,n,46,n,n,n,8,n,n,n,0.4,n,n,n,199.2,n,n,n,68.6,n,n,n,44,n,n,n,11,n,n,n,0.5,n,n,n,245.6,n,n,n,41.4,n,n,n,21,n,n,n,16,n,n,n,0.9,n,n,n,333.3,n,n,n,68.9,n,n,n,24,n,n,n,11,n,n,n,0.5,n,n,n,138.8,n,n,n
2023-06-06 19:30:00,n,84.2,n,n,n,45,n,n,n,8,n,n,n,0.4,n,n,n,294.9,n,n,n,54.5,n,n,n,41,n,n,n,16,n,n,n,0.5,n,n,n,262.1,n,n,n,29.3,n,n,n,17,n,n,n,13.9,n,n,n,0.5,n,n,n,331.1,n,n,n,56.7,n,n,n,36,n,n,n,16,n,n,n,0.5,n,n,n,158.1,n,n,n
2023-06-06 20:30:00,n,87.4,n,n,n,61,n,n,n,11,n,n,n,0.4,n,n,n,277.2,n,n,n,47.3,n,n,n,38,n,n,n,20,n,n,n,0.5,n,n,n,258.9,n,n,n,22.4,n,n,n,13,n,n,n,10.3,n,n,n,0.5,n,n,n,334.9,n,n,n,64.6,n,n,n,44,n,n,n,23,n,n,n,0.5,n,n,n,56.9,n,n,n
2023-06-06 21:30:00,n,110.6,n,n,n,59,n,n,n,13,n,n,n,0.4,n,n,n,77.1,n,n,n,51.9,n,n,n,39,n,n,n,18,n,n,n,0.5,n,n,n,221,n,n,n,21.6,n,n,n,15,n,n,n,12.6,n,n,n,0.5,n,n,n,119.2,n,n,n,90.7,n,n,n,58,n,n,n,20,n,n,n,0.5,n,n,n,124.8,n,n,n
2023-06-06 22:30:00,n,114,n,n,n,62,n,n,n,18,n,n,n,0.4,n,n,n,139.7,n,n,n,87,n,n,n,61,n,n,n,23,n,n,n,0.5,n,n,n,258,n,n,n,18.7,n,n,n,12,n,n,n,9.3,n,n,n,0.5,n,n,n,308.9,n,n,n,90.9,n,n,n,47,n,n,n,29,n,n,n,0.5,n,n,n,99.3,n,n,n
2023-06-06 23:30:00,n,88.1,n,n,n,55,n,n,n,19,n,n,n,0.4,n,n,n,129.3,n,n,n,67.2,n,n,n,52,n,n,n,24,n,n,n,0.5,n,n,n,242.4,n,n,n,15.5,n,n,n,11,n,n,n,8.7,n,n,n,0.4,n,n,n,142.8,n,n,n,71.5,n,n,n,41,n,n,n,20,n,n,n,0.4,n,n,n,125.6,n,n,n
2023-06-07 00:30:00,n,82,n,n,n,50,n,n,n,18,n,n,n,0.4,n,n,n,78.9,n,n,n,63.8,n,n,n,51,n,n,n,29,n,n,n,0.5,n,n,n,241.9,n,n,n,15.5,n,n,n,10,n,n,n,6.7,n,n,n,0.5,n,n,n,129.4,n,n,n,58.3,n,n,n,42,n,n,n,28,n,n,n,0.5,n,n,n,15.3,n,n,n
2023-06-07 01:30:00,n,82.2,n,n,n,53,n,n,n,24,n,n,n,0.4,n,n,n,133.3,n,n,n,73.5,n,n,n,53,n,n,n,23,n,n,n,0.5,n,n,n,216,n,n,n,16.2,n,n,n,10,n,n,n,6.8,n,n,n,0.5,n,n,n,142.7,n,n,n,53.7,n,n,n,35,n,n,n,24,n,n,n,0.5,n,n,n,172.8,n,n,n
2023-06-07 02:30:00,n,58.7,n,n,n,45,n,n,n,18,n,n,n,0.4,n,n,n,205.1,n,n,n,46,n,n,n,36,n,n,n,19,n,n,n,0.5,n,n,n,243.4,n,n,n,13.6,n,n,n,13,n,n,n,10.6,n,n,n,0.6,n,n,n,133.5,n,n,n,48.9,n,n,n,34,n,n,n,19,n,n,n,0.5,n,n,n,316.2,n,n,n
2023-06-07 03:30:00,n,52.8,n,n,n,41,n,n,n,20,n,n,n,0.4,n,n,n,132.6,n,n,n,51.4,n,n,n,40,n,n,n,23,n,n,n,0.5,n,n,n,248,n,n,n,16.7,n,n,n,12,n,n,n,9.3,n,n,n,0.4,n,n,n,301.9,n,n,n,52.7,n,n,n,34,n,n,n,16,n,n,n,0.4,n,n,n,336,n,n,n
2023-06-07 04:30:00,n,67.9,n,n,n,53,n,n,n,19,n,n,n,0.4,n,n,n,108.9,n,n,n,59.9,n,n,n,48,n,n,n,25,n,n,n,0.5,n,n,n,240.2,n,n,n,19.7,n,n,n,13,n,n,n,10.5,n,n,n,0.4,n,n,n,264.4,n,n,n,52.8,n,n,n,35,n,n,n,18,n,n,n,0.4,n,n,n,197.7,n,n,n
2023-06-07 05:30:00,n,68.5,n,n,n,50,n,n,n,19,n,n,n,0.4,n,n,n,154.9,n,n,n,73.5,n,n,n,61,n,n,n,25,n,n,n,0.5,n,n,n,268.9,n,n,n,24.7,n,n,n,12,n,n,n,9.7,n,n,n,0.4,n,n,n,297.2,n,n,n,57.2,n,n,n,33,n,n,n,14,n,n,n,0.4,n,n,n,335.7,n,n,n
2023-06-07 06:30:00,n,85.8,n,n,n,59,n,n,n,18,n,n,n,0.4,n,n,n,115.4,n,n,n,134.4,n,n,n,91,n,n,n,35,n,n,n,0.4,n,n,n,291.6,n,n,n,38.7,n,n,n,16,n,n,n,14,n,n,n,0.4,n,n,n,130.6,n,n,n,74.6,n,n,n,39,n,n,n,20,n,n,n,0.4,n,n,n,3.4,n,n,n
2023-06-07 07:30:00,n,119.7,n,n,n,64,n,n,n,23,n,n,n,0.4,n,n,n,151.4,n,n,n,152.5,n,n,n,90,n,n,n,n,n,n,n,0.6,n,n,n,73.9,n,n,n,27.9,n,n,n,23,n,n,n,19.7,n,n,n,0.7,n,n,n,117.9,n,n,n,108.7,n,n,n,57,n,n,n,27,n,n,n,0.5,n,n,n,91.5,n,n,n
2023-06-07 08:30:00,n,105.5,n,n,n,66,n,n,n,29,n,n,n,0.5,n,n,n,222.9,n,n,n,132,n,n,n,74,n,n,n,29,n,n,n,0.5,n,n,n,93.9,n,n,n,58,n,n,n,27,n,n,n,23.9,n,n,n,0.5,n,n,n,95.5,n,n,n,116.9,n,n,n,66,n,n,n,33,n,n,n,0.5,n,n,n,117.6,n,n,n
2023-06-07 09:30:00,n,83.8,n,n,n,52,n,n,n,19,n,n,n,0.8,n,n,n,198.6,n,n,n,267.7,n,n,n,177,n,n,n,n,n,n,n,0.9,n,n,n,96,n,n,n,47.6,n,n,n,n,n,n,n,n,n,n,n,1,n,n,n,105.8,n,n,n,117.7,n,n,n,42,n,n,n,22,n,n,n,1.2,n,n,n,125.2,n,n,n
2023-06-07 10:30:00,n,43.2,n,n,n,17,n,n,n,n,n,n,n,1.3,n,n,n,65.4,n,n,n,80.4,n,n,n,44,n,n,n,14,n,n,n,2.2,n,n,n,63.7,n,n,n,20.9,n,n,n,n,n,n,n,n,n,n,n,2.1,n,n,n,77.2,n,n,n,59.2,n,n,n,18,n,n,n,6,n,n,n,2.5,n,n,n,57.7,n,n,n
2023-06-07 11:30:00,n,37.3,n,n,n,27,n,n,n,n,n,n,n,1,n,n,n,53.5,n,n,n,32.1,n,n,n,18,n,n,n,18,n,n,n,1.9,n,n,n,15,n,n,n,14.5,n,n,n,18.5,n,n,n,1.2,n,n,n,2.1,n,n,n,14.7,n,n,n,24.8,n,n,n,19,n,n,n,6,n,n,n,2.8,n,n,n,31.9,n,n,n
2023-06-07 12:00:00,n,n,n,77.2,VM,n,n,49.8,VM,n,n,16.4,VM,n,n,0.6,VM,n,n,148.6,VM,n,n,76.9,VM,n,n,50.8,VM,n,n,18.8,VM,n,n,0.8,VM,n,n,196,VM,n,n,32.5,VM,n,n,37,VM,n,n,12.8,VM,n,n,0.9,VM,n,n,176.6,VM,n,n,66.9,VM,n,n,36,VM,n,n,16,VM,n,n,1,VM,n,n,121.5,VM
2023-06-07 12:30:00,n,33.5,n,n,n,19,n,n,n,5,n,n,n,0.9,n,n,n,91.7,n,n,n,29.7,n,n,n,18,n,n,n,7,n,n,n,1.3,n,n,n,87.6,n,n,n,9.7,n,n,n,21.5,n,n,n,5.3,n,n,n,2,n,n,n,14.1,n,n,n,21.7,n,n,n,16,n,n,n,8,n,n,n,2.3,n,n,n,52.9,n,n,n
2023-06-07 13:30:00,n,30.4,n,n,n,18,n,n,n,2,n,n,n,1.1,n,n,n,58.5,n,n,n,30.4,n,n,n,24,n,n,n,12,n,n,n,1.7,n,n,n,339.9,n,n,n,9,n,n,n,22.8,n,n,n,5.9,n,n,n,1.4,n,n,n,88.9,n,n,n,22.1,n,n,n,14,n,n,n,9,n,n,n,1.8,n,n,n,65.1,n,n,n
2023-06-07 14:30:00,n,33.9,n,n,n,23,n,n,n,n,n,n,n,1,n,n,n,62.6,n,n,n,32.3,n,n,n,16,n,n,n,7,n,n,n,1.5,n,n,n,7.5,n,n,n,18.9,n,n,n,25.7,n,n,n,6.9,n,n,n,1.5,n,n,n,45.6,n,n,n,21,n,n,n,13,n,n,n,11,n,n,n,2,n,n,n,53.1,n,n,n
2023-06-07 15:30:00,n,39.3,n,n,n,28,n,n,n,n,n,n,n,0.7,n,n,n,79.4,n,n,n,43.7,n,n,n,23,n,n,n,14,n,n,n,1,n,n,n,69.4,n,n,n,14.3,n,n,n,35.7,n,n,n,7.3,n,n,n,1.2,n,n,n,71.5,n,n,n,25.5,n,n,n,22,n,n,n,11,n,n,n,1.2,n,n,n,83.8,n,n,n
2023-06-07 16:30:00,n,98.8,n,n,n,74,n,n,n,13,n,n,n,0.5,n,n,n,38.8,n,n,n,99.9,n,n,n,77,n,n,n,16,n,n,n,1.2,n,n,n,325.6,n,n,n,38.7,n,n,n,40.5,n,n,n,14.9,n,n,n,1,n,n,n,359.5,n,n,n,38.8,n,n,n,27,n,n,n,12,n,n,n,1.6,n,n,n,43.3,n,n,n
2023-06-07 17:30:00,n,123.8,n,n,n,77,n,n,n,13,n,n,n,0.5,n,n,n,18.4,n,n,n,110.7,n,n,n,64,n,n,n,19,n,n,n,0.8,n,n,n,264.9,n,n,n,88.9,n,n,n,97.6,n,n,n,26.6,n,n,n,0.8,n,n,n,333.9,n,n,n,109.1,n,n,n,64,n,n,n,11,n,n,n,1.1,n,n,n,88.4,n,n,n
2023-06-07 18:30:00,n,108.6,n,n,n,73,n,n,n,11,n,n,n,0.5,n,n,n,340.9,n,n,n,72.6,n,n,n,36,n,n,n,16,n,n,n,0.5,n,n,n,268.6,n,n,n,82.3,n,n,n,128.9,n,n,n,21.1,n,n,n,0.9,n,n,n,336.9,n,n,n,90,n,n,n,24,n,n,n,8,n,n,n,0.8,n,n,n,143.4,n,n,n
2023-06-07 19:30:00,n,100.2,n,n,n,47,n,n,n,13,n,n,n,0.4,n,n,n,310,n,n,n,41,n,n,n,25,n,n,n,11,n,n,n,0.5,n,n,n,249.7,n,n,n,103.7,n,n,n,95.8,n,n,n,17,n,n,n,0.5,n,n,n,329.3,n,n,n,62.9,n,n,n,20,n,n,n,8,n,n,n,0.7,n,n,n,148.5,n,n,n
2023-06-07 20:30:00,n,90.5,n,n,n,55,n,n,n,12,n,n,n,0.4,n,n,n,281.2,n,n,n,42.5,n,n,n,33,n,n,n,9,n,n,n,0.5,n,n,n,256.9,n,n,n,33.3,n,n,n,65.3,n,n,n,17.3,n,n,n,0.5,n,n,n,332.5,n,n,n,60.2,n,n,n,33,n,n,n,17,n,n,n,0.5,n,n,n,146.1,n,n,n
2023-06-07 21:30:00,n,109.7,n,n,n,81,n,n,n,17,n,n,n,0.5,n,n,n,349.8,n,n,n,39.9,n,n,n,28,n,n,n,16,n,n,n,0.5,n,n,n,258.5,n,n,n,29.1,n,n,n,48.8,n,n,n,17.6,n,n,n,0.4,n,n,n,54.9,n,n,n,102.4,n,n,n,72,n,n,n,19,n,n,n,0.5,n,n,n,23.5,n,n,n
2023-06-07 22:30:00,n,105.1,n,n,n,62,n,n,n,16,n,n,n,0.4,n,n,n,209,n,n,n,62.2,n,n,n,41,n,n,n,22,n,n,n,0.4,n,n,n,241.2,n,n,n,22.3,n,n,n,42.4,n,n,n,16.2,n,n,n,0.5,n,n,n,315.2,n,n,n,127.9,n,n,n,59,n,n,n,20,n,n,n,0.5,n,n,n,142.7,n,n,n
2023-06-07 23:30:00,n,90.8,n,n,n,61,n,n,n,20,n,n,n,0.4,n,n,n,105.3,n,n,n,74.3,n,n,n,51,n,n,n,24,n,n,n,0.4,n,n,n,242.6,n,n,n,16.7,n,n,n,35.4,n,n,n,13.9,n,n,n,0.5,n,n,n,146.2,n,n,n,98.1,n,n,n,46,n,n,n,17,n,n,n,0.4,n,n,n,125,n,n,n
2023-06-08 00:30:00,n,88.5,n,n,n,75,n,n,n,22,n,n,n,0.4,n,n,n,62.2,n,n,n,66,n,n,n,55,n,n,n,23,n,n,n,0.4,n,n,n,256.3,n,n,n,15.7,n,n,n,34.3,n,n,n,13.7,n,n,n,0.4,n,n,n,318.5,n,n,n,87,n,n,n,42,n,n,n,17,n,n,n,0.4,n,n,n,15.9,n,n,n
2023-06-08 01:30:00,n,81.2,n,n,n,50,n,n,n,17,n,n,n,0.4,n,n,n,124.7,n,n,n,66,n,n,n,51,n,n,n,22,n,n,n,0.4,n,n,n,239.1,n,n,n,13.5,n,n,n,30.4,n,n,n,11.7,n,n,n,0.4,n,n,n,157.2,n,n,n,74.3,n,n,n,35,n,n,n,14,n,n,n,0.4,n,n,n,65.9,n,n,n
2023-06-08 02:30:00,n,63.4,n,n,n,44,n,n,n,20,n,n,n,0.4,n,n,n,151.5,n,n,n,61.1,n,n,n,50,n,n,n,22,n,n,n,0.4,n,n,n,257.3,n,n,n,12,n,n,n,26.6,n,n,n,11.2,n,n,n,0.4,n,n,n,201.6,n,n,n,64.3,n,n,n,34,n,n,n,13,n,n,n,0.4,n,n,n,43.4,n,n,n
2023-06-08 03:30:00,n,55.7,n,n,n,42,n,n,n,16,n,n,n,0.4,n,n,n,143.2,n,n,n,59.5,n,n,n,45,n,n,n,18,n,n,n,0.4,n,n,n,257.3,n,n,n,11.4,n,n,n,23.9,n,n,n,11,n,n,n,0.4,n,n,n,194.9,n,n,n,71.9,n,n,n,47,n,n,n,14,n,n,n,0.4,n,n,n,92.8,n,n,n
2023-06-08 04:30:00,n,52.2,n,n,n,42,n,n,n,13,n,n,n,0.4,n,n,n,147.4,n,n,n,55.9,n,n,n,40,n,n,n,20,n,n,n,0.4,n,n,n,250.8,n,n,n,11.7,n,n,n,24.3,n,n,n,11.3,n,n,n,0.4,n,n,n,143.2,n,n,n,75.6,n,n,n,39,n,n,n,14,n,n,n,0.4,n,n,n,79.8,n,n,n
2023-06-08 05:30:00,n,56,n,n,n,38,n,n,n,12,n,n,n,0.4,n,n,n,141,n,n,n,61.3,n,n,n,41,n,n,n,19,n,n,n,0.4,n,n,n,247.1,n,n,n,12.7,n,n,n,26.6,n,n,n,13.5,n,n,n,0.5,n,n,n,154,n,n,n,65.4,n,n,n,39,n,n,n,14,n,n,n,0.4,n,n,n,43.8,n,n,n
2023-06-08 06:30:00,n,66.7,n,n,n,46,n,n,n,13,n,n,n,0.4,n,n,n,139.1,n,n,n,90.6,n,n,n,58,n,n,n,22,n,n,n,0.4,n,n,n,270.1,n,n,n,25.1,n,n,n,28.8,n,n,n,16.3,n,n,n,0.5,n,n,n,136.9,n,n,n,80.5,n,n,n,27,n,n,n,13,n,n,n,0.4,n,n,n,176.3,n,n,n
2023-06-08 07:30:00,n,65.5,n,n,n,39,n,n,n,14,n,n,n,0.4,n,n,n,186.2,n,n,n,80.1,n,n,n,42,n,n,n,18,n,n,n,0.6,n,n,n,49.3,n,n,n,20.9,n,n,n,37,n,n,n,16.2,n,n,n,0.6,n,n,n,71.1,n,n,n,74.7,n,n,n,33,n,n,n,14,n,n,n,0.5,n,n,n,55.2,n,n,n
2023-06-08 08:30:00,n,71.5,n,n,n,47,n,n,n,18,n,n,n,0.5,n,n,n,221.5,n,n,n,69.6,n,n,n,41,n,n,n,20,n,n,n,0.6,n,n,n,88,n,n,n,34.6,n,n,n,51.3,n,n,n,20.6,n,n,n,1,n,n,n,102.2,n,n,n,68.7,n,n,n,33,n,n,n,16,n,n,n,0.7,n,n,n,124.7,n,n,n
2023-06-08 09:30:00,n,54.1,n,n,n,25,n,n,n,6,n,n,n,1.1,n,n,n,94.6,n,n,n,45.8,n,n,n,30,n,n,n,13,n,n,n,1.4,n,n,n,88.5,n,n,n,19.5,n,n,n,34.5,n,n,n,11.5,n,n,n,2.5,n,n,n,89.4,n,n,n,51,n,n,n,16,n,n,n,8,n,n,n,2.7,n,n,n,65.4,n,n,n
2023-06-08 10:30:00,n,43.4,n,n,n,23,n,n,n,3,n,n,n,1.1,n,n,n,60.2,n,n,n,37.7,n,n,n,24,n,n,n,9,n,n,n,1.9,n,n,n,67.8,n,n,n,24.3,n,n,n,31,n,n,n,6.4,n,n,n,2.3,n,n,n,83.9,n,n,n,32.2,n,n,n,23,n,n,n,9,n,n,n,2.7,n,n,n,71.2,n,n,n
2023-06-08 11:30:00,n,36.5,n,n,n,18,n,n,n,5,n,n,n,1.3,n,n,n,81.3,n,n,n,33.4,n,n,n,20,n,n,n,7,n,n,n,1.5,n,n,n,84.4,n,n,n,16.9,n,n,n,25.1,n,n,n,5.4,n,n,n,2.5,n,n,n,87.3,n,n,n,26.5,n,n,n,16,n,n,n,7,n,n,n,2.6,n,n,n,73.3,n,n,n
2023-06-08 12:00:00,n,n,n,63.8,VM,n,n,42,VM,n,n,11.7,VM,n,n,0.6,VM,n,n,142.1,VM,n,n,54.9,VM,n,n,38,VM,n,n,14.9,VM,n,n,0.8,VM,n,n,188.3,VM,n,n,20.5,VM,n,n,35.1,VM,n,n,11.8,VM,n,n,1,VM,n,n,175.3,VM,n,n,54.4,VM,n,n,29.3,VM,n,n,11.7,VM,n,n,1.1,VM,n,n,81.3,VM
2023-06-08 12:30:00,n,32.1,n,n,n,27,n,n,n,2,n,n,n,1.2,n,n,n,72.7,n,n,n,34,n,n,n,n,n,n,n,6,n,n,n,1.4,n,n,n,83.3,n,n,n,1.7,n,n,n,15.9,n,n,n,2.5,n,n,n,2.2,n,n,n,98.1,n,n,n,20.3,n,n,n,12,n,n,n,6,n,n,n,2.3,n,n,n,87.3,n,n,n
2023-06-08 13:30:00,n,33.2,n,n,n,22,n,n,n,2,n,n,n,1.1,n,n,n,77.1,n,n,n,32.1,n,n,n,19,n,n,n,5,n,n,n,1.2,n,n,n,78.7,n,n,n,5.8,n,n,n,16.8,n,n,n,3.2,n,n,n,1.7,n,n,n,87.6,n,n,n,15.1,n,n,n,12,n,n,n,5,n,n,n,2.1,n,n,n,61.2,n,n,n
2023-06-08 14:30:00,n,31.3,n,n,n,19,n,n,n,5,n,n,n,1,n,n,n,84.5,n,n,n,37.9,n,n,n,16,n,n,n,8,n,n,n,1.5,n,n,n,61.1,n,n,n,5.9,n,n,n,21.4,n,n,n,4.5,n,n,n,1.7,n,n,n,70.9,n,n,n,14.7,n,n,n,11,n,n,n,3,n,n,n,1.8,n,n,n,84.6,n,n,n
2023-06-08 15:30:00,n,33.3,n,n,n,18,n,n,n,2,n,n,n,0.9,n,n,n,64,n,n,n,33,n,n,n,23,n,n,n,9,n,n,n,1.2,n,n,n,46.4,n,n,n,16.6,n,n,n,26.3,n,n,n,6.5,n,n,n,1.1,n,n,n,59.4,n,n,n,14.5,n,n,n,9,n,n,n,3,n,n,n,1.8,n,n,n,26.9,n,n,n
2023-06-08 16:30:00,n,104.1,n,n,n,79,n,n,n,8,n,n,n,0.5,n,n,n,37.4,n,n,n,81.1,n,n,n,59,n,n,n,9,n,n,n,1.3,n,n,n,328.8,n,n,n,31,n,n,n,37.1,n,n,n,11.2,n,n,n,0.8,n,n,n,8.9,n,n,n,18.9,n,n,n,16,n,n,n,7,n,n,n,2.1,n,n,n,37.5,n,n,n
2023-06-08 17:30:00,n,96,n,n,n,38,n,n,n,7,n,n,n,0.5,n,n,n,17,n,n,n,91.6,n,n,n,57,n,n,n,11,n,n,n,0.7,n,n,n,261.3,n,n,n,42.5,n,n,n,56.4,n,n,n,15,n,n,n,0.7,n,n,n,330,n,n,n,46.9,n,n,n,22,n,n,n,5,n,n,n,1.2,n,n,n,102.4,n,n,n
