n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2024-07-09 12:30:00,73,n,n,n,38,n,n,n,8,n,n,n,29.1,n,n,n,27,n,n,n,9,n,n,n,39,n,n,n,17,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 13:30:00,58,n,n,n,24,n,n,n,7,n,n,n,31.6,n,n,n,18,n,n,n,9,n,n,n,39,n,n,n,13,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 14:30:00,45,n,n,n,34,n,n,n,7,n,n,n,45.6,n,n,n,22,n,n,n,7,n,n,n,34,n,n,n,17,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 15:30:00,43,n,n,n,22,n,n,n,11,n,n,n,47.4,n,n,n,29,n,n,n,9,n,n,n,33,n,n,n,19,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 16:30:00,90,n,n,n,47,n,n,n,11,n,n,n,44,n,n,n,33,n,n,n,8,n,n,n,38,n,n,n,23,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 17:30:00,216,n,n,n,97,n,n,n,18,n,n,n,93.1,n,n,n,67,n,n,n,12,n,n,n,115,n,n,n,52,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 18:30:00,86,n,n,n,41,n,n,n,7,n,n,n,112.8,n,n,n,69,n,n,n,11,n,n,n,208,n,n,n,103,n,n,n,55,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 19:30:00,104,n,n,n,44,n,n,n,17,n,n,n,64.5,n,n,n,34,n,n,n,12,n,n,n,163,n,n,n,66,n,n,n,32,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 20:30:00,53,n,n,n,33,n,n,n,9,n,n,n,41.4,n,n,n,28,n,n,n,17,n,n,n,109,n,n,n,51,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 21:30:00,59,n,n,n,36,n,n,n,12,n,n,n,38.7,n,n,n,22,n,n,n,12,n,n,n,70,n,n,n,33,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 22:30:00,63,n,n,n,35,n,n,n,18,n,n,n,54.6,n,n,n,36,n,n,n,11,n,n,n,57,n,n,n,31,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-09 23:30:00,71,n,n,n,51,n,n,n,20,n,n,n,52.6,n,n,n,38,n,n,n,17,n,n,n,61,n,n,n,39,n,n,n,29,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 00:30:00,67,n,n,n,50,n,n,n,22,n,n,n,59.1,n,n,n,42,n,n,n,24,n,n,n,44,n,n,n,35,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 01:30:00,66,n,n,n,48,n,n,n,27,n,n,n,62.2,n,n,n,51,n,n,n,24,n,n,n,48,n,n,n,38,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 02:30:00,78,n,n,n,66,n,n,n,40,n,n,n,44.9,n,n,n,38,n,n,n,16,n,n,n,42,n,n,n,34,n,n,n,20,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 03:30:00,96,n,n,n,77,n,n,n,53,n,n,n,40.4,n,n,n,35,n,n,n,16,n,n,n,43,n,n,n,35,n,n,n,23,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 04:30:00,119,n,n,n,102,n,n,n,85,n,n,n,36.8,n,n,n,27,n,n,n,14,n,n,n,46,n,n,n,40,n,n,n,21,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 05:30:00,54,n,n,n,40,n,n,n,27,n,n,n,41.1,n,n,n,33,n,n,n,11,n,n,n,46,n,n,n,33,n,n,n,23,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 06:30:00,75,n,n,n,52,n,n,n,35,n,n,n,49,n,n,n,34,n,n,n,16,n,n,n,73,n,n,n,42,n,n,n,21,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 07:30:00,122,n,n,n,103,n,n,n,72,n,n,n,73.1,n,n,n,46,n,n,n,12,n,n,n,135,n,n,n,70,n,n,n,24,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 08:30:00,81,n,n,n,40,n,n,n,22,n,n,n,67.6,n,n,n,46,n,n,n,13,n,n,n,51,n,n,n,25,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 09:30:00,61,n,n,n,24,n,n,n,12,n,n,n,47.7,n,n,n,24,n,n,n,8,n,n,n,55,n,n,n,22,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 10:30:00,71,n,n,n,31,n,n,n,6,n,n,n,31.6,n,n,n,19,n,n,n,5,n,n,n,35,n,n,n,20,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 11:30:00,66,n,n,n,25,n,n,n,6,n,n,n,36.4,n,n,n,25,n,n,n,5,n,n,n,61,n,n,n,22,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 12:00:00,n,n,86.1,VM,n,n,54.2,VM,n,n,23.6,VM,n,n,54.9,VM,n,n,37.7,VM,n,n,13,VM,n,n,81.2,VM,n,n,41.4,VM,n,n,18.8,VM,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 12:30:00,38,n,n,n,19,n,n,n,2,n,n,n,23.2,n,n,n,16,n,n,n,7,n,n,n,41,n,n,n,16,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 13:30:00,61,n,n,n,29,n,n,n,9,n,n,n,32.7,n,n,n,20,n,n,n,6,n,n,n,86,n,n,n,38,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 14:30:00,57,n,n,n,28,n,n,n,7,n,n,n,38.3,n,n,n,24,n,n,n,7,n,n,n,29,n,n,n,14,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 15:30:00,52,n,n,n,33,n,n,n,7,n,n,n,35.2,n,n,n,28,n,n,n,7,n,n,n,28,n,n,n,23,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 16:30:00,88,n,n,n,42,n,n,n,9,n,n,n,41.7,n,n,n,25,n,n,n,5,n,n,n,30,n,n,n,20,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 17:30:00,199,n,n,n,96,n,n,n,13,n,n,n,111.7,n,n,n,73,n,n,n,6,n,n,n,234,n,n,n,99,n,n,n,35,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 18:30:00,105,n,n,n,66,n,n,n,18,n,n,n,112.5,n,n,n,63,n,n,n,12,n,n,n,182,n,n,n,79,n,n,n,20,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 19:30:00,152,n,n,n,89,n,n,n,14,n,n,n,76.7,n,n,n,56,n,n,n,18,n,n,n,174,n,n,n,72,n,n,n,23,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 20:30:00,120,n,n,n,72,n,n,n,22,n,n,n,53.2,n,n,n,31,n,n,n,18,n,n,n,197,n,n,n,81,n,n,n,41,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 21:30:00,77,n,n,n,51,n,n,n,18,n,n,n,61.7,n,n,n,45,n,n,n,18,n,n,n,125,n,n,n,51,n,n,n,25,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 22:30:00,86,n,n,n,67,n,n,n,20,n,n,n,73.8,n,n,n,55,n,n,n,24,n,n,n,80,n,n,n,46,n,n,n,23,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-10 23:30:00,76,n,n,n,51,n,n,n,20,n,n,n,67.4,n,n,n,48,n,n,n,20,n,n,n,63,n,n,n,39,n,n,n,20,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 00:30:00,68,n,n,n,33,n,n,n,24,n,n,n,66.8,n,n,n,48,n,n,n,23,n,n,n,41,n,n,n,30,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 01:30:00,79,n,n,n,56,n,n,n,28,n,n,n,68.5,n,n,n,58,n,n,n,28,n,n,n,44,n,n,n,33,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 02:30:00,67,n,n,n,42,n,n,n,27,n,n,n,54.7,n,n,n,39,n,n,n,16,n,n,n,35,n,n,n,28,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 03:30:00,110,n,n,n,69,n,n,n,28,n,n,n,54,n,n,n,39,n,n,n,19,n,n,n,32,n,n,n,29,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 04:30:00,70,n,n,n,47,n,n,n,22,n,n,n,51,n,n,n,44,n,n,n,22,n,n,n,29,n,n,n,20,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 05:30:00,115,n,n,n,68,n,n,n,25,n,n,n,52.6,n,n,n,44,n,n,n,22,n,n,n,69,n,n,n,33,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 06:30:00,115,n,n,n,74,n,n,n,25,n,n,n,75.5,n,n,n,56,n,n,n,25,n,n,n,76,n,n,n,38,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 07:30:00,175,n,n,n,112,n,n,n,31,n,n,n,112.8,n,n,n,74,n,n,n,24,n,n,n,115,n,n,n,55,n,n,n,23,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 08:30:00,106,n,n,n,67,n,n,n,33,n,n,n,94.4,n,n,n,64,n,n,n,24,n,n,n,83,n,n,n,45,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 09:30:00,84,n,n,n,46,n,n,n,22,n,n,n,73.5,n,n,n,50,n,n,n,16,n,n,n,60,n,n,n,34,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 10:30:00,78,n,n,n,35,n,n,n,8,n,n,n,43.1,n,n,n,39,n,n,n,13,n,n,n,38,n,n,n,16,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 11:30:00,84,n,n,n,38,n,n,n,16,n,n,n,35.2,n,n,n,29,n,n,n,11,n,n,n,1787,n,n,n,414,n,n,n,89,n,n,n,62,n,n,n,48,n,n,n,36,n,n,n
2024-07-11 12:00:00,n,n,102.8,VM,n,n,55.7,VM,n,n,19.1,VM,n,n,61.8,VM,n,n,45,VM,n,n,18.1,VM,n,n,144.7,VM,n,n,53.8,VM,n,n,20.8,VM,n,n,n,n,n,n,n,n,n,n,n,n
2024-07-11 12:30:00,38,n,n,n,24,n,n,n,8,n,n,n,22.4,n,n,n,16,n,n,n,6,n,n,n,77,n,n,n,29,n,n,n,12,n,n,n,46,n,n,n,31,n,n,n,11,n,n,n
2024-07-11 13:30:00,60,n,n,n,36,n,n,n,11,n,n,n,36.2,n,n,n,19,n,n,n,8,n,n,n,46,n,n,n,22,n,n,n,16,n,n,n,30,n,n,n,27,n,n,n,11,n,n,n
2024-07-11 14:30:00,64,n,n,n,34,n,n,n,12,n,n,n,40.5,n,n,n,35,n,n,n,11,n,n,n,67,n,n,n,28,n,n,n,10,n,n,n,88,n,n,n,48,n,n,n,17,n,n,n
2024-07-11 15:30:00,65,n,n,n,40,n,n,n,9,n,n,n,50.2,n,n,n,38,n,n,n,n,n,n,n,55,n,n,n,23,n,n,n,10,n,n,n,144,n,n,n,63,n,n,n,18,n,n,n
2024-07-11 16:30:00,61,n,n,n,29,n,n,n,11,n,n,n,48.5,n,n,n,34,n,n,n,n,n,n,n,62,n,n,n,30,n,n,n,14,n,n,n,121,n,n,n,61,n,n,n,12,n,n,n
2024-07-11 17:30:00,147,n,n,n,70,n,n,n,17,n,n,n,61,n,n,n,40,n,n,n,14,n,n,n,123,n,n,n,61,n,n,n,22,n,n,n,203,n,n,n,95,n,n,n,20,n,n,n
2024-07-11 18:30:00,176,n,n,n,88,n,n,n,17,n,n,n,92.3,n,n,n,70,n,n,n,34,n,n,n,160,n,n,n,74,n,n,n,32,n,n,n,59,n,n,n,29,n,n,n,16,n,n,n
2024-07-11 19:30:00,154,n,n,n,69,n,n,n,11,n,n,n,72.8,n,n,n,53,n,n,n,20,n,n,n,109,n,n,n,58,n,n,n,24,n,n,n,118,n,n,n,63,n,n,n,25,n,n,n
2024-07-11 20:30:00,154,n,n,n,62,n,n,n,18,n,n,n,58.5,n,n,n,41,n,n,n,13,n,n,n,110,n,n,n,64,n,n,n,33,n,n,n,50,n,n,n,31,n,n,n,14,n,n,n
2024-07-11 21:30:00,125,n,n,n,68,n,n,n,16,n,n,n,85.5,n,n,n,57,n,n,n,14,n,n,n,120,n,n,n,58,n,n,n,28,n,n,n,67,n,n,n,55,n,n,n,28,n,n,n
2024-07-11 22:30:00,115,n,n,n,62,n,n,n,20,n,n,n,83.4,n,n,n,57,n,n,n,23,n,n,n,83,n,n,n,39,n,n,n,16,n,n,n,48,n,n,n,24,n,n,n,18,n,n,n
2024-07-11 23:30:00,156,n,n,n,67,n,n,n,19,n,n,n,49,n,n,n,35,n,n,n,12,n,n,n,52,n,n,n,30,n,n,n,15,n,n,n,38,n,n,n,25,n,n,n,17,n,n,n
2024-07-12 00:30:00,121,n,n,n,52,n,n,n,24,n,n,n,50.7,n,n,n,39,n,n,n,16,n,n,n,48,n,n,n,31,n,n,n,17,n,n,n,53,n,n,n,38,n,n,n,18,n,n,n
2024-07-12 01:30:00,127,n,n,n,63,n,n,n,17,n,n,n,46.6,n,n,n,35,n,n,n,16,n,n,n,41,n,n,n,31,n,n,n,18,n,n,n,50,n,n,n,28,n,n,n,16,n,n,n
2024-07-12 02:30:00,123,n,n,n,62,n,n,n,19,n,n,n,44.4,n,n,n,30,n,n,n,9,n,n,n,37,n,n,n,25,n,n,n,16,n,n,n,54,n,n,n,35,n,n,n,22,n,n,n
2024-07-12 03:30:00,96,n,n,n,42,n,n,n,20,n,n,n,44,n,n,n,27,n,n,n,17,n,n,n,36,n,n,n,25,n,n,n,16,n,n,n,52,n,n,n,33,n,n,n,16,n,n,n
2024-07-12 04:30:00,73,n,n,n,40,n,n,n,19,n,n,n,51.2,n,n,n,39,n,n,n,14,n,n,n,31,n,n,n,22,n,n,n,12,n,n,n,55,n,n,n,35,n,n,n,14,n,n,n
2024-07-12 05:30:00,151,n,n,n,73,n,n,n,19,n,n,n,74.2,n,n,n,50,n,n,n,17,n,n,n,35,n,n,n,25,n,n,n,12,n,n,n,67,n,n,n,38,n,n,n,22,n,n,n
2024-07-12 06:30:00,113,n,n,n,62,n,n,n,22,n,n,n,120.6,n,n,n,84,n,n,n,24,n,n,n,65,n,n,n,33,n,n,n,15,n,n,n,82,n,n,n,48,n,n,n,20,n,n,n
2024-07-12 07:30:00,99,n,n,n,58,n,n,n,22,n,n,n,111.6,n,n,n,72,n,n,n,19,n,n,n,99,n,n,n,61,n,n,n,31,n,n,n,109,n,n,n,63,n,n,n,31,n,n,n
2024-07-12 08:30:00,115,n,n,n,70,n,n,n,22,n,n,n,92.6,n,n,n,70,n,n,n,20,n,n,n,78,n,n,n,47,n,n,n,23,n,n,n,172,n,n,n,97,n,n,n,34,n,n,n
2024-07-12 09:30:00,63,n,n,n,30,n,n,n,8,n,n,n,64.8,n,n,n,57,n,n,n,8,n,n,n,63,n,n,n,29,n,n,n,9,n,n,n,81,n,n,n,41,n,n,n,7,n,n,n
2024-07-12 10:30:00,65,n,n,n,23,n,n,n,9,n,n,n,248.4,n,n,n,193,n,n,n,16,n,n,n,47,n,n,n,23,n,n,n,13,n,n,n,84,n,n,n,46,n,n,n,8,n,n,n
2024-07-12 11:30:00,51,n,n,n,29,n,n,n,12,n,n,n,133.3,n,n,n,27,n,n,n,8,n,n,n,42,n,n,n,23,n,n,n,10,n,n,n,66,n,n,n,34,n,n,n,9,n,n,n
2024-07-12 12:00:00,n,n,98.5,VM,n,n,49.9,VM,n,n,14.4,VM,n,n,90.5,VM,n,n,60,VM,n,n,15.5,VM,n,n,63.3,VM,n,n,35.6,VM,n,n,17.1,VM,n,n,75.4,VM,n,n,43.1,VM,n,n,17.4,VM
2024-07-12 12:30:00,44,n,n,n,18,n,n,n,7,n,n,n,34.5,n,n,n,24,n,n,n,3,n,n,n,60,n,n,n,22,n,n,n,7,n,n,n,44,n,n,n,27,n,n,n,11,n,n,n
2024-07-12 13:30:00,47,n,n,n,17,n,n,n,6,n,n,n,35.5,n,n,n,23,n,n,n,5,n,n,n,61,n,n,n,27,n,n,n,9,n,n,n,46,n,n,n,27,n,n,n,11,n,n,n
2024-07-12 14:30:00,52,n,n,n,28,n,n,n,6,n,n,n,49.1,n,n,n,33,n,n,n,9,n,n,n,38,n,n,n,22,n,n,n,11,n,n,n,66,n,n,n,36,n,n,n,14,n,n,n
2024-07-12 15:30:00,68,n,n,n,41,n,n,n,8,n,n,n,47.4,n,n,n,33,n,n,n,14,n,n,n,41,n,n,n,22,n,n,n,11,n,n,n,50,n,n,n,27,n,n,n,9,n,n,n
2024-07-12 16:30:00,109,n,n,n,52,n,n,n,7,n,n,n,55.8,n,n,n,33,n,n,n,9,n,n,n,50,n,n,n,38,n,n,n,12,n,n,n,96,n,n,n,48,n,n,n,11,n,n,n
2024-07-12 17:30:00,181,n,n,n,84,n,n,n,18,n,n,n,66.7,n,n,n,45,n,n,n,13,n,n,n,63,n,n,n,38,n,n,n,19,n,n,n,139,n,n,n,55,n,n,n,12,n,n,n
2024-07-12 18:30:00,149,n,n,n,78,n,n,n,14,n,n,n,71.1,n,n,n,45,n,n,n,7,n,n,n,134,n,n,n,53,n,n,n,18,n,n,n,64,n,n,n,41,n,n,n,17,n,n,n
2024-07-12 19:30:00,125,n,n,n,66,n,n,n,9,n,n,n,61.4,n,n,n,46,n,n,n,9,n,n,n,139,n,n,n,78,n,n,n,40,n,n,n,60,n,n,n,33,n,n,n,12,n,n,n
2024-07-12 20:30:00,112,n,n,n,57,n,n,n,16,n,n,n,83.9,n,n,n,63,n,n,n,25,n,n,n,99,n,n,n,63,n,n,n,36,n,n,n,89,n,n,n,53,n,n,n,34,n,n,n
2024-07-12 21:30:00,94,n,n,n,47,n,n,n,12,n,n,n,157.3,n,n,n,111,n,n,n,29,n,n,n,81,n,n,n,47,n,n,n,21,n,n,n,97,n,n,n,59,n,n,n,27,n,n,n
2024-07-12 22:30:00,97,n,n,n,57,n,n,n,12,n,n,n,211.4,n,n,n,130,n,n,n,35,n,n,n,73,n,n,n,40,n,n,n,16,n,n,n,78,n,n,n,56,n,n,n,24,n,n,n
2024-07-12 23:30:00,89,n,n,n,48,n,n,n,17,n,n,n,215.9,n,n,n,130,n,n,n,31,n,n,n,58,n,n,n,29,n,n,n,18,n,n,n,55,n,n,n,36,n,n,n,18,n,n,n
2024-07-13 00:30:00,144,n,n,n,81,n,n,n,18,n,n,n,212.6,n,n,n,133,n,n,n,34,n,n,n,50,n,n,n,31,n,n,n,22,n,n,n,55,n,n,n,41,n,n,n,13,n,n,n
2024-07-13 01:30:00,89,n,n,n,53,n,n,n,14,n,n,n,127.7,n,n,n,70,n,n,n,22,n,n,n,46,n,n,n,31,n,n,n,17,n,n,n,58,n,n,n,38,n,n,n,18,n,n,n
2024-07-13 02:30:00,71,n,n,n,45,n,n,n,13,n,n,n,55.1,n,n,n,42,n,n,n,18,n,n,n,38,n,n,n,28,n,n,n,12,n,n,n,74,n,n,n,45,n,n,n,18,n,n,n
2024-07-13 03:30:00,110,n,n,n,72,n,n,n,18,n,n,n,60.5,n,n,n,46,n,n,n,19,n,n,n,39,n,n,n,33,n,n,n,13,n,n,n,62,n,n,n,31,n,n,n,17,n,n,n
2024-07-13 04:30:00,125,n,n,n,80,n,n,n,22,n,n,n,49.5,n,n,n,41,n,n,n,13,n,n,n,42,n,n,n,24,n,n,n,13,n,n,n,50,n,n,n,29,n,n,n,14,n,n,n
2024-07-13 05:30:00,68,n,n,n,42,n,n,n,17,n,n,n,60,n,n,n,44,n,n,n,13,n,n,n,45,n,n,n,24,n,n,n,17,n,n,n,68,n,n,n,44,n,n,n,19,n,n,n
2024-07-13 06:30:00,67,n,n,n,44,n,n,n,16,n,n,n,101.4,n,n,n,73,n,n,n,19,n,n,n,77,n,n,n,34,n,n,n,18,n,n,n,67,n,n,n,44,n,n,n,18,n,n,n
2024-07-13 07:30:00,70,n,n,n,36,n,n,n,12,n,n,n,93.1,n,n,n,68,n,n,n,17,n,n,n,97,n,n,n,51,n,n,n,16,n,n,n,92,n,n,n,55,n,n,n,19,n,n,n
2024-07-13 08:30:00,71,n,n,n,47,n,n,n,20,n,n,n,70,n,n,n,50,n,n,n,12,n,n,n,91,n,n,n,47,n,n,n,12,n,n,n,79,n,n,n,48,n,n,n,19,n,n,n
2024-07-13 09:30:00,52,n,n,n,33,n,n,n,18,n,n,n,68,n,n,n,53,n,n,n,18,n,n,n,64,n,n,n,35,n,n,n,19,n,n,n,117,n,n,n,64,n,n,n,17,n,n,n
2024-07-13 10:30:00,37,n,n,n,24,n,n,n,12,n,n,n,36.7,n,n,n,28,n,n,n,9,n,n,n,77,n,n,n,41,n,n,n,12,n,n,n,191,n,n,n,83,n,n,n,13,n,n,n
2024-07-13 11:30:00,36,n,n,n,22,n,n,n,16,n,n,n,30.5,n,n,n,24,n,n,n,13,n,n,n,65,n,n,n,28,n,n,n,15,n,n,n,191,n,n,n,92,n,n,n,16,n,n,n
2024-07-13 12:00:00,n,n,86.1,VM,n,n,50.7,VM,n,n,16.4,VM,n,n,77.6,VM,n,n,55.9,VM,n,n,18.2,VM,n,n,64.7,VM,n,n,34.5,VM,n,n,16.3,VM,n,n,73.2,VM,n,n,42,VM,n,n,16.8,VM
2024-07-13 12:30:00,35,n,n,n,23,n,n,n,12,n,n,n,28.9,n,n,n,23,n,n,n,12,n,n,n,42,n,n,n,20,n,n,n,17,n,n,n,64,n,n,n,39,n,n,n,19,n,n,n
2024-07-13 13:30:00,56,n,n,n,24,n,n,n,7,n,n,n,19.9,n,n,n,16,n,n,n,9,n,n,n,38,n,n,n,22,n,n,n,11,n,n,n,35,n,n,n,20,n,n,n,11,n,n,n
2024-07-13 14:30:00,41,n,n,n,18,n,n,n,9,n,n,n,22.3,n,n,n,19,n,n,n,11,n,n,n,27,n,n,n,17,n,n,n,15,n,n,n,39,n,n,n,23,n,n,n,12,n,n,n
2024-07-13 15:30:00,26,n,n,n,17,n,n,n,5,n,n,n,20.3,n,n,n,18,n,n,n,9,n,n,n,37,n,n,n,17,n,n,n,8,n,n,n,34,n,n,n,18,n,n,n,13,n,n,n
2024-07-13 16:30:00,40,n,n,n,20,n,n,n,3,n,n,n,25.1,n,n,n,23,n,n,n,9,n,n,n,39,n,n,n,27,n,n,n,16,n,n,n,33,n,n,n,22,n,n,n,11,n,n,n
2024-07-13 17:30:00,55,n,n,n,38,n,n,n,8,n,n,n,59.6,n,n,n,38,n,n,n,12,n,n,n,97,n,n,n,45,n,n,n,13,n,n,n,41,n,n,n,27,n,n,n,14,n,n,n
2024-07-13 18:30:00,130,n,n,n,72,n,n,n,18,n,n,n,53.6,n,n,n,39,n,n,n,14,n,n,n,114,n,n,n,48,n,n,n,22,n,n,n,84,n,n,n,44,n,n,n,19,n,n,n
2024-07-13 19:30:00,147,n,n,n,77,n,n,n,18,n,n,n,69.9,n,n,n,59,n,n,n,22,n,n,n,114,n,n,n,52,n,n,n,20,n,n,n,86,n,n,n,52,n,n,n,23,n,n,n
2024-07-13 20:30:00,181,n,n,n,101,n,n,n,25,n,n,n,102.7,n,n,n,83,n,n,n,22,n,n,n,86,n,n,n,46,n,n,n,23,n,n,n,50,n,n,n,31,n,n,n,23,n,n,n
2024-07-13 21:30:00,161,n,n,n,91,n,n,n,39,n,n,n,140.8,n,n,n,103,n,n,n,30,n,n,n,85,n,n,n,48,n,n,n,23,n,n,n,46,n,n,n,27,n,n,n,14,n,n,n
2024-07-13 22:30:00,136,n,n,n,84,n,n,n,27,n,n,n,168.5,n,n,n,118,n,n,n,41,n,n,n,77,n,n,n,42,n,n,n,20,n,n,n,59,n,n,n,35,n,n,n,18,n,n,n
2024-07-13 23:30:00,118,n,n,n,73,n,n,n,27,n,n,n,185.4,n,n,n,130,n,n,n,38,n,n,n,65,n,n,n,36,n,n,n,18,n,n,n,83,n,n,n,56,n,n,n,25,n,n,n
2024-07-14 00:30:00,139,n,n,n,83,n,n,n,41,n,n,n,201.2,n,n,n,147,n,n,n,45,n,n,n,53,n,n,n,29,n,n,n,21,n,n,n,84,n,n,n,57,n,n,n,28,n,n,n
2024-07-14 01:30:00,108,n,n,n,68,n,n,n,25,n,n,n,156.3,n,n,n,90,n,n,n,29,n,n,n,52,n,n,n,33,n,n,n,20,n,n,n,87,n,n,n,63,n,n,n,25,n,n,n
2024-07-14 02:30:00,85,n,n,n,52,n,n,n,24,n,n,n,85.6,n,n,n,58,n,n,n,25,n,n,n,45,n,n,n,29,n,n,n,20,n,n,n,109,n,n,n,70,n,n,n,29,n,n,n
2024-07-14 03:30:00,68,n,n,n,31,n,n,n,23,n,n,n,62.5,n,n,n,50,n,n,n,24,n,n,n,48,n,n,n,33,n,n,n,24,n,n,n,78,n,n,n,47,n,n,n,25,n,n,n
2024-07-14 04:30:00,61,n,n,n,42,n,n,n,23,n,n,n,58.8,n,n,n,46,n,n,n,22,n,n,n,46,n,n,n,31,n,n,n,17,n,n,n,73,n,n,n,52,n,n,n,22,n,n,n
2024-07-14 05:30:00,57,n,n,n,36,n,n,n,17,n,n,n,57,n,n,n,51,n,n,n,19,n,n,n,60,n,n,n,42,n,n,n,23,n,n,n,79,n,n,n,62,n,n,n,30,n,n,n
2024-07-14 06:30:00,52,n,n,n,31,n,n,n,14,n,n,n,82.5,n,n,n,63,n,n,n,n,n,n,n,61,n,n,n,39,n,n,n,22,n,n,n,78,n,n,n,57,n,n,n,27,n,n,n
2024-07-14 07:30:00,72,n,n,n,41,n,n,n,12,n,n,n,86,n,n,n,59,n,n,n,13,n,n,n,97,n,n,n,58,n,n,n,25,n,n,n,92,n,n,n,63,n,n,n,30,n,n,n
