n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2025-02-05 09:30:00,37,n,n,n,23,n,n,n,11,n,n,n,38,n,n,n,19,n,n,n,n,n,n,n,31,n,n,n,279,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 10:30:00,34,n,n,n,19,n,n,n,8,n,n,n,36,n,n,n,48,n,n,n,n,n,n,n,30,n,n,n,28,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 11:30:00,34,n,n,n,17,n,n,n,8,n,n,n,43,n,n,n,20,n,n,n,n,n,n,n,19,n,n,n,14,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 12:00:00,n,n,42.8,VM,n,n,21,VM,n,n,9.3,VM,n,n,48.5,VM,n,n,23.2,VM,n,n,10.2,VM,n,n,41.2,VM,n,n,37.7,VM,n,n,13,VM,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 12:30:00,30,n,n,n,19,n,n,n,7,n,n,n,34,n,n,n,17,n,n,n,n,n,n,n,20,n,n,n,16,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 13:30:00,53,n,n,n,16,n,n,n,6,n,n,n,51,n,n,n,23,n,n,n,n,n,n,n,23,n,n,n,16,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 14:30:00,54,n,n,n,22,n,n,n,8,n,n,n,47,n,n,n,17,n,n,n,9,n,n,n,24,n,n,n,16,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 15:30:00,44,n,n,n,18,n,n,n,7,n,n,n,36,n,n,n,13,n,n,n,6,n,n,n,33,n,n,n,17,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 16:30:00,44,n,n,n,18,n,n,n,11,n,n,n,40,n,n,n,17,n,n,n,7,n,n,n,24,n,n,n,12,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 17:30:00,51,n,n,n,23,n,n,n,7,n,n,n,44,n,n,n,13,n,n,n,12,n,n,n,29,n,n,n,20,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 18:30:00,75,n,n,n,29,n,n,n,17,n,n,n,65,n,n,n,20,n,n,n,13,n,n,n,47,n,n,n,33,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 19:30:00,43,n,n,n,24,n,n,n,12,n,n,n,58,n,n,n,27,n,n,n,11,n,n,n,127,n,n,n,64,n,n,n,24,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 20:30:00,49,n,n,n,23,n,n,n,8,n,n,n,45,n,n,n,20,n,n,n,7,n,n,n,83,n,n,n,51,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 21:30:00,46,n,n,n,15,n,n,n,7,n,n,n,54,n,n,n,23,n,n,n,8,n,n,n,82,n,n,n,50,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 22:30:00,71,n,n,n,31,n,n,n,14,n,n,n,66,n,n,n,36,n,n,n,12,n,n,n,67,n,n,n,38,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-05 23:30:00,58,n,n,n,27,n,n,n,14,n,n,n,70,n,n,n,36,n,n,n,12,n,n,n,48,n,n,n,27,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 00:30:00,57,n,n,n,28,n,n,n,12,n,n,n,61,n,n,n,29,n,n,n,13,n,n,n,37,n,n,n,27,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 01:30:00,52,n,n,n,28,n,n,n,12,n,n,n,70,n,n,n,33,n,n,n,13,n,n,n,30,n,n,n,24,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 02:30:00,40,n,n,n,22,n,n,n,13,n,n,n,52,n,n,n,23,n,n,n,14,n,n,n,27,n,n,n,24,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 03:30:00,44,n,n,n,25,n,n,n,13,n,n,n,46,n,n,n,24,n,n,n,17,n,n,n,28,n,n,n,22,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 04:30:00,35,n,n,n,22,n,n,n,12,n,n,n,39,n,n,n,28,n,n,n,7,n,n,n,19,n,n,n,22,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 05:30:00,29,n,n,n,20,n,n,n,9,n,n,n,46,n,n,n,22,n,n,n,9,n,n,n,40,n,n,n,29,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 06:30:00,39,n,n,n,20,n,n,n,8,n,n,n,80,n,n,n,34,n,n,n,9,n,n,n,50,n,n,n,25,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 07:30:00,55,n,n,n,30,n,n,n,9,n,n,n,62,n,n,n,29,n,n,n,14,n,n,n,61,n,n,n,45,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 08:30:00,36,n,n,n,23,n,n,n,8,n,n,n,46,n,n,n,17,n,n,n,9,n,n,n,30,n,n,n,28,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 09:30:00,46,n,n,n,33,n,n,n,14,n,n,n,43,n,n,n,11,n,n,n,7,n,n,n,26,n,n,n,22,n,n,n,5,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 10:30:00,30,n,n,n,22,n,n,n,8,n,n,n,39,n,n,n,16,n,n,n,11,n,n,n,n,n,n,n,24,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 11:30:00,29,n,n,n,18,n,n,n,8,n,n,n,39,n,n,n,n,n,n,n,9,n,n,n,22,n,n,n,22,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 12:00:00,n,n,41.2,VM,n,n,23,VM,n,n,10,VM,n,n,55,VM,n,n,25.2,VM,n,n,11.6,VM,n,n,39.4,VM,n,n,28.2,VM,n,n,13.3,VM,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 12:30:00,34,n,n,n,17,n,n,n,8,n,n,n,37,n,n,n,17,n,n,n,11,n,n,n,20,n,n,n,20,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 13:30:00,46,n,n,n,20,n,n,n,11,n,n,n,41,n,n,n,19,n,n,n,8,n,n,n,22,n,n,n,19,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 14:30:00,27,n,n,n,11,n,n,n,7,n,n,n,35,n,n,n,12,n,n,n,11,n,n,n,26,n,n,n,18,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 15:30:00,18,n,n,n,17,n,n,n,7,n,n,n,44,n,n,n,14,n,n,n,9,n,n,n,28,n,n,n,19,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 16:30:00,28,n,n,n,22,n,n,n,7,n,n,n,59,n,n,n,28,n,n,n,7,n,n,n,38,n,n,n,28,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 17:30:00,37,n,n,n,21,n,n,n,11,n,n,n,64,n,n,n,25,n,n,n,16,n,n,n,47,n,n,n,34,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 18:30:00,50,n,n,n,26,n,n,n,13,n,n,n,66,n,n,n,27,n,n,n,13,n,n,n,53,n,n,n,30,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 19:30:00,59,n,n,n,33,n,n,n,12,n,n,n,69,n,n,n,31,n,n,n,12,n,n,n,81,n,n,n,46,n,n,n,25,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 20:30:00,51,n,n,n,25,n,n,n,11,n,n,n,67,n,n,n,36,n,n,n,17,n,n,n,79,n,n,n,44,n,n,n,27,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 21:30:00,53,n,n,n,23,n,n,n,11,n,n,n,63,n,n,n,31,n,n,n,13,n,n,n,58,n,n,n,39,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 22:30:00,52,n,n,n,28,n,n,n,9,n,n,n,86,n,n,n,38,n,n,n,n,n,n,n,41,n,n,n,31,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-06 23:30:00,42,n,n,n,18,n,n,n,8,n,n,n,67,n,n,n,36,n,n,n,17,n,n,n,44,n,n,n,34,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 00:30:00,53,n,n,n,28,n,n,n,20,n,n,n,58,n,n,n,n,n,n,n,13,n,n,n,31,n,n,n,25,n,n,n,21,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 01:30:00,47,n,n,n,31,n,n,n,11,n,n,n,47,n,n,n,16,n,n,n,18,n,n,n,29,n,n,n,25,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 02:30:00,40,n,n,n,23,n,n,n,11,n,n,n,47,n,n,n,22,n,n,n,14,n,n,n,35,n,n,n,24,n,n,n,20,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 03:30:00,43,n,n,n,25,n,n,n,13,n,n,n,50,n,n,n,30,n,n,n,14,n,n,n,27,n,n,n,23,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 04:30:00,30,n,n,n,19,n,n,n,16,n,n,n,48,n,n,n,24,n,n,n,14,n,n,n,33,n,n,n,27,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 05:30:00,34,n,n,n,19,n,n,n,13,n,n,n,61,n,n,n,33,n,n,n,12,n,n,n,39,n,n,n,27,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 06:30:00,37,n,n,n,14,n,n,n,9,n,n,n,71,n,n,n,31,n,n,n,11,n,n,n,64,n,n,n,38,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 07:30:00,57,n,n,n,33,n,n,n,16,n,n,n,97,n,n,n,40,n,n,n,17,n,n,n,52,n,n,n,36,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 08:30:00,54,n,n,n,33,n,n,n,16,n,n,n,57,n,n,n,28,n,n,n,12,n,n,n,46,n,n,n,29,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 09:30:00,44,n,n,n,29,n,n,n,8,n,n,n,49,n,n,n,17,n,n,n,11,n,n,n,21,n,n,n,18,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 10:30:00,37,n,n,n,22,n,n,n,11,n,n,n,41,n,n,n,16,n,n,n,11,n,n,n,21,n,n,n,18,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 11:30:00,30,n,n,n,22,n,n,n,9,n,n,n,30,n,n,n,9,n,n,n,8,n,n,n,19,n,n,n,16,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 12:00:00,n,n,35.9,VM,n,n,21,VM,n,n,11.1,VM,n,n,53,VM,n,n,22.9,VM,n,n,12,VM,n,n,40.6,VM,n,n,27.6,VM,n,n,13,VM,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 12:30:00,17,n,n,n,10,n,n,n,8,n,n,n,32,n,n,n,n,n,n,n,9,n,n,n,23,n,n,n,14,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 13:30:00,17,n,n,n,8,n,n,n,5,n,n,n,74,n,n,n,n,n,n,n,14,n,n,n,22,n,n,n,18,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 14:30:00,17,n,n,n,10,n,n,n,8,n,n,n,38,n,n,n,n,n,n,n,12,n,n,n,31,n,n,n,22,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 15:30:00,26,n,n,n,15,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,7,n,n,n,35,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 16:30:00,27,n,n,n,15,n,n,n,9,n,n,n,47,n,n,n,11,n,n,n,9,n,n,n,42,n,n,n,27,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 17:30:00,22,n,n,n,16,n,n,n,9,n,n,n,44,n,n,n,16,n,n,n,7,n,n,n,37,n,n,n,30,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 18:30:00,33,n,n,n,19,n,n,n,12,n,n,n,55,n,n,n,23,n,n,n,8,n,n,n,46,n,n,n,38,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 19:30:00,38,n,n,n,23,n,n,n,9,n,n,n,48,n,n,n,16,n,n,n,9,n,n,n,88,n,n,n,44,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 20:30:00,37,n,n,n,21,n,n,n,7,n,n,n,57,n,n,n,23,n,n,n,11,n,n,n,76,n,n,n,47,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 21:30:00,43,n,n,n,27,n,n,n,12,n,n,n,54,n,n,n,28,n,n,n,n,n,n,n,68,n,n,n,36,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 22:30:00,41,n,n,n,19,n,n,n,9,n,n,n,61,n,n,n,30,n,n,n,20,n,n,n,50,n,n,n,31,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-07 23:30:00,38,n,n,n,24,n,n,n,20,n,n,n,53,n,n,n,22,n,n,n,14,n,n,n,40,n,n,n,22,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 00:30:00,47,n,n,n,20,n,n,n,6,n,n,n,47,n,n,n,25,n,n,n,9,n,n,n,33,n,n,n,28,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 01:30:00,51,n,n,n,27,n,n,n,12,n,n,n,53,n,n,n,23,n,n,n,9,n,n,n,23,n,n,n,20,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 02:30:00,28,n,n,n,17,n,n,n,13,n,n,n,40,n,n,n,23,n,n,n,11,n,n,n,21,n,n,n,22,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 03:30:00,21,n,n,n,15,n,n,n,12,n,n,n,34,n,n,n,13,n,n,n,12,n,n,n,29,n,n,n,13,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 04:30:00,22,n,n,n,15,n,n,n,7,n,n,n,24,n,n,n,13,n,n,n,12,n,n,n,22,n,n,n,19,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 05:30:00,28,n,n,n,15,n,n,n,8,n,n,n,39,n,n,n,17,n,n,n,9,n,n,n,30,n,n,n,25,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 06:30:00,24,n,n,n,12,n,n,n,7,n,n,n,48,n,n,n,18,n,n,n,13,n,n,n,47,n,n,n,28,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 07:30:00,21,n,n,n,15,n,n,n,12,n,n,n,39,n,n,n,17,n,n,n,9,n,n,n,53,n,n,n,36,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 08:30:00,21,n,n,n,10,n,n,n,9,n,n,n,34,n,n,n,9,n,n,n,6,n,n,n,24,n,n,n,23,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 09:30:00,23,n,n,n,9,n,n,n,11,n,n,n,35,n,n,n,19,n,n,n,11,n,n,n,28,n,n,n,23,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 10:30:00,19,n,n,n,13,n,n,n,7,n,n,n,30,n,n,n,12,n,n,n,8,n,n,n,29,n,n,n,13,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 11:30:00,19,n,n,n,12,n,n,n,12,n,n,n,28,n,n,n,14,n,n,n,9,n,n,n,26,n,n,n,22,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 12:00:00,n,n,26.6,VM,n,n,15.8,VM,n,n,9.2,VM,n,n,42.1,VM,n,n,19.3,VM,n,n,10.5,VM,n,n,34.2,VM,n,n,24,VM,n,n,12.7,VM,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 12:30:00,23,n,n,n,12,n,n,n,7,n,n,n,32,n,n,n,14,n,n,n,11,n,n,n,23,n,n,n,14,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 13:30:00,12,n,n,n,7,n,n,n,3,n,n,n,33,n,n,n,13,n,n,n,8,n,n,n,22,n,n,n,19,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 14:30:00,11,n,n,n,11,n,n,n,9,n,n,n,36,n,n,n,17,n,n,n,5,n,n,n,17,n,n,n,19,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 15:30:00,12,n,n,n,11,n,n,n,6,n,n,n,32,n,n,n,n,n,n,n,11,n,n,n,26,n,n,n,19,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 16:30:00,12,n,n,n,9,n,n,n,7,n,n,n,32,n,n,n,12,n,n,n,8,n,n,n,22,n,n,n,19,n,n,n,10,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 17:30:00,20,n,n,n,14,n,n,n,6,n,n,n,31,n,n,n,16,n,n,n,9,n,n,n,26,n,n,n,25,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 18:30:00,28,n,n,n,20,n,n,n,9,n,n,n,82,n,n,n,31,n,n,n,8,n,n,n,68,n,n,n,29,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 19:30:00,45,n,n,n,24,n,n,n,11,n,n,n,64,n,n,n,30,n,n,n,8,n,n,n,72,n,n,n,35,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 20:30:00,45,n,n,n,17,n,n,n,8,n,n,n,56,n,n,n,30,n,n,n,14,n,n,n,65,n,n,n,39,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 21:30:00,42,n,n,n,27,n,n,n,9,n,n,n,52,n,n,n,28,n,n,n,22,n,n,n,48,n,n,n,33,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 22:30:00,34,n,n,n,22,n,n,n,17,n,n,n,72,n,n,n,38,n,n,n,20,n,n,n,37,n,n,n,29,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-08 23:30:00,30,n,n,n,24,n,n,n,12,n,n,n,37,n,n,n,12,n,n,n,9,n,n,n,31,n,n,n,23,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 00:30:00,29,n,n,n,16,n,n,n,8,n,n,n,32,n,n,n,16,n,n,n,8,n,n,n,22,n,n,n,24,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 01:30:00,23,n,n,n,15,n,n,n,9,n,n,n,31,n,n,n,n,n,n,n,7,n,n,n,24,n,n,n,25,n,n,n,2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 02:30:00,27,n,n,n,11,n,n,n,11,n,n,n,n,n,n,n,13,n,n,n,13,n,n,n,18,n,n,n,17,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 03:30:00,21,n,n,n,12,n,n,n,7,n,n,n,24,n,n,n,12,n,n,n,9,n,n,n,28,n,n,n,18,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 04:30:00,21,n,n,n,13,n,n,n,7,n,n,n,31,n,n,n,9,n,n,n,6,n,n,n,22,n,n,n,18,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 05:30:00,26,n,n,n,15,n,n,n,7,n,n,n,44,n,n,n,18,n,n,n,11,n,n,n,23,n,n,n,18,n,n,n,12,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 06:30:00,26,n,n,n,17,n,n,n,7,n,n,n,50,n,n,n,19,n,n,n,8,n,n,n,32,n,n,n,18,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 07:30:00,31,n,n,n,18,n,n,n,12,n,n,n,44,n,n,n,22,n,n,n,12,n,n,n,41,n,n,n,24,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 08:30:00,26,n,n,n,16,n,n,n,9,n,n,n,29,n,n,n,19,n,n,n,13,n,n,n,17,n,n,n,13,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 09:30:00,11,n,n,n,9,n,n,n,11,n,n,n,23,n,n,n,1,n,n,n,7,n,n,n,20,n,n,n,18,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 10:30:00,8,n,n,n,10,n,n,n,11,n,n,n,33,n,n,n,8,n,n,n,9,n,n,n,11,n,n,n,16,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 11:30:00,12,n,n,n,7,n,n,n,7,n,n,n,22,n,n,n,7,n,n,n,7,n,n,n,11,n,n,n,6,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 12:00:00,n,n,26.5,VM,n,n,14.1,VM,n,n,8.3,VM,n,n,38,VM,n,n,13.6,VM,n,n,8.8,VM,n,n,27.2,VM,n,n,18.6,VM,n,n,10.2,VM,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 12:30:00,10,n,n,n,10,n,n,n,1,n,n,n,26,n,n,n,6,n,n,n,3,n,n,n,15,n,n,n,12,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 13:30:00,13,n,n,n,7,n,n,n,2,n,n,n,88,n,n,n,8,n,n,n,5,n,n,n,15,n,n,n,12,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 14:30:00,9,n,n,n,2,n,n,n,8,n,n,n,17,n,n,n,7,n,n,n,5,n,n,n,11,n,n,n,9,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 15:30:00,8,n,n,n,4,n,n,n,8,n,n,n,20,n,n,n,6,n,n,n,5,n,n,n,15,n,n,n,11,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 16:30:00,10,n,n,n,7,n,n,n,8,n,n,n,34,n,n,n,19,n,n,n,18,n,n,n,18,n,n,n,13,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 17:30:00,22,n,n,n,9,n,n,n,8,n,n,n,27,n,n,n,16,n,n,n,5,n,n,n,25,n,n,n,16,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 18:30:00,33,n,n,n,11,n,n,n,7,n,n,n,74,n,n,n,29,n,n,n,7,n,n,n,45,n,n,n,24,n,n,n,8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 19:30:00,47,n,n,n,23,n,n,n,8,n,n,n,43,n,n,n,19,n,n,n,9,n,n,n,63,n,n,n,28,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 20:30:00,85,n,n,n,42,n,n,n,17,n,n,n,58,n,n,n,23,n,n,n,13,n,n,n,63,n,n,n,34,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 21:30:00,64,n,n,n,29,n,n,n,11,n,n,n,34,n,n,n,11,n,n,n,9,n,n,n,51,n,n,n,29,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 22:30:00,41,n,n,n,19,n,n,n,7,n,n,n,35,n,n,n,13,n,n,n,11,n,n,n,34,n,n,n,23,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-09 23:30:00,33,n,n,n,16,n,n,n,9,n,n,n,54,n,n,n,12,n,n,n,12,n,n,n,29,n,n,n,20,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-10 00:30:00,28,n,n,n,15,n,n,n,14,n,n,n,34,n,n,n,n,n,n,n,7,n,n,n,21,n,n,n,18,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-10 01:30:00,18,n,n,n,7,n,n,n,7,n,n,n,22,n,n,n,1,n,n,n,9,n,n,n,27,n,n,n,14,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-10 02:30:00,16,n,n,n,8,n,n,n,3,n,n,n,26,n,n,n,7,n,n,n,11,n,n,n,19,n,n,n,23,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-10 03:30:00,19,n,n,n,12,n,n,n,3,n,n,n,28,n,n,n,8,n,n,n,7,n,n,n,17,n,n,n,13,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-10 04:30:00,17,n,n,n,9,n,n,n,6,n,n,n,23,n,n,n,7,n,n,n,5,n,n,n,16,n,n,n,17,n,n,n,15,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2025-02-10 05:30:00,18,n,n,n,9,n,n,n,6,n,n,n,18,n,n,n,7,n,n,n,7,n,n,n,9,n,n,n,16,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
