n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n,Partículas Totais em Suspensão,n,n,n,Partículas Inaláveis (<10µm),n,n,n,Partículas Inaláveis <2.5µm,n,n,n
n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n,"1 h/horária/3,0 m",n,Médias de 24 h Simples,n
n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2023-04-08 01:30:00,26.2,n,n,n,20,n,n,n,3,n,n,n,17.6,n,n,n,13,n,n,n,6,n,n,n,12,n,n,n,3.3,n,n,n,2.3,n,n,n,25.5,n,n,n,11,n,n,n,3,n,n,n
2023-04-08 02:30:00,23,n,n,n,12,n,n,n,2,n,n,n,11.1,n,n,n,9,n,n,n,3,n,n,n,11.6,n,n,n,3.6,n,n,n,2.6,n,n,n,16.9,n,n,n,11,n,n,n,6,n,n,n
2023-04-08 03:30:00,16.2,n,n,n,14,n,n,n,7,n,n,n,13.7,n,n,n,11,n,n,n,2,n,n,n,13.6,n,n,n,5.2,n,n,n,3.7,n,n,n,13.3,n,n,n,12,n,n,n,11,n,n,n
2023-04-08 04:30:00,17.4,n,n,n,17,n,n,n,9,n,n,n,18.8,n,n,n,14,n,n,n,2,n,n,n,10.3,n,n,n,1.4,n,n,n,2.2,n,n,n,15.1,n,n,n,11,n,n,n,11,n,n,n
2023-04-08 05:30:00,21.1,n,n,n,16,n,n,n,7,n,n,n,12.6,n,n,n,6,n,n,n,3,n,n,n,11.2,n,n,n,0.7,n,n,n,1.3,n,n,n,14.4,n,n,n,12,n,n,n,6,n,n,n
2023-04-08 06:30:00,17.9,n,n,n,8,n,n,n,6,n,n,n,15.9,n,n,n,9,n,n,n,3,n,n,n,13,n,n,n,17.5,n,n,n,5.9,n,n,n,12.2,n,n,n,6,n,n,n,1,n,n,n
2023-04-08 07:30:00,22.9,n,n,n,11,n,n,n,6,n,n,n,17.4,n,n,n,11,n,n,n,5,n,n,n,14.9,n,n,n,15.8,n,n,n,5.6,n,n,n,9.5,n,n,n,12,n,n,n,2,n,n,n
2023-04-08 08:30:00,20.8,n,n,n,13,n,n,n,3,n,n,n,21,n,n,n,14,n,n,n,3,n,n,n,12.3,n,n,n,12.4,n,n,n,3,n,n,n,8.2,n,n,n,8,n,n,n,6,n,n,n
2023-04-08 09:30:00,29.7,n,n,n,13,n,n,n,3,n,n,n,20.8,n,n,n,12,n,n,n,1,n,n,n,15.1,n,n,n,7.1,n,n,n,3.8,n,n,n,18.3,n,n,n,22,n,n,n,3,n,n,n
2023-04-08 10:30:00,20.3,n,n,n,11,n,n,n,6,n,n,n,16.9,n,n,n,11,n,n,n,2,n,n,n,11,n,n,n,9.6,n,n,n,2.7,n,n,n,18.8,n,n,n,7,n,n,n,5,n,n,n
2023-04-08 11:30:00,19.2,n,n,n,11,n,n,n,8,n,n,n,20.8,n,n,n,9,n,n,n,2,n,n,n,14.6,n,n,n,9.4,n,n,n,3.8,n,n,n,13.2,n,n,n,6,n,n,n,3,n,n,n
2023-04-08 12:00:00,n,n,25.5,VM,n,n,15.4,VM,n,n,8,VM,n,n,21.7,VM,n,n,14.1,VM,n,n,5.4,VM,n,n,16.4,VM,n,n,8.2,VM,n,n,5.6,VM,n,n,20.1,VM,n,n,12.3,VM,n,n,6.7,VM
2023-04-08 12:30:00,18.7,n,n,n,11,n,n,n,5,n,n,n,30.7,n,n,n,23,n,n,n,5,n,n,n,8.1,n,n,n,6.8,n,n,n,2.6,n,n,n,12.9,n,n,n,5,n,n,n,n,n,n,n
2023-04-08 13:30:00,25.1,n,n,n,14,n,n,n,8,n,n,n,22.4,n,n,n,9,n,n,n,5,n,n,n,16,n,n,n,6.3,n,n,n,4,n,n,n,11.8,n,n,n,6,n,n,n,1,n,n,n
2023-04-08 14:30:00,27.1,n,n,n,16,n,n,n,8,n,n,n,35.4,n,n,n,9,n,n,n,1,n,n,n,22.4,n,n,n,12.2,n,n,n,8.1,n,n,n,31.1,n,n,n,17,n,n,n,3,n,n,n
2023-04-08 15:30:00,36.7,n,n,n,12,n,n,n,9,n,n,n,21.1,n,n,n,12,n,n,n,7,n,n,n,14.1,n,n,n,8.1,n,n,n,7.1,n,n,n,40,n,n,n,14,n,n,n,3,n,n,n
2023-04-08 16:30:00,32.6,n,n,n,19,n,n,n,6,n,n,n,21.8,n,n,n,16,n,n,n,6,n,n,n,16.1,n,n,n,6.1,n,n,n,7.1,n,n,n,33.1,n,n,n,9,n,n,n,6,n,n,n
2023-04-08 17:30:00,11.8,n,n,n,9,n,n,n,11,n,n,n,27.1,n,n,n,18,n,n,n,3,n,n,n,14.4,n,n,n,7.3,n,n,n,8.3,n,n,n,17.8,n,n,n,14,n,n,n,8,n,n,n
2023-04-08 18:30:00,19.1,n,n,n,9,n,n,n,11,n,n,n,27.1,n,n,n,19,n,n,n,13,n,n,n,18.5,n,n,n,7.4,n,n,n,8.1,n,n,n,16.5,n,n,n,11,n,n,n,9,n,n,n
2023-04-08 19:30:00,23.6,n,n,n,22,n,n,n,11,n,n,n,26,n,n,n,20,n,n,n,11,n,n,n,36.6,n,n,n,13.6,n,n,n,16,n,n,n,16.5,n,n,n,13,n,n,n,9,n,n,n
2023-04-08 20:30:00,42.7,n,n,n,36,n,n,n,19,n,n,n,28,n,n,n,19,n,n,n,7,n,n,n,31,n,n,n,14.7,n,n,n,13.1,n,n,n,32.7,n,n,n,28,n,n,n,16,n,n,n
2023-04-08 21:30:00,63.9,n,n,n,28,n,n,n,17,n,n,n,33.7,n,n,n,25,n,n,n,13,n,n,n,25.3,n,n,n,11,n,n,n,9.3,n,n,n,41.7,n,n,n,25,n,n,n,20,n,n,n
2023-04-08 22:30:00,39.4,n,n,n,19,n,n,n,14,n,n,n,28.7,n,n,n,20,n,n,n,11,n,n,n,20.1,n,n,n,5.8,n,n,n,6.8,n,n,n,29.8,n,n,n,12,n,n,n,12,n,n,n
2023-04-08 23:30:00,20.8,n,n,n,18,n,n,n,8,n,n,n,17.9,n,n,n,12,n,n,n,8,n,n,n,18.6,n,n,n,7,n,n,n,4.8,n,n,n,13.6,n,n,n,11,n,n,n,8,n,n,n
2023-04-09 00:30:00,16.9,n,n,n,13,n,n,n,n,n,n,n,18.3,n,n,n,14,n,n,n,12,n,n,n,17.2,n,n,n,2.3,n,n,n,4,n,n,n,14.7,n,n,n,9,n,n,n,2,n,n,n
2023-04-09 01:30:00,19.1,n,n,n,14,n,n,n,11,n,n,n,13.7,n,n,n,8,n,n,n,11,n,n,n,10.9,n,n,n,10.4,n,n,n,3.5,n,n,n,17.2,n,n,n,8,n,n,n,1,n,n,n
2023-04-09 02:30:00,15.2,n,n,n,11,n,n,n,6,n,n,n,4.3,n,n,n,3,n,n,n,5,n,n,n,7.7,n,n,n,4.5,n,n,n,0.5,n,n,n,11.7,n,n,n,6,n,n,n,2,n,n,n
2023-04-09 03:30:00,5.7,n,n,n,9,n,n,n,5,n,n,n,3.7,n,n,n,3,n,n,n,n,n,n,n,3.9,n,n,n,3.9,n,n,n,0.2,n,n,n,4.7,n,n,n,3,n,n,n,1,n,n,n
2023-04-09 04:30:00,9,n,n,n,7,n,n,n,5,n,n,n,12.2,n,n,n,6,n,n,n,1,n,n,n,8.4,n,n,n,n,n,n,n,n,n,n,n,7.3,n,n,n,7,n,n,n,5,n,n,n
2023-04-09 05:30:00,14.2,n,n,n,11,n,n,n,5,n,n,n,9.7,n,n,n,7,n,n,n,2,n,n,n,10.4,n,n,n,n,n,n,n,0.1,n,n,n,12.6,n,n,n,6,n,n,n,5,n,n,n
2023-04-09 06:30:00,15.3,n,n,n,9,n,n,n,11,n,n,n,8.1,n,n,n,6,n,n,n,1,n,n,n,11.3,n,n,n,8.9,n,n,n,2.5,n,n,n,11,n,n,n,9,n,n,n,2,n,n,n
2023-04-09 07:30:00,16.6,n,n,n,25,n,n,n,7,n,n,n,14.9,n,n,n,14,n,n,n,2,n,n,n,16.9,n,n,n,12.7,n,n,n,2.5,n,n,n,20.8,n,n,n,12,n,n,n,5,n,n,n
2023-04-09 08:30:00,16.4,n,n,n,8,n,n,n,6,n,n,n,13,n,n,n,16,n,n,n,2,n,n,n,13,n,n,n,9.1,n,n,n,2.8,n,n,n,20.4,n,n,n,9,n,n,n,5,n,n,n
2023-04-09 09:30:00,10.7,n,n,n,8,n,n,n,6,n,n,n,12.6,n,n,n,11,n,n,n,1,n,n,n,11.4,n,n,n,9.7,n,n,n,3.6,n,n,n,15.4,n,n,n,9,n,n,n,2,n,n,n
2023-04-09 10:30:00,14.7,n,n,n,17,n,n,n,7,n,n,n,15.2,n,n,n,8,n,n,n,5,n,n,n,11.2,n,n,n,5.9,n,n,n,3.3,n,n,n,16.1,n,n,n,8,n,n,n,3,n,n,n
2023-04-09 11:30:00,13.4,n,n,n,11,n,n,n,5,n,n,n,12.5,n,n,n,9,n,n,n,6,n,n,n,19.4,n,n,n,8.9,n,n,n,4.2,n,n,n,9.5,n,n,n,7,n,n,n,5,n,n,n
2023-04-09 12:00:00,n,n,14.9,VM,n,n,11.7,VM,n,n,7.3,VM,n,n,13.5,VM,n,n,8.4,VM,n,n,5.6,VM,n,n,13.4,VM,n,n,7.1,VM,n,n,3.4,VM,n,n,15.3,VM,n,n,8.6,VM,n,n,3.6,VM
2023-04-09 12:30:00,19.2,n,n,n,16,n,n,n,9,n,n,n,17.1,n,n,n,n,n,n,n,8,n,n,n,17,n,n,n,9.5,n,n,n,5.7,n,n,n,11.5,n,n,n,7,n,n,n,7,n,n,n
2023-04-09 13:30:00,13.6,n,n,n,11,n,n,n,8,n,n,n,13.1,n,n,n,n,n,n,n,7,n,n,n,8.5,n,n,n,8.6,n,n,n,2.8,n,n,n,6.1,n,n,n,5,n,n,n,5,n,n,n
2023-04-09 14:30:00,16.4,n,n,n,13,n,n,n,6,n,n,n,13.1,n,n,n,n,n,n,n,7,n,n,n,18.5,n,n,n,8.9,n,n,n,6,n,n,n,3.7,n,n,n,3,n,n,n,2,n,n,n
2023-04-09 15:30:00,21.4,n,n,n,9,n,n,n,7,n,n,n,24.1,n,n,n,12,n,n,n,9,n,n,n,20.1,n,n,n,8.9,n,n,n,6.8,n,n,n,23,n,n,n,16,n,n,n,3,n,n,n
2023-04-09 16:30:00,23.8,n,n,n,19,n,n,n,6,n,n,n,25.3,n,n,n,11,n,n,n,7,n,n,n,15.4,n,n,n,5.4,n,n,n,5.1,n,n,n,30.3,n,n,n,9,n,n,n,3,n,n,n
2023-04-09 17:30:00,23.7,n,n,n,19,n,n,n,13,n,n,n,29.2,n,n,n,n,n,n,n,9,n,n,n,21.9,n,n,n,6.5,n,n,n,6.5,n,n,n,27.4,n,n,n,19,n,n,n,3,n,n,n
2023-04-09 18:30:00,25.7,n,n,n,20,n,n,n,9,n,n,n,22.4,n,n,n,11,n,n,n,8,n,n,n,27.8,n,n,n,8.5,n,n,n,8.3,n,n,n,26.5,n,n,n,18,n,n,n,3,n,n,n
2023-04-09 19:30:00,20.8,n,n,n,7,n,n,n,11,n,n,n,12.1,n,n,n,7,n,n,n,9,n,n,n,17.6,n,n,n,5.5,n,n,n,4.1,n,n,n,30.6,n,n,n,11,n,n,n,6,n,n,n
2023-04-09 20:30:00,7.7,n,n,n,7,n,n,n,5,n,n,n,8.8,n,n,n,5,n,n,n,5,n,n,n,8.5,n,n,n,n,n,n,n,1.9,n,n,n,17.1,n,n,n,6,n,n,n,5,n,n,n
2023-04-09 21:30:00,9.9,n,n,n,8,n,n,n,n,n,n,n,6.6,n,n,n,5,n,n,n,3,n,n,n,7.4,n,n,n,4.2,n,n,n,2.2,n,n,n,12.5,n,n,n,6,n,n,n,6,n,n,n
2023-04-09 22:30:00,4.8,n,n,n,6,n,n,n,5,n,n,n,6,n,n,n,6,n,n,n,5,n,n,n,5.2,n,n,n,1.8,n,n,n,0.2,n,n,n,2.9,n,n,n,5,n,n,n,3,n,n,n
2023-04-09 23:30:00,3,n,n,n,3,n,n,n,8,n,n,n,8.3,n,n,n,7,n,n,n,3,n,n,n,12.9,n,n,n,5.5,n,n,n,1.8,n,n,n,n,n,n,n,8,n,n,n,3,n,n,n
2023-04-10 00:30:00,3.5,n,n,n,6,n,n,n,n,n,n,n,6.3,n,n,n,8,n,n,n,1,n,n,n,12.7,n,n,n,2.4,n,n,n,n,n,n,n,0.6,n,n,n,11,n,n,n,1,n,n,n
2023-04-10 01:30:00,2.9,n,n,n,6,n,n,n,7,n,n,n,5.9,n,n,n,6,n,n,n,3,n,n,n,9.5,n,n,n,1.9,n,n,n,n,n,n,n,n,n,n,n,6,n,n,n,3,n,n,n
2023-04-10 02:30:00,9.7,n,n,n,9,n,n,n,5,n,n,n,5.6,n,n,n,6,n,n,n,3,n,n,n,4.1,n,n,n,1.7,n,n,n,n,n,n,n,4.2,n,n,n,7,n,n,n,7,n,n,n
2023-04-10 03:30:00,11.3,n,n,n,17,n,n,n,3,n,n,n,6,n,n,n,11,n,n,n,3,n,n,n,6.5,n,n,n,2.1,n,n,n,n,n,n,n,2.1,n,n,n,6,n,n,n,3,n,n,n
2023-04-10 04:30:00,10.2,n,n,n,7,n,n,n,5,n,n,n,5.9,n,n,n,8,n,n,n,2,n,n,n,10,n,n,n,1.9,n,n,n,0.1,n,n,n,4.8,n,n,n,7,n,n,n,3,n,n,n
2023-04-10 05:30:00,11,n,n,n,7,n,n,n,3,n,n,n,8.2,n,n,n,11,n,n,n,1,n,n,n,15.6,n,n,n,3.3,n,n,n,1.2,n,n,n,8.3,n,n,n,5,n,n,n,5,n,n,n
2023-04-10 06:30:00,17.8,n,n,n,14,n,n,n,3,n,n,n,8,n,n,n,7,n,n,n,3,n,n,n,33.9,n,n,n,7.9,n,n,n,3.8,n,n,n,12.8,n,n,n,11,n,n,n,3,n,n,n
2023-04-10 07:30:00,17.1,n,n,n,11,n,n,n,5,n,n,n,21.5,n,n,n,19,n,n,n,5,n,n,n,31.9,n,n,n,16,n,n,n,6.4,n,n,n,19.4,n,n,n,18,n,n,n,5,n,n,n
2023-04-10 08:30:00,19,n,n,n,19,n,n,n,6,n,n,n,34.2,n,n,n,20,n,n,n,8,n,n,n,19.8,n,n,n,16.9,n,n,n,7.4,n,n,n,20.5,n,n,n,19,n,n,n,6,n,n,n
2023-04-10 09:30:00,19.6,n,n,n,13,n,n,n,6,n,n,n,18.1,n,n,n,6,n,n,n,5,n,n,n,20.4,n,n,n,8.2,n,n,n,4.9,n,n,n,22.1,n,n,n,13,n,n,n,6,n,n,n
2023-04-10 10:30:00,19,n,n,n,11,n,n,n,3,n,n,n,16.5,n,n,n,11,n,n,n,1,n,n,n,27.4,n,n,n,8.4,n,n,n,3.2,n,n,n,16.2,n,n,n,7,n,n,n,3,n,n,n
2023-04-10 11:30:00,16.1,n,n,n,14,n,n,n,1,n,n,n,20.1,n,n,n,9,n,n,n,3,n,n,n,6.8,n,n,n,4.9,n,n,n,1.8,n,n,n,8.4,n,n,n,6,n,n,n,1,n,n,n
2023-04-10 12:00:00,n,n,15.4,VM,n,n,10.1,VM,n,n,3.5,VM,n,n,15.9,VM,n,n,11.2,VM,n,n,3.3,VM,n,n,14.9,VM,n,n,5.9,VM,n,n,3.5,VM,n,n,11.4,VM,n,n,8.2,VM,n,n,3,VM
2023-04-10 12:30:00,26.5,n,n,n,14,n,n,n,n,n,n,n,19.9,n,n,n,9,n,n,n,6,n,n,n,9.8,n,n,n,5.8,n,n,n,1.4,n,n,n,12.1,n,n,n,6,n,n,n,n,n,n,n
2023-04-10 13:30:00,19.6,n,n,n,6,n,n,n,7,n,n,n,15.9,n,n,n,9,n,n,n,3,n,n,n,5.8,n,n,n,3.5,n,n,n,0.6,n,n,n,10.3,n,n,n,5,n,n,n,2,n,n,n
2023-04-10 14:30:00,15.2,n,n,n,5,n,n,n,5,n,n,n,21.6,n,n,n,17,n,n,n,1,n,n,n,11,n,n,n,3.6,n,n,n,1.3,n,n,n,10.7,n,n,n,6,n,n,n,1,n,n,n
2023-04-10 15:30:00,23.9,n,n,n,12,n,n,n,2,n,n,n,23.8,n,n,n,16,n,n,n,3,n,n,n,16.2,n,n,n,9,n,n,n,7.9,n,n,n,16.6,n,n,n,12,n,n,n,1,n,n,n
2023-04-10 16:30:00,22.1,n,n,n,11,n,n,n,1,n,n,n,22.6,n,n,n,17,n,n,n,2,n,n,n,8.9,n,n,n,2.8,n,n,n,2.1,n,n,n,19.1,n,n,n,13,n,n,n,1,n,n,n
2023-04-10 17:30:00,25.9,n,n,n,7,n,n,n,n,n,n,n,28,n,n,n,12,n,n,n,5,n,n,n,28.5,n,n,n,7.5,n,n,n,6.3,n,n,n,15.8,n,n,n,8,n,n,n,1,n,n,n
2023-04-10 18:30:00,19.2,n,n,n,13,n,n,n,1,n,n,n,29,n,n,n,22,n,n,n,6,n,n,n,13.5,n,n,n,6.2,n,n,n,5.9,n,n,n,16.4,n,n,n,11,n,n,n,2,n,n,n
2023-04-10 19:30:00,19.7,n,n,n,9,n,n,n,2,n,n,n,18.9,n,n,n,13,n,n,n,3,n,n,n,14,n,n,n,7.8,n,n,n,5.5,n,n,n,14.6,n,n,n,6,n,n,n,5,n,n,n
2023-04-10 20:30:00,10,n,n,n,7,n,n,n,2,n,n,n,12.8,n,n,n,11,n,n,n,1,n,n,n,12.2,n,n,n,6.2,n,n,n,3.6,n,n,n,9,n,n,n,1,n,n,n,2,n,n,n
2023-04-10 21:30:00,12.2,n,n,n,8,n,n,n,2,n,n,n,11.1,n,n,n,8,n,n,n,2,n,n,n,13.4,n,n,n,4.7,n,n,n,2.5,n,n,n,7.4,n,n,n,6,n,n,n,2,n,n,n
2023-04-10 22:30:00,9.8,n,n,n,8,n,n,n,2,n,n,n,9.8,n,n,n,7,n,n,n,5,n,n,n,14,n,n,n,4.8,n,n,n,2.7,n,n,n,6.2,n,n,n,5,n,n,n,2,n,n,n
2023-04-10 23:30:00,7.1,n,n,n,8,n,n,n,2,n,n,n,11.6,n,n,n,7,n,n,n,5,n,n,n,12.5,n,n,n,4.6,n,n,n,2.3,n,n,n,4.3,n,n,n,2,n,n,n,5,n,n,n
2023-04-11 00:30:00,9.4,n,n,n,6,n,n,n,1,n,n,n,7.1,n,n,n,8,n,n,n,3,n,n,n,6.5,n,n,n,1.9,n,n,n,0.6,n,n,n,4.6,n,n,n,3,n,n,n,3,n,n,n
2023-04-11 01:30:00,11.9,n,n,n,1,n,n,n,1,n,n,n,5.4,n,n,n,7,n,n,n,3,n,n,n,8.8,n,n,n,2.2,n,n,n,0.1,n,n,n,6.1,n,n,n,5,n,n,n,n,n,n,n
2023-04-11 02:30:00,12.4,n,n,n,9,n,n,n,1,n,n,n,7.1,n,n,n,5,n,n,n,3,n,n,n,6.9,n,n,n,1.5,n,n,n,0.5,n,n,n,6.2,n,n,n,11,n,n,n,n,n,n,n
2023-04-11 03:30:00,8.7,n,n,n,7,n,n,n,n,n,n,n,7.5,n,n,n,6,n,n,n,5,n,n,n,7.5,n,n,n,2.2,n,n,n,1.2,n,n,n,5.2,n,n,n,7,n,n,n,3,n,n,n
2023-04-11 04:30:00,8.9,n,n,n,8,n,n,n,2,n,n,n,8.1,n,n,n,6,n,n,n,2,n,n,n,8.9,n,n,n,4,n,n,n,1.8,n,n,n,5.8,n,n,n,8,n,n,n,6,n,n,n
2023-04-11 05:30:00,10.7,n,n,n,7,n,n,n,3,n,n,n,10.9,n,n,n,9,n,n,n,2,n,n,n,10.4,n,n,n,5,n,n,n,2.5,n,n,n,8.1,n,n,n,6,n,n,n,5,n,n,n
2023-04-11 06:30:00,13.9,n,n,n,12,n,n,n,5,n,n,n,18.5,n,n,n,11,n,n,n,1,n,n,n,13.5,n,n,n,8.9,n,n,n,3.1,n,n,n,10.5,n,n,n,8,n,n,n,2,n,n,n
2023-04-11 07:30:00,17.8,n,n,n,14,n,n,n,6,n,n,n,20.6,n,n,n,8,n,n,n,n,n,n,n,12.4,n,n,n,10.6,n,n,n,3.5,n,n,n,11.7,n,n,n,22,n,n,n,1,n,n,n
2023-04-11 08:30:00,16.1,n,n,n,11,n,n,n,3,n,n,n,19.6,n,n,n,12,n,n,n,3,n,n,n,14.5,n,n,n,9.4,n,n,n,4.1,n,n,n,12.6,n,n,n,62,n,n,n,3,n,n,n
2023-04-11 09:30:00,16.7,n,n,n,6,n,n,n,5,n,n,n,16.3,n,n,n,9,n,n,n,8,n,n,n,8.4,n,n,n,8.3,n,n,n,2.1,n,n,n,28.2,n,n,n,18,n,n,n,6,n,n,n
2023-04-11 10:30:00,24.9,n,n,n,8,n,n,n,5,n,n,n,18.7,n,n,n,16,n,n,n,5,n,n,n,9.2,n,n,n,6.3,n,n,n,2.7,n,n,n,21.5,n,n,n,12,n,n,n,5,n,n,n
2023-04-11 11:30:00,25.6,n,n,n,9,n,n,n,5,n,n,n,31.6,n,n,n,20,n,n,n,2,n,n,n,12.3,n,n,n,7,n,n,n,2.2,n,n,n,20.1,n,n,n,12,n,n,n,5,n,n,n
2023-04-11 12:00:00,n,n,24.1,VM,n,n,12.5,VM,n,n,5.7,VM,n,n,19.8,VM,n,n,13.1,VM,n,n,5.2,VM,n,n,17,VM,n,n,7.5,VM,n,n,5.2,VM,n,n,18.8,VM,n,n,15,VM,n,n,5.3,VM
2023-04-11 12:30:00,24.4,n,n,n,16,n,n,n,9,n,n,n,18.9,n,n,n,13,n,n,n,3,n,n,n,15.3,n,n,n,9.7,n,n,n,4.6,n,n,n,23.6,n,n,n,24,n,n,n,5,n,n,n
2023-04-11 13:30:00,18.1,n,n,n,11,n,n,n,6,n,n,n,14.3,n,n,n,8,n,n,n,3,n,n,n,12.7,n,n,n,10.2,n,n,n,3.7,n,n,n,13.9,n,n,n,16,n,n,n,6,n,n,n
2023-04-11 14:30:00,30.8,n,n,n,19,n,n,n,3,n,n,n,18.9,n,n,n,12,n,n,n,2,n,n,n,13.3,n,n,n,7,n,n,n,4.1,n,n,n,11.3,n,n,n,6,n,n,n,5,n,n,n
2023-04-11 15:30:00,31.8,n,n,n,16,n,n,n,1,n,n,n,24.3,n,n,n,16,n,n,n,5,n,n,n,18.6,n,n,n,10.3,n,n,n,9,n,n,n,21.6,n,n,n,9,n,n,n,2,n,n,n
2023-04-11 16:30:00,39.1,n,n,n,14,n,n,n,9,n,n,n,27.8,n,n,n,18,n,n,n,7,n,n,n,29.8,n,n,n,10.4,n,n,n,9.3,n,n,n,26.4,n,n,n,11,n,n,n,2,n,n,n
2023-04-11 17:30:00,37.5,n,n,n,20,n,n,n,12,n,n,n,44.1,n,n,n,31,n,n,n,14,n,n,n,43.3,n,n,n,12,n,n,n,14,n,n,n,40.1,n,n,n,27,n,n,n,6,n,n,n
2023-04-11 18:30:00,38.5,n,n,n,17,n,n,n,9,n,n,n,32.7,n,n,n,20,n,n,n,6,n,n,n,29,n,n,n,8.9,n,n,n,9.5,n,n,n,41.4,n,n,n,14,n,n,n,12,n,n,n
2023-04-11 19:30:00,37.1,n,n,n,20,n,n,n,12,n,n,n,28.9,n,n,n,17,n,n,n,7,n,n,n,27.8,n,n,n,11.1,n,n,n,12.3,n,n,n,31.8,n,n,n,16,n,n,n,8,n,n,n
2023-04-11 20:30:00,31.1,n,n,n,22,n,n,n,7,n,n,n,25.4,n,n,n,19,n,n,n,11,n,n,n,28.7,n,n,n,11,n,n,n,12.7,n,n,n,26.9,n,n,n,13,n,n,n,7,n,n,n
2023-04-11 21:30:00,48.6,n,n,n,13,n,n,n,6,n,n,n,24,n,n,n,13,n,n,n,11,n,n,n,28.4,n,n,n,9.9,n,n,n,9.6,n,n,n,24.2,n,n,n,13,n,n,n,5,n,n,n
2023-04-11 22:30:00,27,n,n,n,16,n,n,n,8,n,n,n,25.6,n,n,n,20,n,n,n,8,n,n,n,21.7,n,n,n,7.6,n,n,n,6.2,n,n,n,23.3,n,n,n,18,n,n,n,7,n,n,n
2023-04-11 23:30:00,36.1,n,n,n,19,n,n,n,11,n,n,n,18.4,n,n,n,11,n,n,n,5,n,n,n,20.2,n,n,n,5,n,n,n,5.9,n,n,n,26,n,n,n,19,n,n,n,12,n,n,n
2023-04-12 00:30:00,27,n,n,n,19,n,n,n,n,n,n,n,20.8,n,n,n,14,n,n,n,6,n,n,n,18.7,n,n,n,3.8,n,n,n,4.6,n,n,n,22.1,n,n,n,18,n,n,n,8,n,n,n
2023-04-12 01:30:00,23.3,n,n,n,11,n,n,n,7,n,n,n,18.5,n,n,n,12,n,n,n,9,n,n,n,15.5,n,n,n,6.5,n,n,n,4.1,n,n,n,20.1,n,n,n,12,n,n,n,5,n,n,n
2023-04-12 02:30:00,23.4,n,n,n,16,n,n,n,11,n,n,n,16.2,n,n,n,12,n,n,n,7,n,n,n,13.6,n,n,n,5,n,n,n,4,n,n,n,15.7,n,n,n,13,n,n,n,6,n,n,n
2023-04-12 03:30:00,14.8,n,n,n,8,n,n,n,7,n,n,n,17,n,n,n,12,n,n,n,8,n,n,n,13.5,n,n,n,6.7,n,n,n,4.3,n,n,n,12.6,n,n,n,7,n,n,n,3,n,n,n
2023-04-12 04:30:00,19.2,n,n,n,19,n,n,n,7,n,n,n,13.9,n,n,n,9,n,n,n,8,n,n,n,14.1,n,n,n,9.7,n,n,n,5.3,n,n,n,9.7,n,n,n,7,n,n,n,6,n,n,n
2023-04-12 05:30:00,19.8,n,n,n,12,n,n,n,11,n,n,n,15.4,n,n,n,12,n,n,n,6,n,n,n,15.6,n,n,n,6.7,n,n,n,4.9,n,n,n,12.1,n,n,n,12,n,n,n,7,n,n,n
2023-04-12 06:30:00,22.9,n,n,n,12,n,n,n,9,n,n,n,27.1,n,n,n,22,n,n,n,9,n,n,n,30.1,n,n,n,10.9,n,n,n,7.1,n,n,n,13.9,n,n,n,13,n,n,n,7,n,n,n
