2023-01-09 13:30:00,15.6,n,n,n,4.5,n,n,n,4.6,n,n,n,17.3,n,n,n,9,n,n,n,7,n,n,n,5,n,n,n,1.6,n,n,n,n,n,n,n,2,n,n,n,7,n,n,n,2,n,n,n
2023-01-09 14:30:00,16.5,n,n,n,3.3,n,n,n,3.1,n,n,n,15.4,n,n,n,11,n,n,n,2,n,n,n,18.8,n,n,n,4,n,n,n,n,n,n,n,1.6,n,n,n,7,n,n,n,2,n,n,n
2023-01-09 15:30:00,18.9,n,n,n,2.7,n,n,n,2.4,n,n,n,37.1,n,n,n,20,n,n,n,5,n,n,n,11.9,n,n,n,11.5,n,n,n,3.2,n,n,n,34.7,n,n,n,7,n,n,n,3,n,n,n
2023-01-09 16:30:00,26.1,n,n,n,5.5,n,n,n,5.2,n,n,n,13.9,n,n,n,n,n,n,n,n,n,n,n,32.9,n,n,n,16.1,n,n,n,6.8,n,n,n,0.5,n,n,n,n,n,n,n,n,n,n,n
2023-01-09 17:30:00,28.6,n,n,n,4.5,n,n,n,5,n,n,n,8.7,n,n,n,9,n,n,n,9,n,n,n,18.2,n,n,n,15.7,n,n,n,10.4,n,n,n,1.2,n,n,n,7,n,n,n,6,n,n,n
2023-01-09 18:30:00,10.1,n,n,n,1.2,n,n,n,1.1,n,n,n,7.5,n,n,n,8,n,n,n,8,n,n,n,10.7,n,n,n,7.2,n,n,n,3.1,n,n,n,5.7,n,n,n,6,n,n,n,5,n,n,n
2023-01-09 19:30:00,11.1,n,n,n,3.1,n,n,n,3.4,n,n,n,11.2,n,n,n,8,n,n,n,7,n,n,n,14.4,n,n,n,10.1,n,n,n,5.7,n,n,n,20.3,n,n,n,6,n,n,n,2,n,n,n
2023-01-09 20:30:00,14.9,n,n,n,n,n,n,n,n,n,n,n,15.9,n,n,n,9,n,n,n,6,n,n,n,14.5,n,n,n,7.6,n,n,n,4.1,n,n,n,35.9,n,n,n,11,n,n,n,7,n,n,n
2023-01-09 21:30:00,26.1,n,n,n,2.6,n,n,n,3.5,n,n,n,23.5,n,n,n,19,n,n,n,6,n,n,n,19,n,n,n,7.2,n,n,n,3,n,n,n,28.7,n,n,n,9,n,n,n,6,n,n,n
2023-01-09 22:30:00,26.5,n,n,n,13.5,n,n,n,13.6,n,n,n,13.4,n,n,n,9,n,n,n,7,n,n,n,8,n,n,n,4,n,n,n,1,n,n,n,18.5,n,n,n,9,n,n,n,9,n,n,n
2023-01-09 23:30:00,22.9,n,n,n,6.2,n,n,n,5.4,n,n,n,11.4,n,n,n,7,n,n,n,6,n,n,n,8.2,n,n,n,3.1,n,n,n,n,n,n,n,16.3,n,n,n,7,n,n,n,6,n,n,n
2023-01-10 00:30:00,27,n,n,n,6.1,n,n,n,5.3,n,n,n,15.1,n,n,n,13,n,n,n,9,n,n,n,8.8,n,n,n,1.8,n,n,n,n,n,n,n,16.6,n,n,n,11,n,n,n,2,n,n,n
2023-01-10 01:30:00,29.8,n,n,n,2.6,n,n,n,1.3,n,n,n,13.9,n,n,n,9,n,n,n,6,n,n,n,8.1,n,n,n,2.3,n,n,n,n,n,n,n,17.7,n,n,n,11,n,n,n,8,n,n,n
2023-01-10 02:30:00,25,n,n,n,1.6,n,n,n,n,n,n,n,15.6,n,n,n,n,n,n,n,n,n,n,n,9.8,n,n,n,5,n,n,n,1.5,n,n,n,19.9,n,n,n,7,n,n,n,6,n,n,n
2023-01-10 03:30:00,28.6,n,n,n,2.8,n,n,n,1.7,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,9.9,n,n,n,4.7,n,n,n,1.2,n,n,n,20.4,n,n,n,6,n,n,n,3,n,n,n
2023-01-10 04:30:00,21.5,n,n,n,9.3,n,n,n,8.3,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,8.5,n,n,n,4.8,n,n,n,1.3,n,n,n,15.4,n,n,n,8,n,n,n,7,n,n,n
2023-01-10 05:30:00,18.4,n,n,n,7.6,n,n,n,6.1,n,n,n,11.8,n,n,n,n,n,n,n,n,n,n,n,12.1,n,n,n,7.2,n,n,n,3,n,n,n,16.2,n,n,n,6,n,n,n,6,n,n,n
2023-01-10 06:30:00,10.4,n,n,n,2.3,n,n,n,1,n,n,n,10.5,n,n,n,2,n,n,n,2,n,n,n,6.2,n,n,n,5.7,n,n,n,3.6,n,n,n,n,n,n,n,5,n,n,n,6,n,n,n
2023-01-10 07:30:00,11.5,n,n,n,5.9,n,n,n,4.6,n,n,n,10.7,n,n,n,7,n,n,n,7,n,n,n,8.8,n,n,n,6.7,n,n,n,3.5,n,n,n,9.4,n,n,n,6,n,n,n,3,n,n,n
2023-01-10 08:30:00,15,n,n,n,4.5,n,n,n,4.2,n,n,n,13.8,n,n,n,11,n,n,n,11,n,n,n,12.1,n,n,n,10.8,n,n,n,6,n,n,n,20.7,n,n,n,7,n,n,n,6,n,n,n
2023-01-10 09:30:00,21.5,n,n,n,3.3,n,n,n,3,n,n,n,17.7,n,n,n,13,n,n,n,11,n,n,n,5.2,n,n,n,5.7,n,n,n,2.1,n,n,n,18.6,n,n,n,6,n,n,n,6,n,n,n
2023-01-10 10:30:00,21.3,n,n,n,3.7,n,n,n,4.9,n,n,n,14.4,n,n,n,9,n,n,n,6,n,n,n,12.5,n,n,n,7.5,n,n,n,1.6,n,n,n,17.1,n,n,n,0,n,n,n,5,n,n,n
2023-01-10 11:30:00,17.3,n,n,n,5,n,n,n,5.9,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,10.5,n,n,n,9.8,n,n,n,2.3,n,n,n,21.5,n,n,n,2,n,n,n,5,n,n,n
2023-01-10 12:00:00,n,n,16.9,VM,n,n,3.8,VM,n,n,3.5,VM,n,n,11.8,VM,n,n,n,n,n,n,6.4,VM,n,n,11.1,VM,n,n,6.4,VM,n,n,3,VM,n,n,14.9,VM,n,n,7.7,VM,n,n,4.6,VM
2023-01-10 12:30:00,19.9,n,n,n,4.5,n,n,n,5.4,n,n,n,n,n,n,n,n,n,n,n,3,n,n,n,5.4,n,n,n,8.6,n,n,n,3.7,n,n,n,19.5,n,n,n,8,n,n,n,5,n,n,n
2023-01-10 13:30:00,10.9,n,n,n,2.2,n,n,n,1.7,n,n,n,6.7,n,n,n,n,n,n,n,3,n,n,n,5.8,n,n,n,3.7,n,n,n,0.3,n,n,n,1.6,n,n,n,6,n,n,n,5,n,n,n
2023-01-10 14:30:00,9.3,n,n,n,n,n,n,n,n,n,n,n,9.4,n,n,n,n,n,n,n,6,n,n,n,6.1,n,n,n,6.4,n,n,n,2.5,n,n,n,14.4,n,n,n,7,n,n,n,2,n,n,n
2023-01-10 15:30:00,11,n,n,n,6.2,n,n,n,6.1,n,n,n,6.6,n,n,n,n,n,n,n,9,n,n,n,6.8,n,n,n,5.9,n,n,n,2.2,n,n,n,8,n,n,n,6,n,n,n,3,n,n,n
2023-01-10 16:30:00,6.3,n,n,n,2.8,n,n,n,2.5,n,n,n,7.6,n,n,n,n,n,n,n,7,n,n,n,5.5,n,n,n,2.3,n,n,n,n,n,n,n,1.3,n,n,n,3,n,n,n,3,n,n,n
2023-01-10 17:30:00,11.7,n,n,n,2.8,n,n,n,1.8,n,n,n,6.1,n,n,n,n,n,n,n,5,n,n,n,4.9,n,n,n,2.1,n,n,n,0.5,n,n,n,n,n,n,n,5,n,n,n,2,n,n,n
2023-01-10 18:30:00,10.6,n,n,n,1.5,n,n,n,2,n,n,n,10.6,n,n,n,n,n,n,n,5,n,n,n,24.9,n,n,n,6.1,n,n,n,2.8,n,n,n,16.5,n,n,n,8,n,n,n,3,n,n,n
2023-01-10 19:30:00,18.5,n,n,n,n,n,n,n,n,n,n,n,17.7,n,n,n,n,n,n,n,11,n,n,n,33.1,n,n,n,10.6,n,n,n,5.1,n,n,n,24.8,n,n,n,13,n,n,n,5,n,n,n
2023-01-10 20:30:00,22,n,n,n,n,n,n,n,n,n,n,n,15.7,n,n,n,n,n,n,n,6,n,n,n,19.1,n,n,n,8.7,n,n,n,4.6,n,n,n,18.5,n,n,n,7,n,n,n,5,n,n,n
2023-01-10 21:30:00,14.7,n,n,n,1.2,n,n,n,1.3,n,n,n,11.2,n,n,n,n,n,n,n,3,n,n,n,18,n,n,n,8.1,n,n,n,3.7,n,n,n,10.1,n,n,n,7,n,n,n,1,n,n,n
2023-01-10 22:30:00,11,n,n,n,1.8,n,n,n,1.6,n,n,n,10.3,n,n,n,n,n,n,n,6,n,n,n,16.7,n,n,n,14.5,n,n,n,9.9,n,n,n,11.5,n,n,n,12,n,n,n,7,n,n,n
2023-01-10 23:30:00,12.6,n,n,n,2.2,n,n,n,2.2,n,n,n,8.3,n,n,n,n,n,n,n,5,n,n,n,6.7,n,n,n,5.2,n,n,n,2.3,n,n,n,8.5,n,n,n,28,n,n,n,6,n,n,n
2023-01-11 00:30:00,10.3,n,n,n,2.6,n,n,n,1.5,n,n,n,11.4,n,n,n,n,n,n,n,6,n,n,n,9.4,n,n,n,n,n,n,n,n,n,n,n,10.9,n,n,n,6,n,n,n,2,n,n,n
2023-01-11 01:30:00,11.2,n,n,n,4.3,n,n,n,3.3,n,n,n,14,n,n,n,n,n,n,n,5,n,n,n,12.6,n,n,n,0.7,n,n,n,n,n,n,n,12.2,n,n,n,7,n,n,n,5,n,n,n
2023-01-11 02:30:00,14.9,n,n,n,10,n,n,n,8.5,n,n,n,9.2,n,n,n,n,n,n,n,3,n,n,n,8.4,n,n,n,4.6,n,n,n,0.3,n,n,n,10.5,n,n,n,6,n,n,n,2,n,n,n
2023-01-11 03:30:00,11.2,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,3,n,n,n,8.5,n,n,n,3.1,n,n,n,n,n,n,n,8.4,n,n,n,5,n,n,n,6,n,n,n
2023-01-11 04:30:00,10.7,n,n,n,n,n,n,n,n,n,n,n,7.3,n,n,n,n,n,n,n,6,n,n,n,11.5,n,n,n,5.3,n,n,n,1.7,n,n,n,10.8,n,n,n,6,n,n,n,5,n,n,n
2023-01-11 05:30:00,15.4,n,n,n,1.3,n,n,n,n,n,n,n,12.7,n,n,n,n,n,n,n,6,n,n,n,15.4,n,n,n,7.1,n,n,n,2.3,n,n,n,13.3,n,n,n,3,n,n,n,2,n,n,n
2023-01-11 06:30:00,30,n,n,n,4,n,n,n,1.9,n,n,n,n,n,n,n,n,n,n,n,5,n,n,n,21.6,n,n,n,21,n,n,n,13.1,n,n,n,18.4,n,n,n,6,n,n,n,3,n,n,n
2023-01-11 07:30:00,29.9,n,n,n,n,n,n,n,n,n,n,n,20.2,n,n,n,n,n,n,n,5,n,n,n,20,n,n,n,8.1,n,n,n,3.4,n,n,n,19.5,n,n,n,6,n,n,n,8,n,n,n
2023-01-11 08:30:00,26.5,n,n,n,6.1,n,n,n,5.3,n,n,n,18,n,n,n,n,n,n,n,6,n,n,n,14.7,n,n,n,10.9,n,n,n,3.7,n,n,n,22,n,n,n,7,n,n,n,6,n,n,n
2023-01-11 09:30:00,34,n,n,n,4.6,n,n,n,4.5,n,n,n,n,n,n,n,n,n,n,n,3,n,n,n,13.6,n,n,n,5.8,n,n,n,1.2,n,n,n,15.1,n,n,n,7,n,n,n,5,n,n,n
2023-01-11 10:30:00,26.5,n,n,n,3.5,n,n,n,3.8,n,n,n,14.2,n,n,n,n,n,n,n,6,n,n,n,10.6,n,n,n,7.7,n,n,n,1.1,n,n,n,7.4,n,n,n,6,n,n,n,3,n,n,n
2023-01-11 11:30:00,17.6,n,n,n,3.9,n,n,n,3.6,n,n,n,11.1,n,n,n,1,n,n,n,5,n,n,n,6.5,n,n,n,1.6,n,n,n,n,n,n,n,6,n,n,n,7,n,n,n,3,n,n,n
2023-01-11 12:00:00,n,n,23.7,VM,n,n,n,n,n,n,n,n,n,n,14.2,VM,n,n,n,n,n,n,4.7,VM,n,n,14.1,VM,n,n,7.3,VM,n,n,n,n,n,n,16.9,VM,n,n,8.2,VM,n,n,4.9,VM
2023-01-11 12:30:00,19.3,n,n,n,4.2,n,n,n,5.2,n,n,n,7.9,n,n,n,2,n,n,n,6,n,n,n,6.8,n,n,n,6.5,n,n,n,0.5,n,n,n,10,n,n,n,6,n,n,n,5,n,n,n
2023-01-11 13:30:00,23.8,n,n,n,n,n,n,n,1,VU,n,n,13.4,n,n,n,6,n,n,n,5,n,n,n,4.8,n,n,n,4.3,n,n,n,n,n,n,n,15.2,n,n,n,6,n,n,n,3,n,n,n
2023-01-11 14:30:00,21.4,n,n,n,7.4,n,n,n,7.7,n,n,n,18.4,n,n,n,7,n,n,n,3,n,n,n,8.1,n,n,n,5.8,n,n,n,0.3,n,n,n,16.8,n,n,n,6,n,n,n,2,n,n,n
2023-01-11 15:30:00,29.9,n,n,n,2,n,n,n,1.8,n,n,n,10.1,n,n,n,7,n,n,n,6,n,n,n,9.7,n,n,n,6.4,n,n,n,0.8,n,n,n,11,n,n,n,8,n,n,n,1,n,n,n
2023-01-11 16:30:00,33.1,n,n,n,7.3,n,n,n,6.5,n,n,n,23.6,n,n,n,12,n,n,n,5,n,n,n,24.4,n,n,n,15.1,n,n,n,5,n,n,n,20.5,n,n,n,13,n,n,n,2,n,n,n
2023-01-11 17:30:00,42.8,n,n,n,n,n,n,n,n,n,n,n,29.1,n,n,n,16,n,n,n,5,n,n,n,40.1,n,n,n,14.9,n,n,n,5.7,n,n,n,40.8,n,n,n,16,n,n,n,5,n,n,n
2023-01-11 18:30:00,54.4,n,n,n,6.7,n,n,n,5.5,n,n,n,23.3,n,n,n,14,n,n,n,n,n,n,n,43.7,n,n,n,18.4,n,n,n,8.3,n,n,n,47.7,n,n,n,23,n,n,n,11,n,n,n
2023-01-11 19:30:00,37.9,n,n,n,7.1,n,n,n,7.2,n,n,n,29,n,n,n,17,n,n,n,1,n,n,n,21,n,n,n,12.1,n,n,n,5.7,n,n,n,67.1,n,n,n,25,n,n,n,13,n,n,n
2023-01-11 20:30:00,35.7,n,n,n,2.3,n,n,n,2.4,n,n,n,7.6,n,n,n,3,n,n,n,2,n,n,n,7.4,n,n,n,6.2,n,n,n,2.2,n,n,n,5.9,n,n,n,6,n,n,n,8,n,n,n
2023-01-11 21:30:00,5.8,n,n,n,n,n,n,n,n,n,n,n,8.3,n,n,n,6,n,n,n,6,n,n,n,10.7,n,n,n,1.8,n,n,n,n,n,n,n,3.6,n,n,n,6,n,n,n,6,n,n,n
2023-01-11 22:30:00,15.4,n,n,n,1.9,n,n,n,2,n,n,n,6.1,n,n,n,7,n,n,n,5,n,n,n,5.3,n,n,n,0.7,n,n,n,n,n,n,n,10.8,n,n,n,6,n,n,n,7,n,n,n
2023-01-11 23:30:00,10.1,n,n,n,n,n,n,n,n,n,n,n,2.8,n,n,n,5,n,n,n,5,n,n,n,3.4,n,n,n,0.8,n,n,n,n,n,n,n,1.7,n,n,n,5,n,n,n,5,n,n,n
2023-01-12 00:30:00,7.8,n,n,n,1,VU,n,n,n,n,n,n,6.1,n,n,n,6,n,n,n,8,n,n,n,5.1,n,n,n,0.5,n,n,n,n,n,n,n,9.9,n,n,n,5,n,n,n,2,n,n,n
2023-01-12 01:30:00,6.6,n,n,n,6.7,n,n,n,6,n,n,n,5.8,n,n,n,7,n,n,n,7,n,n,n,5.9,n,n,n,n,n,n,n,n,n,n,n,3.4,n,n,n,3,n,n,n,2,n,n,n
2023-01-12 02:30:00,2.5,n,n,n,2.2,n,n,n,1,VU,n,n,6.8,n,n,n,6,n,n,n,9,n,n,n,8.9,n,n,n,n,n,n,n,n,n,n,n,9.2,n,n,n,5,n,n,n,1,n,n,n
2023-01-12 03:30:00,10.1,n,n,n,2.6,n,n,n,1.2,n,n,n,10,n,n,n,6,n,n,n,9,n,n,n,11.2,n,n,n,2.6,n,n,n,n,n,n,n,12.8,n,n,n,5,n,n,n,3,n,n,n
2023-01-12 04:30:00,15.8,n,n,n,5,n,n,n,2.9,n,n,n,7.4,n,n,n,2,n,n,n,6,n,n,n,6.8,n,n,n,4.3,n,n,n,1,n,n,n,10.3,n,n,n,5,n,n,n,3,n,n,n
2023-01-12 05:30:00,16.1,n,n,n,5.5,n,n,n,3.3,n,n,n,10.2,n,n,n,n,n,n,n,7,n,n,n,10.6,n,n,n,5.5,n,n,n,2,n,n,n,12.8,n,n,n,3,n,n,n,1,n,n,n
2023-01-12 06:30:00,22.6,n,n,n,4.9,n,n,n,2,n,n,n,18,n,n,n,n,n,n,n,7,n,n,n,15.7,n,n,n,11.3,n,n,n,5.4,n,n,n,20.8,n,n,n,5,n,n,n,2,n,n,n
2023-01-12 07:30:00,27.7,n,n,n,13.8,n,n,n,10.9,n,n,n,22.2,n,n,n,n,n,n,n,8,n,n,n,18.6,n,n,n,13.1,n,n,n,7.6,n,n,n,22.4,n,n,n,7,n,n,n,2,n,n,n
2023-01-12 08:30:00,24.7,n,n,n,10.5,n,n,n,10.9,n,n,n,24.8,n,n,n,n,n,n,n,6,n,n,n,21.3,n,n,n,12.4,n,n,n,4.8,n,n,n,23.1,n,n,n,12,n,n,n,2,n,n,n
2023-01-12 09:30:00,27,n,n,n,12.2,n,n,n,12.5,n,n,n,13.2,n,n,n,n,n,n,n,5,n,n,n,15,n,n,n,9,n,n,n,2.4,n,n,n,29.4,n,n,n,12,n,n,n,8,n,n,n
2023-01-12 10:30:00,15.8,n,n,n,6.4,n,n,n,7.6,n,n,n,8.4,n,n,n,n,n,n,n,3,n,n,n,10.3,n,n,n,4.1,n,n,n,n,n,n,n,13.9,n,n,n,8,n,n,n,6,n,n,n
2023-01-12 11:30:00,5,n,n,n,3.7,n,n,n,4.3,n,n,n,20.7,n,n,n,n,n,n,n,5,n,n,n,8.8,n,n,n,4.1,n,n,n,n,n,n,n,14.8,n,n,n,11,n,n,n,5,n,n,n
2023-01-12 12:00:00,n,n,16.4,VM,n,n,5.2,VM,n,n,5.1,VM,n,n,14.4,VM,n,n,n,n,n,n,6.1,VM,n,n,13,VM,n,n,7.4,VM,n,n,n,n,n,n,14.9,VM,n,n,8.3,VM,n,n,4.2,VM
2023-01-12 12:30:00,10.5,n,n,n,3.6,n,n,n,4.3,n,n,n,9.8,n,n,n,n,n,n,n,6,n,n,n,4.9,n,n,n,7.4,n,n,n,1.6,n,n,n,24.8,n,n,n,9,n,n,n,6,n,n,n
2023-01-12 13:30:00,13.6,n,n,n,4.6,n,n,n,5.2,n,n,n,17.5,n,n,n,n,n,n,n,7,n,n,n,9.7,n,n,n,9.2,n,n,n,3.9,n,n,n,20,n,n,n,14,n,n,n,6,n,n,n
2023-01-12 14:30:00,15.4,n,n,n,5.1,n,n,n,4.7,n,n,n,14.1,n,n,n,n,n,n,n,3,n,n,n,11.9,n,n,n,7.1,n,n,n,2,n,n,n,21.1,n,n,n,7,n,n,n,7,n,n,n
2023-01-12 15:30:00,16.3,n,n,n,2.2,n,n,n,2.1,n,n,n,13.3,n,n,n,n,n,n,n,n,n,n,n,6.7,n,n,n,7.4,n,n,n,3,n,n,n,7.9,n,n,n,7,n,n,n,5,n,n,n
2023-01-12 16:30:00,7.9,n,n,n,1,VU,n,n,2.7,n,n,n,14.7,n,n,n,n,n,n,n,6,n,n,n,10.4,n,n,n,5.3,n,n,n,1.2,n,n,n,14,n,n,n,12,n,n,n,7,n,n,n
2023-01-12 17:30:00,21.8,n,n,n,2.7,n,n,n,4.8,n,n,n,14.9,n,n,n,n,n,n,n,5,n,n,n,17.7,n,n,n,5.7,n,n,n,1.6,n,n,n,10.3,n,n,n,11,n,n,n,7,n,n,n
2023-01-12 18:30:00,44.3,n,n,n,9,n,n,n,9.5,n,n,n,34.3,n,n,n,n,n,n,n,5,n,n,n,35.2,n,n,n,16.2,n,n,n,6.8,n,n,n,29.7,n,n,n,11,n,n,n,7,n,n,n
2023-01-12 19:30:00,31.1,n,n,n,4.5,n,n,n,4.8,n,n,n,21.3,n,n,n,n,n,n,n,7,n,n,n,21.3,n,n,n,12.6,n,n,n,8.4,n,n,n,15.1,n,n,n,8,n,n,n,5,n,n,n
2023-01-12 20:30:00,8.8,n,n,n,4.3,n,n,n,4.1,n,n,n,19.3,n,n,n,n,n,n,n,6,n,n,n,24.3,n,n,n,9.5,n,n,n,6.4,n,n,n,14.5,n,n,n,12,n,n,n,6,n,n,n
2023-01-12 21:30:00,12.3,n,n,n,4.9,n,n,n,5.3,n,n,n,13.7,n,n,n,n,n,n,n,5,n,n,n,16.3,n,n,n,5.4,n,n,n,2.5,n,n,n,5.6,n,n,n,11,n,n,n,5,n,n,n
2023-01-12 22:30:00,20.1,n,n,n,6.4,n,n,n,6,n,n,n,11.2,n,n,n,n,n,n,n,6,n,n,n,8.1,n,n,n,3,n,n,n,0.5,n,n,n,9.4,n,n,n,8,n,n,n,1,n,n,n
2023-01-12 23:30:00,9.8,n,n,n,2.8,n,n,n,1.6,n,n,n,8.3,n,n,n,n,n,n,n,5,n,n,n,8.3,n,n,n,n,n,n,n,n,n,n,n,1.5,n,n,n,8,n,n,n,2,n,n,n
2023-01-13 00:30:00,7,n,n,n,4.3,n,n,n,3.2,n,n,n,9.6,n,n,n,n,n,n,n,3,n,n,n,11.6,n,n,n,n,n,n,n,n,n,n,n,7.4,n,n,n,7,n,n,n,1,n,n,n
2023-01-13 01:30:00,11.5,n,n,n,2.5,n,n,n,1.5,n,n,n,11.2,n,n,n,n,n,n,n,3,n,n,n,13.1,n,n,n,n,n,n,n,n,n,n,n,17,n,n,n,8,n,n,n,2,n,n,n
2023-01-13 02:30:00,18,n,n,n,2.4,n,n,n,1.5,n,n,n,11.1,n,n,n,n,n,n,n,2,n,n,n,11.2,n,n,n,1.3,n,n,n,n,n,n,n,15,n,n,n,7,n,n,n,1,n,n,n
2023-01-13 03:30:00,20.6,n,n,n,n,n,n,n,n,n,n,n,13.7,n,n,n,n,n,n,n,3,n,n,n,12.6,n,n,n,2.5,n,n,n,n,n,n,n,12.2,n,n,n,5,n,n,n,1,n,n,n
2023-01-13 04:30:00,19.7,n,n,n,n,n,n,n,n,n,n,n,7.2,n,n,n,n,n,n,n,5,n,n,n,8.4,n,n,n,6,n,n,n,1.9,n,n,n,8.6,n,n,n,3,n,n,n,5,n,n,n
2023-01-13 05:30:00,17.5,n,n,n,9.2,n,n,n,7.9,n,n,n,8.7,n,n,n,n,n,n,n,3,n,n,n,15.1,n,n,n,6.4,n,n,n,2.6,n,n,n,14.5,n,n,n,3,n,n,n,3,n,n,n
2023-01-13 06:30:00,23.9,n,n,n,4.7,n,n,n,2.4,n,n,n,18,n,n,n,n,n,n,n,3,n,n,n,19.5,n,n,n,13.9,n,n,n,6.9,n,n,n,25.5,n,n,n,7,n,n,n,2,n,n,n
2023-01-13 07:30:00,32.7,n,n,n,1.4,n,n,n,n,n,n,n,19.7,n,n,n,n,n,n,n,7,n,n,n,14.5,n,n,n,13,n,n,n,7.8,n,n,n,29.8,n,n,n,8,n,n,n,2,n,n,n
2023-01-13 08:30:00,35,n,n,n,n,n,n,n,n,n,n,n,20.8,n,n,n,n,n,n,n,5,n,n,n,16.9,n,n,n,11.6,n,n,n,3.7,n,n,n,21.8,n,n,n,6,n,n,n,5,n,n,n
2023-01-13 09:30:00,25.7,n,n,n,2.8,n,n,n,2.2,n,n,n,13,n,n,n,n,n,n,n,7,n,n,n,9.1,n,n,n,8.5,n,n,n,2.7,n,n,n,17.8,n,n,n,5,n,n,n,3,n,n,n
2023-01-13 10:30:00,26.2,n,n,n,9.9,n,n,n,10.2,n,n,n,18.1,n,n,n,n,n,n,n,7,n,n,n,6,n,n,n,9.1,n,n,n,2,n,n,n,18.6,n,n,n,8,n,n,n,6,n,n,n
2023-01-13 11:30:00,28.9,n,n,n,5.5,n,n,n,6.3,n,n,n,12.5,n,n,n,n,n,n,n,5,n,n,n,8.9,n,n,n,5.2,n,n,n,n,n,n,n,7.2,n,n,n,5,n,n,n,5,n,n,n
2023-01-13 12:00:00,n,n,25.8,VM,n,n,6.1,VM,n,n,6.3,VM,n,n,15,VM,n,n,n,n,n,n,4.8,VM,n,n,13.9,VM,n,n,8.3,VM,n,n,n,n,n,n,16.4,VM,n,n,7.5,VM,n,n,4.3,VM
2023-01-13 12:30:00,26,n,n,n,n,n,n,n,n,n,n,n,9.9,n,n,n,n,n,n,n,2,n,n,n,3.4,n,n,n,3.8,n,n,n,n,n,n,n,1.3,n,n,n,3,n,n,n,3,n,n,n
2023-01-13 13:30:00,25,n,n,n,4.7,n,n,n,4.3,n,n,n,8.4,n,n,n,n,n,n,n,2,n,n,n,4.1,n,n,n,3.2,n,n,n,n,n,n,n,2.1,n,n,n,3,n,n,n,11,n,n,n
2023-01-13 14:30:00,14,n,n,n,2.5,n,n,n,3.2,n,n,n,6,n,n,n,1,n,n,n,3,n,n,n,6.6,n,n,n,1.2,n,n,n,n,n,n,n,3.5,n,n,n,7,n,n,n,8,n,n,n
2023-01-13 15:30:00,16,n,n,n,9.4,n,n,n,9.4,n,n,n,13.5,n,n,n,2,n,n,n,2,n,n,n,10.4,n,n,n,7.7,n,n,n,n,n,n,n,6.4,n,n,n,6,n,n,n,6,n,n,n
2023-01-13 16:30:00,31,n,n,n,11.9,n,n,n,11.9,n,n,n,26.3,n,n,n,9,n,n,n,3,n,n,n,20.7,n,n,n,10.5,n,n,n,2.9,n,n,n,25.8,n,n,n,6,n,n,n,7,n,n,n
2023-01-13 17:30:00,29,n,n,n,1.6,n,n,n,3.3,n,n,n,22.5,n,n,n,12,n,n,n,7,n,n,n,26.9,n,n,n,10.3,n,n,n,4.1,n,n,n,10.2,n,n,n,11,n,n,n,6,n,n,n
2023-01-13 18:30:00,46,n,n,n,9.1,n,n,n,10.3,n,n,n,27.2,n,n,n,13,n,n,n,6,n,n,n,42.5,n,n,n,26,n,n,n,10.3,n,n,n,33.6,n,n,n,13,n,n,n,5,n,n,n
2023-01-13 19:30:00,58,n,n,n,14.3,n,n,n,14.2,n,n,n,27.8,n,n,n,11,n,n,n,8,n,n,n,19.8,n,n,n,16.8,n,n,n,7.7,n,n,n,43.1,n,n,n,12,n,n,n,6,n,n,n
2023-01-13 20:30:00,n,n,n,n,n,n,n,n,n,n,n,n,14.4,n,n,n,8,n,n,n,7,n,n,n,7.5,n,n,n,8.1,n,n,n,4.2,n,n,n,26.2,n,n,n,13,n,n,n,6,n,n,n
2023-01-13 21:30:00,27.4,n,n,n,3.8,n,n,n,3.8,n,n,n,11.5,n,n,n,9,n,n,n,6,n,n,n,13.1,n,n,n,6.3,n,n,n,2.7,n,n,n,15,n,n,n,11,n,n,n,6,n,n,n
2023-01-13 22:30:00,27.7,n,n,n,5.3,n,n,n,5.5,n,n,n,15,n,n,n,11,n,n,n,7,n,n,n,16.5,n,n,n,7.5,n,n,n,3,n,n,n,10,n,n,n,11,n,n,n,3,n,n,n
2023-01-13 23:30:00,25.7,n,n,n,11,n,n,n,12,n,n,n,15.1,n,n,n,18,n,n,n,8,n,n,n,14.2,n,n,n,4.3,n,n,n,n,n,n,n,19.8,n,n,n,12,n,n,n,1,n,n,n
2023-01-14 00:30:00,17,n,n,n,10.7,n,n,n,10.7,n,n,n,14.4,n,n,n,16,n,n,n,6,n,n,n,13,n,n,n,2.3,n,n,n,n,n,n,n,26.6,n,n,n,8,n,n,n,3,n,n,n
2023-01-14 01:30:00,16.1,n,n,n,6.6,n,n,n,5.8,n,n,n,17.4,n,n,n,13,n,n,n,8,n,n,n,12.6,n,n,n,3.1,n,n,n,n,n,n,n,23.6,n,n,n,13,n,n,n,5,n,n,n
2023-01-14 02:30:00,20.4,n,n,n,8.9,n,n,n,7.9,n,n,n,16.7,n,n,n,11,n,n,n,6,n,n,n,11.2,n,n,n,4.3,n,n,n,n,n,n,n,27.2,n,n,n,14,n,n,n,8,n,n,n
