2024-11-05 11:30:00,33,n,n,n,17,n,n,n,9,n,n,n,17.7,n,n,n,11,n,n,n,7,n,n,n,18,n,n,n,19,n,n,n,6,n,n,n,19,n,n,n,11,n,n,n,7,n,n,n
2024-11-05 12:00:00,n,n,22.7,VM,n,n,12.6,VM,n,n,6.2,VM,n,n,18,VM,n,n,8.9,VM,n,n,5.7,VM,n,n,15.7,VM,n,n,16.7,VM,n,n,10,VM,n,n,18.5,VM,n,n,11.4,VM,n,n,6.6,VM
2024-11-05 12:30:00,32,n,n,n,16,n,n,n,5,n,n,n,16.5,n,n,n,13,n,n,n,6,n,n,n,17,n,n,n,9,n,n,n,9,n,n,n,17,n,n,n,14,n,n,n,5,n,n,n
2024-11-05 13:30:00,22,n,n,n,15,n,n,n,6,n,n,n,25.9,n,n,n,8,n,n,n,5,n,n,n,11,n,n,n,14,n,n,n,11,n,n,n,24,n,n,n,9,n,n,n,5,n,n,n
2024-11-05 14:30:00,5,n,n,n,7,n,n,n,9,n,n,n,19.4,n,n,n,11,n,n,n,2,n,n,n,10,n,n,n,13,n,n,n,9,n,n,n,18,n,n,n,8,n,n,n,3,n,n,n
2024-11-05 15:30:00,43,n,n,n,16,n,n,n,8,n,n,n,30.7,n,n,n,16,n,n,n,5,n,n,n,15,n,n,n,17,n,n,n,10,n,n,n,18,n,n,n,9,n,n,n,6,n,n,n
2024-11-05 16:30:00,52,n,n,n,23,n,n,n,7,n,n,n,20.9,n,n,n,12,n,n,n,8,n,n,n,24,n,n,n,14,n,n,n,11,n,n,n,23,n,n,n,12,n,n,n,6,n,n,n
2024-11-05 17:30:00,82,n,n,n,35,n,n,n,8,n,n,n,40.5,n,n,n,20,n,n,n,8,n,n,n,48,n,n,n,36,n,n,n,14,n,n,n,27,n,n,n,16,n,n,n,6,n,n,n
2024-11-05 18:30:00,35,n,n,n,14,n,n,n,7,n,n,n,34.5,n,n,n,23,n,n,n,8,n,n,n,41,n,n,n,28,n,n,n,13,n,n,n,26,n,n,n,9,n,n,n,8,n,n,n
2024-11-05 19:30:00,14,n,n,n,14,n,n,n,8,n,n,n,21.5,n,n,n,6,n,n,n,7,n,n,n,11,n,n,n,24,n,n,n,10,n,n,n,23,n,n,n,11,n,n,n,8,n,n,n
2024-11-05 20:30:00,11,n,n,n,8,n,n,n,9,n,n,n,14.7,n,n,n,3,n,n,n,5,n,n,n,19,n,n,n,11,n,n,n,14,n,n,n,18,n,n,n,18,n,n,n,7,n,n,n
2024-11-05 21:30:00,10,n,n,n,13,n,n,n,7,n,n,n,11.1,n,n,n,2,n,n,n,3,n,n,n,15,n,n,n,13,n,n,n,15,n,n,n,18,n,n,n,13,n,n,n,5,n,n,n
2024-11-05 22:30:00,17,n,n,n,12,n,n,n,6,n,n,n,9.7,n,n,n,3,n,n,n,8,n,n,n,13,n,n,n,14,n,n,n,7,n,n,n,17,n,n,n,11,n,n,n,3,n,n,n
2024-11-05 23:30:00,13,n,n,n,10,n,n,n,3,n,n,n,9.7,n,n,n,2,n,n,n,7,n,n,n,10,n,n,n,16,n,n,n,10,n,n,n,16,n,n,n,9,n,n,n,5,n,n,n
2024-11-06 00:30:00,9,n,n,n,5,n,n,n,3,n,n,n,4,n,n,n,2,n,n,n,6,n,n,n,11,n,n,n,20,n,n,n,6,n,n,n,16,n,n,n,12,n,n,n,3,n,n,n
2024-11-06 01:30:00,14,n,n,n,6,n,n,n,5,n,n,n,6.7,n,n,n,16,n,n,n,5,n,n,n,10,n,n,n,11,n,n,n,8,n,n,n,16,n,n,n,11,n,n,n,6,n,n,n
2024-11-06 02:30:00,24,n,n,n,15,n,n,n,5,n,n,n,11.4,n,n,n,1,n,n,n,5,n,n,n,16,n,n,n,8,n,n,n,14,n,n,n,17,n,n,n,12,n,n,n,3,n,n,n
2024-11-06 03:30:00,15,n,n,n,12,n,n,n,7,n,n,n,11.9,n,n,n,2,n,n,n,3,n,n,n,15,n,n,n,18,n,n,n,18,n,n,n,20,n,n,n,19,n,n,n,6,n,n,n
2024-11-06 04:30:00,26,n,n,n,12,n,n,n,8,n,n,n,19.7,n,n,n,5,n,n,n,3,n,n,n,17,n,n,n,19,n,n,n,3,n,n,n,20,n,n,n,13,n,n,n,7,n,n,n
2024-11-06 05:30:00,45,n,n,n,17,n,n,n,11,n,n,n,34.8,n,n,n,18,n,n,n,3,n,n,n,40,n,n,n,30,n,n,n,16,n,n,n,23,n,n,n,22,n,n,n,12,n,n,n
2024-11-06 06:30:00,53,n,n,n,29,n,n,n,9,n,n,n,34.7,n,n,n,19,n,n,n,7,n,n,n,50,n,n,n,24,n,n,n,8,n,n,n,25,n,n,n,12,n,n,n,12,n,n,n
2024-11-06 07:30:00,32,n,n,n,18,n,n,n,6,n,n,n,22.3,n,n,n,7,n,n,n,5,n,n,n,34,n,n,n,18,n,n,n,14,n,n,n,20,n,n,n,9,n,n,n,7,n,n,n
2024-11-06 08:30:00,25,n,n,n,11,n,n,n,3,n,n,n,20.6,n,n,n,8,n,n,n,2,n,n,n,25,n,n,n,22,n,n,n,8,n,n,n,22,n,n,n,11,n,n,n,6,n,n,n
2024-11-06 09:30:00,23,n,n,n,13,n,n,n,7,n,n,n,17.4,n,n,n,5,n,n,n,3,n,n,n,19,n,n,n,18,n,n,n,10,n,n,n,17,n,n,n,7,n,n,n,7,n,n,n
2024-11-06 10:30:00,29,n,n,n,12,n,n,n,8,n,n,n,11.8,n,n,n,9,n,n,n,2,n,n,n,29,n,n,n,23,n,n,n,15,n,n,n,18,n,n,n,8,n,n,n,5,n,n,n
2024-11-06 11:30:00,36,n,n,n,19,n,n,n,6,n,n,n,17.8,n,n,n,8,n,n,n,3,n,n,n,24,n,n,n,14,n,n,n,11,n,n,n,22,n,n,n,11,n,n,n,9,n,n,n
2024-11-06 12:00:00,n,n,32.9,VM,n,n,15.6,VM,n,n,5.8,VM,n,n,25.1,VM,n,n,12.1,VM,n,n,5.7,VM,n,n,49.2,VM,n,n,30.6,VM,n,n,13.8,VM,n,n,24.2,VM,n,n,14.4,VM,n,n,7.3,VM
2024-11-06 12:30:00,28,n,n,n,17,n,n,n,5,n,n,n,15.1,n,n,n,9,n,n,n,3,n,n,n,27,n,n,n,n,n,n,n,8,n,n,n,20,n,n,n,8,n,n,n,13,n,n,n
2024-11-06 13:30:00,23,n,n,n,11,n,n,n,5,n,n,n,n,n,n,n,7,n,n,n,3,n,n,n,38,n,n,n,n,n,n,n,n,n,n,n,25,n,n,n,13,n,n,n,7,n,n,n
2024-11-06 14:30:00,19,n,n,n,11,n,n,n,3,n,n,n,18.6,n,n,n,9,n,n,n,3,n,n,n,28,n,n,n,22,n,n,n,8,n,n,n,21,n,n,n,14,n,n,n,6,n,n,n
2024-11-06 15:30:00,41,n,n,n,19,n,n,n,5,n,n,n,25.9,n,n,n,11,n,n,n,6,n,n,n,22,n,n,n,20,n,n,n,10,n,n,n,28,n,n,n,22,n,n,n,5,n,n,n
2024-11-06 16:30:00,36,n,n,n,15,n,n,n,5,n,n,n,28.1,n,n,n,9,n,n,n,6,n,n,n,42,n,n,n,24,n,n,n,19,n,n,n,37,n,n,n,17,n,n,n,6,n,n,n
2024-11-06 17:30:00,69,n,n,n,26,n,n,n,7,n,n,n,31.1,n,n,n,18,n,n,n,12,n,n,n,57,n,n,n,31,n,n,n,20,n,n,n,33,n,n,n,17,n,n,n,6,n,n,n
2024-11-06 18:30:00,41,n,n,n,14,n,n,n,5,n,n,n,35,n,n,n,18,n,n,n,11,n,n,n,58,n,n,n,40,n,n,n,13,n,n,n,27,n,n,n,20,n,n,n,9,n,n,n
2024-11-06 19:30:00,55,n,n,n,24,n,n,n,6,n,n,n,48.2,n,n,n,24,n,n,n,9,n,n,n,165,n,n,n,74,n,n,n,19,n,n,n,37,n,n,n,20,n,n,n,9,n,n,n
2024-11-06 20:30:00,53,n,n,n,22,n,n,n,6,n,n,n,54.4,n,n,n,27,n,n,n,11,n,n,n,138,n,n,n,73,n,n,n,33,n,n,n,32,n,n,n,13,n,n,n,8,n,n,n
2024-11-06 21:30:00,33,n,n,n,19,n,n,n,6,n,n,n,65.5,n,n,n,41,n,n,n,13,n,n,n,129,n,n,n,58,n,n,n,19,n,n,n,29,n,n,n,20,n,n,n,12,n,n,n
2024-11-06 22:30:00,22,n,n,n,11,n,n,n,3,n,n,n,25.1,n,n,n,11,n,n,n,7,n,n,n,122,n,n,n,63,n,n,n,25,n,n,n,30,n,n,n,16,n,n,n,7,n,n,n
2024-11-06 23:30:00,39,n,n,n,16,n,n,n,6,n,n,n,16,n,n,n,7,n,n,n,5,n,n,n,65,n,n,n,44,n,n,n,12,n,n,n,25,n,n,n,18,n,n,n,5,n,n,n
2024-11-07 00:30:00,64,n,n,n,26,n,n,n,9,n,n,n,12,n,n,n,6,n,n,n,6,n,n,n,47,n,n,n,31,n,n,n,13,n,n,n,15,n,n,n,16,n,n,n,6,n,n,n
2024-11-07 01:30:00,56,n,n,n,16,n,n,n,8,n,n,n,7.1,n,n,n,3,n,n,n,8,n,n,n,13,n,n,n,7,n,n,n,14,n,n,n,12,n,n,n,6,n,n,n,8,n,n,n
2024-11-07 02:30:00,44,n,n,n,15,n,n,n,6,n,n,n,5.7,n,n,n,n,n,n,n,5,n,n,n,8,n,n,n,6,n,n,n,10,n,n,n,15,n,n,n,9,n,n,n,8,n,n,n
2024-11-07 03:30:00,50,n,n,n,22,n,n,n,5,n,n,n,5.7,n,n,n,n,n,n,n,2,n,n,n,7,n,n,n,14,n,n,n,10,n,n,n,13,n,n,n,11,n,n,n,6,n,n,n
2024-11-07 04:30:00,31,n,n,n,11,n,n,n,7,n,n,n,16.6,n,n,n,n,n,n,n,2,n,n,n,13,n,n,n,13,n,n,n,7,n,n,n,16,n,n,n,9,n,n,n,3,n,n,n
2024-11-07 05:30:00,39,n,n,n,17,n,n,n,7,n,n,n,18,n,n,n,3,n,n,n,5,n,n,n,17,n,n,n,9,n,n,n,6,n,n,n,15,n,n,n,7,n,n,n,3,n,n,n
2024-11-07 06:30:00,50,n,n,n,16,n,n,n,5,n,n,n,22.6,n,n,n,8,n,n,n,5,n,n,n,18,n,n,n,13,n,n,n,7,n,n,n,14,n,n,n,9,n,n,n,5,n,n,n
2024-11-07 07:30:00,47,n,n,n,20,n,n,n,6,n,n,n,18,n,n,n,6,n,n,n,3,n,n,n,20,n,n,n,9,n,n,n,5,n,n,n,17,n,n,n,6,n,n,n,5,n,n,n
2024-11-07 08:30:00,42,n,n,n,20,n,n,n,6,n,n,n,19.4,n,n,n,5,n,n,n,7,n,n,n,22,n,n,n,11,n,n,n,7,n,n,n,21,n,n,n,9,n,n,n,7,n,n,n
2024-11-07 09:30:00,5,n,n,n,2,n,n,n,5,n,n,n,14.6,n,n,n,3,n,n,n,5,n,n,n,22,n,n,n,9,n,n,n,8,n,n,n,26,n,n,n,8,n,n,n,5,n,n,n
2024-11-07 10:30:00,28,n,n,n,15,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,18,n,n,n,12,n,n,n,6,n,n,n,23,n,n,n,9,n,n,n,2,n,n,n
2024-11-07 11:30:00,46,n,n,n,13,n,n,n,5,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,16,n,n,n,8,n,n,n,6,n,n,n,15,n,n,n,7,n,n,n,8,n,n,n
2024-11-07 12:00:00,n,n,48.2,VM,n,n,19,VM,n,n,6.5,VM,n,n,28,VM,n,n,9.4,VM,n,n,6.5,VM,n,n,21.4,VM,n,n,n,n,n,n,9.1,VM,n,n,21.7,VM,n,n,11.1,VM,n,n,6.1,VM
2024-11-07 12:30:00,22,n,n,n,9,n,n,n,9,n,n,n,82,n,n,n,9,n,n,n,n,n,n,n,22,n,n,n,9,n,n,n,10,n,n,n,23,n,n,n,8,n,n,n,8,n,n,n
2024-11-07 13:30:00,44,n,n,n,18,n,n,n,6,n,n,n,34,n,n,n,9,n,n,n,3,n,n,n,12,n,n,n,11,n,n,n,10,n,n,n,14,n,n,n,8,n,n,n,8,n,n,n
2024-11-07 14:30:00,51,n,n,n,21,n,n,n,3,n,n,n,24,n,n,n,11,n,n,n,3,n,n,n,19,n,n,n,12,n,n,n,6,n,n,n,21,n,n,n,9,n,n,n,6,n,n,n
2024-11-07 15:30:00,75,n,n,n,34,n,n,n,5,n,n,n,49,n,n,n,18,n,n,n,11,n,n,n,27,n,n,n,20,n,n,n,7,n,n,n,28,n,n,n,17,n,n,n,5,n,n,n
2024-11-07 16:30:00,84,n,n,n,36,n,n,n,12,n,n,n,38,n,n,n,14,n,n,n,9,n,n,n,20,n,n,n,12,n,n,n,5,n,n,n,32,n,n,n,14,n,n,n,6,n,n,n
2024-11-07 17:30:00,83,n,n,n,31,n,n,n,11,n,n,n,54,n,n,n,16,n,n,n,6,n,n,n,28,n,n,n,n,n,n,n,11,n,n,n,29,n,n,n,18,n,n,n,6,n,n,n
2024-11-07 18:30:00,54,n,n,n,24,n,n,n,9,n,n,n,41,n,n,n,13,n,n,n,11,n,n,n,37,n,n,n,n,n,n,n,10,n,n,n,34,n,n,n,16,n,n,n,7,n,n,n
2024-11-07 19:30:00,72,n,n,n,17,n,n,n,8,n,n,n,43,n,n,n,12,n,n,n,12,n,n,n,41,n,n,n,n,n,n,n,11,n,n,n,40,n,n,n,22,n,n,n,7,n,n,n
2024-11-07 20:30:00,22,n,n,n,14,n,n,n,6,n,n,n,35,n,n,n,12,n,n,n,8,n,n,n,30,n,n,n,n,n,n,n,15,n,n,n,31,n,n,n,16,n,n,n,5,n,n,n
2024-11-07 21:30:00,43,n,n,n,15,n,n,n,6,n,n,n,30,n,n,n,11,n,n,n,7,n,n,n,20,n,n,n,n,n,n,n,11,n,n,n,24,n,n,n,11,n,n,n,7,n,n,n
2024-11-07 22:30:00,65,n,n,n,28,n,n,n,5,n,n,n,33,n,n,n,12,n,n,n,7,n,n,n,23,n,n,n,n,n,n,n,13,n,n,n,25,n,n,n,12,n,n,n,8,n,n,n
2024-11-07 23:30:00,39,n,n,n,16,n,n,n,2,n,n,n,14,n,n,n,7,n,n,n,12,n,n,n,13,n,n,n,n,n,n,n,11,n,n,n,18,n,n,n,9,n,n,n,8,n,n,n
2024-11-08 00:30:00,27,n,n,n,16,n,n,n,5,n,n,n,37,n,n,n,20,n,n,n,9,n,n,n,12,n,n,n,n,n,n,n,11,n,n,n,19,n,n,n,13,n,n,n,7,n,n,n
2024-11-08 01:30:00,19,n,n,n,15,n,n,n,6,n,n,n,27,n,n,n,8,n,n,n,7,n,n,n,10,n,n,n,n,n,n,n,7,n,n,n,15,n,n,n,12,n,n,n,6,n,n,n
2024-11-08 02:30:00,29,n,n,n,9,n,n,n,8,n,n,n,23,n,n,n,6,n,n,n,6,n,n,n,12,n,n,n,n,n,n,n,7,n,n,n,16,n,n,n,12,n,n,n,7,n,n,n
2024-11-08 03:30:00,34,n,n,n,9,n,n,n,6,n,n,n,25,n,n,n,5,n,n,n,5,n,n,n,9,n,n,n,n,n,n,n,10,n,n,n,12,n,n,n,14,n,n,n,5,n,n,n
2024-11-08 04:30:00,35,n,n,n,16,n,n,n,6,n,n,n,19,n,n,n,6,n,n,n,9,n,n,n,6,n,n,n,n,n,n,n,7,n,n,n,15,n,n,n,12,n,n,n,7,n,n,n
2024-11-08 05:30:00,53,n,n,n,27,n,n,n,6,n,n,n,26,n,n,n,5,n,n,n,7,n,n,n,19,n,n,n,n,n,n,n,14,n,n,n,16,n,n,n,11,n,n,n,5,n,n,n
2024-11-08 06:30:00,54,n,n,n,21,n,n,n,5,n,n,n,39,n,n,n,12,n,n,n,12,n,n,n,22,n,n,n,n,n,n,n,11,n,n,n,27,n,n,n,11,n,n,n,9,n,n,n
2024-11-08 07:30:00,59,n,n,n,27,n,n,n,5,n,n,n,37,n,n,n,19,n,n,n,8,n,n,n,11,n,n,n,n,n,n,n,7,n,n,n,20,n,n,n,16,n,n,n,11,n,n,n
2024-11-08 08:30:00,38,n,n,n,20,n,n,n,11,n,n,n,35,n,n,n,11,n,n,n,11,n,n,n,12,n,n,n,n,n,n,n,6,n,n,n,20,n,n,n,17,n,n,n,9,n,n,n
2024-11-08 09:30:00,16,n,n,n,5,n,n,n,8,n,n,n,n,n,n,n,7,n,n,n,8,n,n,n,12,n,n,n,n,n,n,n,10,n,n,n,20,n,n,n,13,n,n,n,6,n,n,n
2024-11-08 10:30:00,37,n,n,n,19,n,n,n,7,n,n,n,23,n,n,n,7,n,n,n,8,n,n,n,21,n,n,n,n,n,n,n,8,n,n,n,20,n,n,n,11,n,n,n,6,n,n,n
2024-11-08 11:30:00,59,n,n,n,22,n,n,n,7,n,n,n,29,n,n,n,8,n,n,n,6,n,n,n,27,n,n,n,n,n,n,n,12,n,n,n,n,n,n,n,13,n,n,n,n,n,n,n
2024-11-08 12:00:00,n,n,38.7,VM,n,n,18.4,VM,n,n,7.5,VM,n,n,31.9,VM,n,n,10.8,VM,n,n,8.3,VM,n,n,23.2,VM,n,n,n,n,n,n,11.5,VM,n,n,28.5,VM,n,n,16,VM,n,n,7.7,VM
2024-11-08 12:30:00,65,n,n,n,25,n,n,n,11,n,n,n,39,n,n,n,13,n,n,n,8,n,n,n,25,n,n,n,n,n,n,n,13,n,n,n,33,n,n,n,18,n,n,n,6,n,n,n
2024-11-08 13:30:00,47,n,n,n,27,n,n,n,n,n,n,n,36,n,n,n,12,n,n,n,9,n,n,n,29,n,n,n,13,n,n,n,15,n,n,n,38,n,n,n,17,n,n,n,5,n,n,n
2024-11-08 14:30:00,31,n,n,n,17,n,n,n,6,n,n,n,38,n,n,n,9,n,n,n,9,n,n,n,31,n,n,n,14,n,n,n,11,n,n,n,n,n,n,n,19,n,n,n,11,n,n,n
2024-11-08 15:30:00,56,n,n,n,25,n,n,n,11,n,n,n,36,n,n,n,13,n,n,n,11,n,n,n,29,n,n,n,20,n,n,n,14,n,n,n,51,n,n,n,25,n,n,n,7,n,n,n
2024-11-08 16:30:00,26,n,n,n,11,n,n,n,9,n,n,n,24,n,n,n,8,n,n,n,7,n,n,n,18,n,n,n,18,n,n,n,15,n,n,n,39,n,n,n,19,n,n,n,6,n,n,n
2024-11-08 17:30:00,65,n,n,n,29,n,n,n,7,n,n,n,60,n,n,n,25,n,n,n,9,n,n,n,49,n,n,n,20,n,n,n,14,n,n,n,44,n,n,n,18,n,n,n,11,n,n,n
2024-11-08 18:30:00,87,n,n,n,43,n,n,n,16,n,n,n,58,n,n,n,22,n,n,n,13,n,n,n,33,n,n,n,13,n,n,n,15,n,n,n,46,n,n,n,22,n,n,n,11,n,n,n
2024-11-08 19:30:00,22,n,n,n,10,n,n,n,3,n,n,n,30,n,n,n,13,n,n,n,8,n,n,n,31,n,n,n,17,n,n,n,15,n,n,n,45,n,n,n,24,n,n,n,9,n,n,n
2024-11-08 20:30:00,13,n,n,n,10,n,n,n,6,n,n,n,26,n,n,n,7,n,n,n,7,n,n,n,32,n,n,n,24,n,n,n,13,n,n,n,19,n,n,n,14,n,n,n,8,n,n,n
2024-11-08 21:30:00,15,n,n,n,9,n,n,n,7,n,n,n,30,n,n,n,5,n,n,n,9,n,n,n,40,n,n,n,27,n,n,n,15,n,n,n,41,n,n,n,20,n,n,n,11,n,n,n
2024-11-08 22:30:00,20,n,n,n,12,n,n,n,6,n,n,n,22,n,n,n,9,n,n,n,7,n,n,n,41,n,n,n,20,n,n,n,12,n,n,n,36,n,n,n,12,n,n,n,9,n,n,n
2024-11-08 23:30:00,21,n,n,n,17,n,n,n,11,n,n,n,14,n,n,n,8,n,n,n,6,n,n,n,25,n,n,n,9,n,n,n,14,n,n,n,36,n,n,n,20,n,n,n,6,n,n,n
2024-11-09 00:30:00,5,n,n,n,6,n,n,n,8,n,n,n,21,n,n,n,9,n,n,n,6,n,n,n,19,n,n,n,18,n,n,n,12,n,n,n,35,n,n,n,12,n,n,n,6,n,n,n
2024-11-09 01:30:00,18,n,n,n,17,n,n,n,11,n,n,n,17,n,n,n,6,n,n,n,12,n,n,n,21,n,n,n,6,n,n,n,15,n,n,n,33,n,n,n,19,n,n,n,6,n,n,n
2024-11-09 02:30:00,5,n,n,n,6,n,n,n,8,n,n,n,12,n,n,n,6,n,n,n,8,n,n,n,19,n,n,n,16,n,n,n,14,n,n,n,30,n,n,n,17,n,n,n,8,n,n,n
2024-11-09 03:30:00,7,n,n,n,8,n,n,n,6,n,n,n,14,n,n,n,3,n,n,n,6,n,n,n,22,n,n,n,13,n,n,n,15,n,n,n,18,n,n,n,11,n,n,n,6,n,n,n
2024-11-09 04:30:00,13,n,n,n,11,n,n,n,3,n,n,n,13,n,n,n,2,n,n,n,7,n,n,n,15,n,n,n,12,n,n,n,16,n,n,n,25,n,n,n,16,n,n,n,9,n,n,n
2024-11-09 05:30:00,15,n,n,n,11,n,n,n,7,n,n,n,12,n,n,n,1,n,n,n,6,n,n,n,11,n,n,n,19,n,n,n,11,n,n,n,29,n,n,n,14,n,n,n,12,n,n,n
2024-11-09 06:30:00,17,n,n,n,9,n,n,n,5,n,n,n,12,n,n,n,3,n,n,n,n,n,n,n,20,n,n,n,14,n,n,n,15,n,n,n,21,n,n,n,12,n,n,n,11,n,n,n
2024-11-09 07:30:00,16,n,n,n,9,n,n,n,n,n,n,n,19,n,n,n,5,n,n,n,5,n,n,n,24,n,n,n,19,n,n,n,23,n,n,n,22,n,n,n,9,n,n,n,9,n,n,n
2024-11-09 08:30:00,16,n,n,n,14,n,n,n,n,n,n,n,20,n,n,n,3,n,n,n,8,n,n,n,18,n,n,n,14,n,n,n,15,n,n,n,19,n,n,n,16,n,n,n,8,n,n,n
2024-11-09 09:30:00,20,n,n,n,8,n,n,n,3,n,n,n,24,n,n,n,7,n,n,n,6,n,n,n,58,n,n,n,28,n,n,n,13,n,n,n,30,n,n,n,18,n,n,n,6,n,n,n
2024-11-09 10:30:00,15,n,n,n,13,n,n,n,13,n,n,n,15,n,n,n,5,n,n,n,14,n,n,n,38,n,n,n,18,n,n,n,13,n,n,n,27,n,n,n,14,n,n,n,7,n,n,n
2024-11-09 11:30:00,12,n,n,n,9,n,n,n,12,n,n,n,10,n,n,n,7,n,n,n,8,n,n,n,31,n,n,n,16,n,n,n,12,n,n,n,30,n,n,n,11,n,n,n,11,n,n,n
2024-11-09 12:00:00,n,n,17.7,VM,n,n,12.8,VM,n,n,n,n,n,n,22.1,VM,n,n,10.1,VM,n,n,7.5,VM,n,n,39.8,VM,n,n,23.1,VM,n,n,14.5,VM,n,n,27.4,VM,n,n,16.5,VM,n,n,9,VM
2024-11-09 12:30:00,18,n,n,n,11,n,n,n,n,n,n,n,36,n,n,n,13,n,n,n,5,n,n,n,41,n,n,n,27,n,n,n,14,n,n,n,26,n,n,n,14,n,n,n,9,n,n,n
2024-11-09 13:30:00,19,n,n,n,25,n,n,n,n,n,n,n,29,n,n,n,16,n,n,n,7,n,n,n,28,n,n,n,20,n,n,n,15,n,n,n,26,n,n,n,17,n,n,n,6,n,n,n
2024-11-09 14:30:00,9,n,n,n,7,n,n,n,n,n,n,n,16,n,n,n,8,n,n,n,7,n,n,n,17,n,n,n,17,n,n,n,13,n,n,n,n,n,n,n,16,n,n,n,n,n,n,n
2024-11-09 15:30:00,17,n,n,n,15,n,n,n,n,n,n,n,15,n,n,n,6,n,n,n,6,n,n,n,14,n,n,n,13,n,n,n,13,n,n,n,16,n,n,n,13,n,n,n,3,n,n,n
2024-11-09 16:30:00,11,n,n,n,9,n,n,n,n,n,n,n,14,n,n,n,5,n,n,n,5,n,n,n,9,n,n,n,11,n,n,n,10,n,n,n,15,n,n,n,17,n,n,n,7,n,n,n
2024-11-09 17:30:00,12,n,n,n,6,n,n,n,111,n,n,n,18,n,n,n,5,n,n,n,5,n,n,n,21,n,n,n,19,n,n,n,13,n,n,n,16,n,n,n,14,n,n,n,11,n,n,n
2024-11-09 18:30:00,16,n,n,n,13,n,n,n,n,n,n,n,21,n,n,n,12,n,n,n,5,n,n,n,28,n,n,n,20,n,n,n,17,n,n,n,20,n,n,n,11,n,n,n,12,n,n,n
2024-11-09 19:30:00,18,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,13,n,n,n,7,n,n,n,123,n,n,n,47,n,n,n,16,n,n,n,28,n,n,n,22,n,n,n,11,n,n,n
2024-11-09 20:30:00,24,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,29,n,n,n,6,n,n,n,123,n,n,n,52,n,n,n,16,n,n,n,51,n,n,n,24,n,n,n,13,n,n,n
2024-11-09 21:30:00,34,n,n,n,28,n,n,n,n,n,n,n,60,n,n,n,30,n,n,n,13,n,n,n,89,n,n,n,44,n,n,n,14,n,n,n,32,n,n,n,24,n,n,n,11,n,n,n
2024-11-09 22:30:00,44,n,n,n,24,n,n,n,n,n,n,n,46,n,n,n,25,n,n,n,11,n,n,n,102,n,n,n,50,n,n,n,19,n,n,n,29,n,n,n,16,n,n,n,8,n,n,n
2024-11-09 23:30:00,44,n,n,n,24,n,n,n,n,n,n,n,43,n,n,n,23,n,n,n,9,n,n,n,64,n,n,n,42,n,n,n,15,n,n,n,52,n,n,n,38,n,n,n,18,n,n,n
2024-11-10 00:30:00,41,n,n,n,21,n,n,n,n,n,n,n,28,n,n,n,16,n,n,n,6,n,n,n,49,n,n,n,28,n,n,n,17,n,n,n,45,n,n,n,22,n,n,n,8,n,n,n
2024-11-10 01:30:00,19,n,n,n,11,n,n,n,n,n,n,n,21,n,n,n,2,n,n,n,6,n,n,n,19,n,n,n,16,n,n,n,8,n,n,n,29,n,n,n,18,n,n,n,7,n,n,n
2024-11-10 02:30:00,11,n,n,n,10,n,n,n,n,n,n,n,12,n,n,n,5,n,n,n,8,n,n,n,13,n,n,n,12,n,n,n,7,n,n,n,27,n,n,n,8,n,n,n,7,n,n,n
2024-11-10 03:30:00,8,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,5,n,n,n,7,n,n,n,10,n,n,n,14,n,n,n,8,n,n,n,23,n,n,n,16,n,n,n,7,n,n,n
2024-11-10 04:30:00,9,n,n,n,5,n,n,n,n,n,n,n,3,n,n,n,7,n,n,n,6,n,n,n,13,n,n,n,8,n,n,n,10,n,n,n,14,n,n,n,12,n,n,n,9,n,n,n
2024-11-10 05:30:00,9,n,n,n,10,n,n,n,n,n,n,n,8,n,n,n,6,n,n,n,5,n,n,n,12,n,n,n,6,n,n,n,11,n,n,n,20,n,n,n,12,n,n,n,7,n,n,n
2024-11-10 06:30:00,10,n,n,n,12,n,n,n,n,n,n,n,16,n,n,n,3,n,n,n,7,n,n,n,15,n,n,n,17,n,n,n,10,n,n,n,27,n,n,n,18,n,n,n,13,n,n,n
2024-11-10 07:30:00,12,n,n,n,10,n,n,n,n,n,n,n,69,n,n,n,22,n,n,n,7,n,n,n,42,n,n,n,25,n,n,n,15,n,n,n,21,n,n,n,13,n,n,n,11,n,n,n
2024-11-10 08:30:00,7,n,n,n,6,n,n,n,n,n,n,n,34,n,n,n,11,n,n,n,7,n,n,n,29,n,n,n,20,n,n,n,11,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-11-10 09:30:00,8,n,n,n,7,n,n,n,n,n,n,n,25,n,n,n,7,n,n,n,6,n,n,n,28,n,n,n,18,n,n,n,12,n,n,n,10,n,n,n,3,n,n,n,n,n,n,n
2024-11-10 10:30:00,9,n,n,n,7,n,n,n,n,n,n,n,29,n,n,n,n,n,n,n,7,n,n,n,30,n,n,n,17,n,n,n,10,n,n,n,12,n,n,n,6,n,n,n,3,n,n,n
2024-11-10 11:30:00,9,n,n,n,9,n,n,n,n,n,n,n,24,n,n,n,5,n,n,n,5,n,n,n,25,n,n,n,16,n,n,n,9,n,n,n,14,n,n,n,7,n,n,n,5,n,n,n
