n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n,Rotina,n
Data,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag,Valor [µg/m3],Flag
2024-10-10 02:30:00,10,n,n,n,11,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,8,n,n,n,18,n,n,n,7,n,n,n,17,n,n,n,9,n,n,n,8,n,n,n
2024-10-10 03:30:00,12,n,n,n,17,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,8,n,n,n,22,n,n,n,11,n,n,n,15,n,n,n,16,n,n,n,11,n,n,n
2024-10-10 04:30:00,19,n,n,n,18,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,19,n,n,n,20,n,n,n,16,n,n,n,21,n,n,n,11,n,n,n,13,n,n,n
2024-10-10 05:30:00,21,n,n,n,10,n,n,n,13,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,29,n,n,n,23,n,n,n,13,n,n,n,21,n,n,n,17,n,n,n,18,n,n,n
2024-10-10 06:30:00,27,n,n,n,21,n,n,n,14,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,36,n,n,n,29,n,n,n,16,n,n,n,27,n,n,n,14,n,n,n,20,n,n,n
2024-10-10 07:30:00,42,n,n,n,25,n,n,n,18,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,75,n,n,n,41,n,n,n,16,n,n,n,38,n,n,n,22,n,n,n,13,n,n,n
2024-10-10 08:30:00,54,n,n,n,31,n,n,n,18,n,n,n,3.2,n,n,n,16,n,n,n,n,n,n,n,67,n,n,n,46,n,n,n,18,n,n,n,42,n,n,n,23,n,n,n,14,n,n,n
2024-10-10 09:30:00,20,n,n,n,22,n,n,n,16,n,n,n,26.8,n,n,n,19,n,n,n,n,n,n,n,37,n,n,n,25,n,n,n,18,n,n,n,28,n,n,n,19,n,n,n,16,n,n,n
2024-10-10 10:30:00,27,n,n,n,16,n,n,n,12,n,n,n,51.6,n,n,n,29,n,n,n,14,n,n,n,43,n,n,n,31,n,n,n,19,n,n,n,22,n,n,n,17,n,n,n,13,n,n,n
2024-10-10 11:30:00,28,n,n,n,25,n,n,n,14,n,n,n,31.4,n,n,n,17,n,n,n,11,n,n,n,27,n,n,n,24,n,n,n,12,n,n,n,13,n,n,n,17,n,n,n,8,n,n,n
2024-10-10 12:00:00,n,n,28.3,VM,n,n,19.1,VM,n,n,14,VM,n,n,n,n,n,n,n,n,n,n,n,n,n,n,39.4,VM,n,n,29.9,VM,n,n,15.5,VM,n,n,21.8,VM,n,n,16.4,VM,n,n,12.6,VM
2024-10-10 12:30:00,56,n,n,n,27,n,n,n,14,n,n,n,30.9,n,n,n,20,n,n,n,17,n,n,n,36,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,12,n,n,n,n,n,n,n
2024-10-10 13:30:00,9,n,n,n,13,n,n,n,12,n,n,n,24.7,n,n,n,8,n,n,n,13,n,n,n,29,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-10 14:30:00,33,n,n,n,12,n,n,n,8,n,n,n,48.7,n,n,n,41,n,n,n,13,n,n,n,30,n,n,n,23,n,n,n,6,n,n,n,14,n,n,n,41,n,n,n,7,n,n,n
2024-10-10 15:30:00,67,n,n,n,30,n,n,n,9,n,n,n,50.6,n,n,n,39,n,n,n,12,n,n,n,47,n,n,n,29,n,n,n,17,n,n,n,20,n,n,n,17,n,n,n,11,n,n,n
2024-10-10 16:30:00,51,n,n,n,26,n,n,n,16,n,n,n,84,n,n,n,73,n,n,n,16,n,n,n,85,n,n,n,52,n,n,n,19,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-10 17:30:00,62,n,n,n,29,n,n,n,16,n,n,n,72.1,n,n,n,52,n,n,n,13,n,n,n,103,n,n,n,67,n,n,n,40,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-10 18:30:00,15,n,n,n,10,n,n,n,13,n,n,n,21.3,n,n,n,18,n,n,n,14,n,n,n,26,n,n,n,30,n,n,n,13,n,n,n,13,n,n,n,2,n,n,n,n,n,n,n
2024-10-10 19:30:00,25,n,n,n,22,n,n,n,22,n,n,n,17.7,n,n,n,16,n,n,n,14,n,n,n,35,n,n,n,30,n,n,n,17,n,n,n,21,n,n,n,16,n,n,n,17,n,n,n
2024-10-10 20:30:00,24,n,n,n,20,n,n,n,16,n,n,n,26.7,n,n,n,18,n,n,n,18,n,n,n,118,n,n,n,53,n,n,n,24,n,n,n,32,n,n,n,22,n,n,n,16,n,n,n
2024-10-10 21:30:00,19,n,n,n,16,n,n,n,16,n,n,n,30,n,n,n,19,n,n,n,20,n,n,n,32,n,n,n,30,n,n,n,13,n,n,n,32,n,n,n,19,n,n,n,13,n,n,n
2024-10-10 22:30:00,22,n,n,n,19,n,n,n,18,n,n,n,17.4,n,n,n,18,n,n,n,18,n,n,n,29,n,n,n,24,n,n,n,24,n,n,n,23,n,n,n,22,n,n,n,14,n,n,n
2024-10-10 23:30:00,13,n,n,n,13,n,n,n,9,n,n,n,n,n,n,n,9,n,n,n,11,n,n,n,18,n,n,n,16,n,n,n,9,n,n,n,17,n,n,n,13,n,n,n,8,n,n,n
2024-10-11 00:30:00,8,n,n,n,7,n,n,n,6,n,n,n,2.7,n,n,n,5,n,n,n,7,n,n,n,1,n,n,n,11,n,n,n,8,n,n,n,1,n,n,n,8,n,n,n,3,n,n,n
2024-10-11 01:30:00,4,n,n,n,3,n,n,n,3,n,n,n,1,n,n,n,5,n,n,n,6,n,n,n,1,n,n,n,8,n,n,n,5,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-11 02:30:00,12,n,n,n,3,n,n,n,2,n,n,n,n,n,n,n,2,n,n,n,3,n,n,n,n,n,n,n,6,n,n,n,6,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2024-10-11 03:30:00,6,n,n,n,3,n,n,n,3,n,n,n,1.3,n,n,n,1,n,n,n,2,n,n,n,2,n,n,n,6,n,n,n,4,n,n,n,5,n,n,n,3,n,n,n,1,n,n,n
2024-10-11 04:30:00,2,n,n,n,1,n,n,n,6,n,n,n,3.5,n,n,n,2,n,n,n,3,n,n,n,2,n,n,n,7,n,n,n,7,n,n,n,n,n,n,n,6,n,n,n,n,n,n,n
2024-10-11 05:30:00,5,n,n,n,2,n,n,n,7,n,n,n,3.8,n,n,n,1,n,n,n,5,n,n,n,6,n,n,n,5,n,n,n,8,n,n,n,2,n,n,n,6,n,n,n,n,n,n,n
2024-10-11 06:30:00,6,n,n,n,2,n,n,n,6,n,n,n,6.2,n,n,n,2,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n,6,n,n,n,2,n,n,n,6,n,n,n,n,n,n,n
2024-10-11 07:30:00,11,n,n,n,2,n,n,n,11,n,n,n,12.7,n,n,n,3,n,n,n,2,n,n,n,19,n,n,n,9,n,n,n,9,n,n,n,9,n,n,n,8,n,n,n,n,n,n,n
2024-10-11 08:30:00,20,n,n,n,7,n,n,n,8,n,n,n,29.1,n,n,n,25,n,n,n,7,n,n,n,31,n,n,n,12,n,n,n,6,n,n,n,9,n,n,n,12,n,n,n,1,n,n,n
2024-10-11 09:30:00,40,n,n,n,15,n,n,n,5,n,n,n,n,n,n,n,25,n,n,n,8,n,n,n,19,n,n,n,12,n,n,n,2,n,n,n,13,n,n,n,9,n,n,n,2,n,n,n
2024-10-11 10:30:00,53,n,n,n,16,n,n,n,8,n,n,n,25.9,n,n,n,18,n,n,n,5,n,n,n,29,n,n,n,n,n,n,n,6,n,n,n,17,n,n,n,n,n,n,n,n,n,n,n
2024-10-11 11:30:00,35,n,n,n,23,n,n,n,7,n,n,n,20.2,n,n,n,19,n,n,n,5,n,n,n,31,n,n,n,23,n,n,n,11,n,n,n,n,n,n,n,17,n,n,n,n,n,n,n
2024-10-11 12:00:00,n,n,26.8,VM,n,n,13.4,VM,n,n,7.9,VM,n,n,23.6,VM,n,n,16.7,VM,n,n,8.1,VM,n,n,39.8,VM,n,n,24.3,VM,n,n,13,VM,n,n,19.4,VM,n,n,14.9,VM,n,n,n,n
2024-10-11 12:30:00,69,n,n,n,35,n,n,n,7,n,n,n,30.8,n,n,n,25,n,n,n,11,n,n,n,23,n,n,n,17,n,n,n,11,n,n,n,21,n,n,n,30,n,n,n,1,n,n,n
2024-10-11 13:30:00,51,n,n,n,21,n,n,n,8,n,n,n,32.7,n,n,n,20,n,n,n,13,n,n,n,31,n,n,n,20,n,n,n,15,n,n,n,20,n,n,n,25,n,n,n,5,n,n,n
2024-10-11 14:30:00,36,n,n,n,16,n,n,n,9,n,n,n,25,n,n,n,20,n,n,n,8,n,n,n,63,n,n,n,48,n,n,n,28,n,n,n,22,n,n,n,17,n,n,n,12,n,n,n
2024-10-11 15:30:00,32,n,n,n,20,n,n,n,8,n,n,n,24.5,n,n,n,17,n,n,n,13,n,n,n,44,n,n,n,30,n,n,n,11,n,n,n,24,n,n,n,20,n,n,n,7,n,n,n
2024-10-11 16:30:00,36,n,n,n,15,n,n,n,11,n,n,n,38.7,n,n,n,29,n,n,n,11,n,n,n,69,n,n,n,35,n,n,n,20,n,n,n,22,n,n,n,16,n,n,n,11,n,n,n
2024-10-11 17:30:00,35,n,n,n,18,n,n,n,8,n,n,n,47.6,n,n,n,40,n,n,n,11,n,n,n,70,n,n,n,33,n,n,n,24,n,n,n,26,n,n,n,18,n,n,n,16,n,n,n
2024-10-11 18:30:00,23,n,n,n,10,n,n,n,9,n,n,n,n,n,n,n,25,n,n,n,12,n,n,n,83,n,n,n,46,n,n,n,25,n,n,n,27,n,n,n,17,n,n,n,7,n,n,n
2024-10-11 19:30:00,33,n,n,n,19,n,n,n,11,n,n,n,37.3,n,n,n,25,n,n,n,9,n,n,n,121,n,n,n,58,n,n,n,26,n,n,n,28,n,n,n,17,n,n,n,13,n,n,n
2024-10-11 20:30:00,34,n,n,n,23,n,n,n,7,n,n,n,48.2,n,n,n,34,n,n,n,12,n,n,n,72,n,n,n,44,n,n,n,17,n,n,n,36,n,n,n,18,n,n,n,11,n,n,n
2024-10-11 21:30:00,43,n,n,n,26,n,n,n,16,n,n,n,56,n,n,n,22,n,n,n,16,n,n,n,69,n,n,n,44,n,n,n,18,n,n,n,36,n,n,n,18,n,n,n,19,n,n,n
2024-10-11 22:30:00,31,n,n,n,23,n,n,n,12,n,n,n,27.6,n,n,n,22,n,n,n,14,n,n,n,68,n,n,n,41,n,n,n,18,n,n,n,36,n,n,n,19,n,n,n,11,n,n,n
2024-10-11 23:30:00,19,n,n,n,12,n,n,n,11,n,n,n,21.5,n,n,n,13,n,n,n,6,n,n,n,56,n,n,n,38,n,n,n,20,n,n,n,31,n,n,n,23,n,n,n,12,n,n,n
2024-10-12 00:30:00,12,n,n,n,8,n,n,n,7,n,n,n,18.3,n,n,n,9,n,n,n,7,n,n,n,22,n,n,n,n,n,n,n,n,n,n,n,20,n,n,n,16,n,n,n,9,n,n,n
2024-10-12 01:30:00,10,n,n,n,6,n,n,n,6,n,n,n,n,n,n,n,8,n,n,n,13,n,n,n,9,n,n,n,9,n,n,n,4,n,n,n,12,n,n,n,9,n,n,n,8,n,n,n
2024-10-12 02:30:00,10,n,n,n,5,n,n,n,8,n,n,n,10.7,n,n,n,7,n,n,n,9,n,n,n,11,n,n,n,17,n,n,n,15,n,n,n,20,n,n,n,18,n,n,n,11,n,n,n
2024-10-12 03:30:00,12,n,n,n,12,n,n,n,13,n,n,n,8,n,n,n,5,n,n,n,6,n,n,n,11,n,n,n,16,n,n,n,10,n,n,n,n,n,n,n,8,n,n,n,n,n,n,n
2024-10-12 04:30:00,11,n,n,n,9,n,n,n,8,n,n,n,10,n,n,n,2,n,n,n,7,n,n,n,6,n,n,n,8,n,n,n,6,n,n,n,19,n,n,n,7,n,n,n,7,n,n,n
2024-10-12 05:30:00,12,n,n,n,13,n,n,n,11,n,n,n,8.4,n,n,n,6,n,n,n,8,n,n,n,7,n,n,n,16,n,n,n,11,n,n,n,136,n,n,n,12,n,n,n,6,n,n,n
2024-10-12 06:30:00,8,n,n,n,7,n,n,n,8,n,n,n,6.4,n,n,n,7,n,n,n,5,n,n,n,7,n,n,n,n,n,n,n,n,n,n,n,10,n,n,n,12,n,n,n,11,n,n,n
2024-10-12 07:30:00,7,n,n,n,5,n,n,n,11,n,n,n,7.9,n,n,n,7,n,n,n,3,n,n,n,5,n,n,n,16,n,n,n,4,n,n,n,14,n,n,n,11,n,n,n,9,n,n,n
2024-10-12 08:30:00,5,n,n,n,5,n,n,n,7,n,n,n,8.6,n,n,n,6,n,n,n,7,n,n,n,6,n,n,n,13,n,n,n,6,n,n,n,14,n,n,n,13,n,n,n,6,n,n,n
2024-10-12 09:30:00,8,n,n,n,4,n,n,n,6,n,n,n,24.2,n,n,n,13,n,n,n,8,n,n,n,19,n,n,n,17,n,n,n,10,n,n,n,13,n,n,n,9,n,n,n,6,n,n,n
2024-10-12 10:30:00,17,n,n,n,6,n,n,n,7,n,n,n,24.7,n,n,n,16,n,n,n,5,n,n,n,35,n,n,n,20,n,n,n,10,n,n,n,16,n,n,n,13,n,n,n,8,n,n,n
2024-10-12 11:30:00,31,n,n,n,11,n,n,n,8,n,n,n,16.9,n,n,n,8,n,n,n,5,n,n,n,63,n,n,n,31,n,n,n,10,n,n,n,16,n,n,n,13,n,n,n,8,n,n,n
2024-10-12 12:00:00,n,n,28.2,VM,n,n,14.8,VM,n,n,10.8,VM,n,n,39.4,VM,n,n,23.9,VM,n,n,12.5,VM,n,n,62,VM,n,n,37.5,VM,n,n,16.3,VM,n,n,40.3,VM,n,n,20.8,VM,n,n,13.1,VM
2024-10-12 12:30:00,20,n,n,n,8,n,n,n,8,n,n,n,17.5,n,n,n,9,n,n,n,7,n,n,n,22,n,n,n,16,n,n,n,17,n,n,n,13,n,n,n,11,n,n,n,8,n,n,n
2024-10-12 13:30:00,17,n,n,n,4,n,n,n,7,n,n,n,24.8,n,n,n,19,n,n,n,7,n,n,n,29,n,n,n,19,n,n,n,12,n,n,n,25,n,n,n,9,n,n,n,7,n,n,n
2024-10-12 14:30:00,24,n,n,n,6,n,n,n,6,n,n,n,19.1,n,n,n,11,n,n,n,13,n,n,n,61,n,n,n,35,n,n,n,14,n,n,n,32,n,n,n,11,n,n,n,11,n,n,n
2024-10-12 15:30:00,37,n,n,n,8,n,n,n,9,n,n,n,20.7,n,n,n,9,n,n,n,8,n,n,n,52,n,n,n,29,n,n,n,20,n,n,n,32,n,n,n,22,n,n,n,13,n,n,n
2024-10-12 16:30:00,19,n,n,n,9,n,n,n,11,n,n,n,24.5,n,n,n,12,n,n,n,11,n,n,n,46,n,n,n,30,n,n,n,16,n,n,n,39,n,n,n,17,n,n,n,16,n,n,n
2024-10-12 17:30:00,55,n,n,n,35,n,n,n,14,n,n,n,39.4,n,n,n,19,n,n,n,14,n,n,n,64,n,n,n,38,n,n,n,14,n,n,n,44,n,n,n,16,n,n,n,11,n,n,n
2024-10-12 18:30:00,53,n,n,n,28,n,n,n,18,n,n,n,77.4,n,n,n,39,n,n,n,14,n,n,n,158,n,n,n,69,n,n,n,26,n,n,n,98,n,n,n,46,n,n,n,23,n,n,n
2024-10-12 19:30:00,54,n,n,n,28,n,n,n,16,n,n,n,87.1,n,n,n,61,n,n,n,22,n,n,n,196,n,n,n,94,n,n,n,29,n,n,n,88,n,n,n,55,n,n,n,24,n,n,n
2024-10-12 20:30:00,70,n,n,n,33,n,n,n,18,n,n,n,172.8,n,n,n,108,n,n,n,33,n,n,n,215,n,n,n,102,n,n,n,33,n,n,n,94,n,n,n,59,n,n,n,29,n,n,n
2024-10-12 21:30:00,62,n,n,n,27,n,n,n,17,n,n,n,91.3,n,n,n,61,n,n,n,29,n,n,n,185,n,n,n,84,n,n,n,34,n,n,n,90,n,n,n,56,n,n,n,36,n,n,n
2024-10-12 22:30:00,62,n,n,n,40,n,n,n,18,n,n,n,100.2,n,n,n,70,n,n,n,34,n,n,n,138,n,n,n,78,n,n,n,32,n,n,n,39,n,n,n,25,n,n,n,16,n,n,n
2024-10-12 23:30:00,60,n,n,n,39,n,n,n,17,n,n,n,87.8,n,n,n,61,n,n,n,24,n,n,n,122,n,n,n,68,n,n,n,25,n,n,n,44,n,n,n,30,n,n,n,19,n,n,n
2024-10-13 00:30:00,43,n,n,n,24,n,n,n,22,n,n,n,57.8,n,n,n,39,n,n,n,24,n,n,n,94,n,n,n,53,n,n,n,22,n,n,n,58,n,n,n,29,n,n,n,20,n,n,n
2024-10-13 01:30:00,44,n,n,n,29,n,n,n,19,n,n,n,55,n,n,n,34,n,n,n,23,n,n,n,102,n,n,n,63,n,n,n,30,n,n,n,61,n,n,n,35,n,n,n,18,n,n,n
2024-10-13 02:30:00,33,n,n,n,21,n,n,n,11,n,n,n,39.7,n,n,n,28,n,n,n,22,n,n,n,65,n,n,n,41,n,n,n,24,n,n,n,48,n,n,n,23,n,n,n,18,n,n,n
2024-10-13 03:30:00,39,n,n,n,24,n,n,n,19,n,n,n,30.6,n,n,n,25,n,n,n,18,n,n,n,71,n,n,n,45,n,n,n,29,n,n,n,40,n,n,n,24,n,n,n,16,n,n,n
2024-10-13 04:30:00,34,n,n,n,25,n,n,n,18,n,n,n,43.3,n,n,n,31,n,n,n,19,n,n,n,60,n,n,n,41,n,n,n,25,n,n,n,49,n,n,n,33,n,n,n,19,n,n,n
2024-10-13 05:30:00,42,n,n,n,19,n,n,n,18,n,n,n,43.1,n,n,n,27,n,n,n,20,n,n,n,61,n,n,n,48,n,n,n,26,n,n,n,48,n,n,n,40,n,n,n,17,n,n,n
2024-10-13 06:30:00,27,n,n,n,24,n,n,n,17,n,n,n,39.4,n,n,n,27,n,n,n,n,n,n,n,94,n,n,n,51,n,n,n,25,n,n,n,36,n,n,n,25,n,n,n,14,n,n,n
2024-10-13 07:30:00,25,n,n,n,13,n,n,n,12,n,n,n,19.4,n,n,n,17,n,n,n,13,n,n,n,30,n,n,n,31,n,n,n,16,n,n,n,30,n,n,n,24,n,n,n,11,n,n,n
2024-10-13 08:30:00,25,n,n,n,13,n,n,n,9,n,n,n,17.9,n,n,n,12,n,n,n,12,n,n,n,34,n,n,n,24,n,n,n,16,n,n,n,29,n,n,n,18,n,n,n,17,n,n,n
2024-10-13 09:30:00,22,n,n,n,12,n,n,n,14,n,n,n,25.2,n,n,n,19,n,n,n,13,n,n,n,31,n,n,n,28,n,n,n,20,n,n,n,29,n,n,n,17,n,n,n,12,n,n,n
2024-10-13 10:30:00,29,n,n,n,24,n,n,n,16,n,n,n,19.4,n,n,n,17,n,n,n,17,n,n,n,34,n,n,n,34,n,n,n,21,n,n,n,36,n,n,n,19,n,n,n,14,n,n,n
2024-10-13 11:30:00,28,n,n,n,18,n,n,n,12,n,n,n,24.8,n,n,n,20,n,n,n,14,n,n,n,32,n,n,n,29,n,n,n,17,n,n,n,26,n,n,n,24,n,n,n,13,n,n,n
2024-10-13 12:00:00,n,n,30.8,VM,n,n,20.7,VM,n,n,15.9,VM,n,n,66.9,VM,n,n,24.7,VM,n,n,17.5,VM,n,n,53.1,VM,n,n,37.8,VM,n,n,20.4,VM,n,n,36.2,VM,n,n,24,VM,n,n,15,VM
2024-10-13 12:30:00,23,n,n,n,26,n,n,n,17,n,n,n,27,n,n,n,18,n,n,n,20,n,n,n,41,n,n,n,34,n,n,n,18,n,n,n,27,n,n,n,24,n,n,n,20,n,n,n
2024-10-13 13:30:00,30,n,n,n,23,n,n,n,13,n,n,n,25.6,n,n,n,22,n,n,n,16,n,n,n,41,n,n,n,33,n,n,n,19,n,n,n,34,n,n,n,19,n,n,n,13,n,n,n
2024-10-13 14:30:00,30,n,n,n,19,n,n,n,22,n,n,n,25.5,n,n,n,25,n,n,n,16,n,n,n,39,n,n,n,35,n,n,n,20,n,n,n,34,n,n,n,29,n,n,n,17,n,n,n
2024-10-13 15:30:00,28,n,n,n,21,n,n,n,17,n,n,n,35.6,n,n,n,25,n,n,n,19,n,n,n,33,n,n,n,27,n,n,n,19,n,n,n,36,n,n,n,25,n,n,n,13,n,n,n
2024-10-13 16:30:00,29,n,n,n,17,n,n,n,18,n,n,n,59,n,n,n,30,n,n,n,n,n,n,n,39,n,n,n,34,n,n,n,13,n,n,n,32,n,n,n,29,n,n,n,12,n,n,n
2024-10-13 17:30:00,33,n,n,n,22,n,n,n,12,n,n,n,35.9,n,n,n,28,n,n,n,20,n,n,n,39,n,n,n,28,n,n,n,19,n,n,n,31,n,n,n,25,n,n,n,8,n,n,n
2024-10-13 18:30:00,34,n,n,n,29,n,n,n,16,n,n,n,39.3,n,n,n,33,n,n,n,16,n,n,n,49,n,n,n,34,n,n,n,13,n,n,n,41,n,n,n,19,n,n,n,23,n,n,n
2024-10-13 19:30:00,37,n,n,n,20,n,n,n,16,n,n,n,50.3,n,n,n,35,n,n,n,17,n,n,n,121,n,n,n,63,n,n,n,26,n,n,n,31,n,n,n,25,n,n,n,13,n,n,n
2024-10-13 20:30:00,35,n,n,n,23,n,n,n,17,n,n,n,275.6,n,n,n,35,n,n,n,20,n,n,n,92,n,n,n,63,n,n,n,25,n,n,n,39,n,n,n,25,n,n,n,13,n,n,n
2024-10-13 21:30:00,28,n,n,n,20,n,n,n,17,n,n,n,86.6,n,n,n,18,n,n,n,16,n,n,n,28,n,n,n,25,n,n,n,16,n,n,n,27,n,n,n,19,n,n,n,11,n,n,n
2024-10-13 22:30:00,24,n,n,n,18,n,n,n,17,n,n,n,335.7,n,n,n,16,n,n,n,11,n,n,n,23,n,n,n,20,n,n,n,18,n,n,n,24,n,n,n,13,n,n,n,13,n,n,n
2024-10-13 23:30:00,18,n,n,n,13,n,n,n,13,n,n,n,193.6,n,n,n,11,n,n,n,18,n,n,n,22,n,n,n,22,n,n,n,12,n,n,n,23,n,n,n,14,n,n,n,14,n,n,n
2024-10-14 00:30:00,18,n,n,n,12,n,n,n,9,n,n,n,30.5,n,n,n,11,n,n,n,11,n,n,n,23,n,n,n,17,n,n,n,16,n,n,n,25,n,n,n,14,n,n,n,6,n,n,n
2024-10-14 01:30:00,22,n,n,n,11,n,n,n,12,n,n,n,79.1,n,n,n,9,n,n,n,8,n,n,n,20,n,n,n,22,n,n,n,17,n,n,n,22,n,n,n,22,n,n,n,8,n,n,n
2024-10-14 02:30:00,22,n,n,n,15,n,n,n,13,n,n,n,23.7,n,n,n,17,n,n,n,11,n,n,n,28,n,n,n,20,n,n,n,18,n,n,n,28,n,n,n,24,n,n,n,12,n,n,n
2024-10-14 03:30:00,23,n,n,n,18,n,n,n,13,n,n,n,17.7,n,n,n,18,n,n,n,9,n,n,n,27,n,n,n,n,n,n,n,n,n,n,n,30,n,n,n,20,n,n,n,17,n,n,n
2024-10-14 04:30:00,25,n,n,n,18,n,n,n,16,n,n,n,23.2,n,n,n,17,n,n,n,12,n,n,n,22,n,n,n,18,n,n,n,11,n,n,n,30,n,n,n,19,n,n,n,13,n,n,n
2024-10-14 05:30:00,30,n,n,n,20,n,n,n,11,n,n,n,21.3,n,n,n,24,n,n,n,9,n,n,n,33,n,n,n,n,n,n,n,n,n,n,n,30,n,n,n,18,n,n,n,11,n,n,n
2024-10-14 06:30:00,33,n,n,n,20,n,n,n,11,n,n,n,28.2,n,n,n,23,n,n,n,14,n,n,n,49,n,n,n,39,n,n,n,11,n,n,n,34,n,n,n,22,n,n,n,11,n,n,n
2024-10-14 07:30:00,41,n,n,n,24,n,n,n,12,n,n,n,34.9,n,n,n,33,n,n,n,13,n,n,n,59,n,n,n,n,n,n,n,n,n,n,n,36,n,n,n,24,n,n,n,12,n,n,n
2024-10-14 08:30:00,28,n,n,n,16,n,n,n,8,n,n,n,31.8,n,n,n,29,n,n,n,12,n,n,n,44,n,n,n,n,n,n,n,n,n,n,n,43,n,n,n,27,n,n,n,11,n,n,n
2024-10-14 09:30:00,38,n,n,n,27,n,n,n,16,n,n,n,29.9,n,n,n,19,n,n,n,12,n,n,n,38,n,n,n,38,n,n,n,9,n,n,n,39,n,n,n,28,n,n,n,18,n,n,n
2024-10-14 10:30:00,62,n,n,n,24,n,n,n,14,n,n,n,33.9,n,n,n,23,n,n,n,18,n,n,n,47,n,n,n,42,n,n,n,15,n,n,n,61,n,n,n,n,n,n,n,16,n,n,n
2024-10-14 11:30:00,35,n,n,n,20,n,n,n,12,n,n,n,27.8,n,n,n,19,n,n,n,14,n,n,n,42,n,n,n,30,n,n,n,13,n,n,n,52,n,n,n,27,n,n,n,18,n,n,n
2024-10-14 12:00:00,n,n,37.2,VM,n,n,22.7,VM,n,n,13.9,VM,n,n,44.4,VM,n,n,26.3,VM,n,n,14.3,VM,n,n,62.2,VM,n,n,43.7,VM,n,n,18.7,VM,n,n,43.2,VM,n,n,27.7,VM,n,n,14.7,VM
2024-10-14 12:30:00,32,n,n,n,22,n,n,n,16,n,n,n,n,n,n,n,22,n,n,n,13,n,n,n,38,n,n,n,31,n,n,n,13,n,n,n,34,n,n,n,27,n,n,n,9,n,n,n
2024-10-14 13:30:00,31,n,n,n,21,n,n,n,12,n,n,n,27,n,n,n,24,n,n,n,17,n,n,n,44,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,39,n,n,n,n,n,n,n
2024-10-14 14:30:00,36,n,n,n,20,n,n,n,9,n,n,n,41.5,n,n,n,29,n,n,n,16,n,n,n,54,n,n,n,41,n,n,n,21,n,n,n,78,n,n,n,42,n,n,n,18,n,n,n
2024-10-14 15:30:00,48,n,n,n,30,n,n,n,23,n,n,n,52.5,n,n,n,51,n,n,n,24,n,n,n,82,n,n,n,59,n,n,n,26,n,n,n,91,n,n,n,55,n,n,n,33,n,n,n
2024-10-14 16:30:00,57,n,n,n,38,n,n,n,27,n,n,n,75.9,n,n,n,41,n,n,n,23,n,n,n,82,n,n,n,51,n,n,n,25,n,n,n,63,n,n,n,44,n,n,n,24,n,n,n
2024-10-14 17:30:00,60,n,n,n,37,n,n,n,17,n,n,n,95.1,n,n,n,38,n,n,n,13,n,n,n,147,n,n,n,80,n,n,n,28,n,n,n,50,n,n,n,25,n,n,n,14,n,n,n
2024-10-14 18:30:00,56,n,n,n,30,n,n,n,13,n,n,n,66.9,n,n,n,36,n,n,n,16,n,n,n,143,n,n,n,73,n,n,n,20,n,n,n,46,n,n,n,25,n,n,n,13,n,n,n
2024-10-14 19:30:00,53,n,n,n,29,n,n,n,13,n,n,n,62.2,n,n,n,38,n,n,n,17,n,n,n,204,n,n,n,92,n,n,n,28,n,n,n,46,n,n,n,31,n,n,n,14,n,n,n
2024-10-14 20:30:00,40,n,n,n,32,n,n,n,16,n,n,n,50.9,n,n,n,35,n,n,n,20,n,n,n,133,n,n,n,68,n,n,n,28,n,n,n,44,n,n,n,28,n,n,n,17,n,n,n
