Data de Medição,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,VALE - ITABIRA,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n
2022-11-06 00:30:00,n,72.9,n,n,n,15,n,n,n,15.1,n,n,n,0.5,n,n,n,320.3,n,n,n,11,n,n,n,8,n,n,n,7,n,n,n,0.7,n,n,n,245.2,n,n,n,20.6,n,n,n,11.1,n,n,n,1.1,n,n,n,0.5,n,n,n,43.3,n,n,n,40.8,n,n,n,22,n,n,n,11,n,n,n,0.9,n,n,n,276.4,n,n,n
2022-11-06 01:30:00,n,81.7,n,n,n,13.8,n,n,n,13.6,n,n,n,0.4,n,n,n,358,n,n,n,28.6,n,n,n,12,n,n,n,6,n,n,n,0.6,n,n,n,258.3,n,n,n,17.9,n,n,n,11.9,n,n,n,3.7,n,n,n,0.5,n,n,n,43.4,n,n,n,48,n,n,n,23,n,n,n,7,n,n,n,1,n,n,n,80.7,n,n,n
2022-11-06 02:30:00,n,91.4,n,n,n,13.3,n,n,n,12.8,n,n,n,0.4,n,n,n,119.9,n,n,n,28.5,n,n,n,22,n,n,n,5,n,n,n,0.5,n,n,n,260.2,n,n,n,15.8,n,n,n,9.9,n,n,n,2.3,n,n,n,0.5,n,n,n,43.4,n,n,n,33.3,n,n,n,9,n,n,n,11,n,n,n,0.7,n,n,n,142,n,n,n
2022-11-06 03:30:00,n,78.8,n,n,n,11,n,n,n,11.4,n,n,n,0.4,n,n,n,74.8,n,n,n,22,n,n,n,12,n,n,n,5,n,n,n,0.5,n,n,n,267.6,n,n,n,15.6,n,n,n,10.5,n,n,n,3.4,n,n,n,0.5,n,n,n,43.5,n,n,n,17,n,n,n,7,n,n,n,6,n,n,n,0.8,n,n,n,101.1,n,n,n
2022-11-06 04:30:00,n,71.6,n,n,n,7.2,n,n,n,8,n,n,n,0.4,n,n,n,47.1,n,n,n,17.7,n,n,n,11,n,n,n,5,n,n,n,0.5,n,n,n,274.6,n,n,n,15.4,n,n,n,11.6,n,n,n,4.6,n,n,n,0.5,n,n,n,43.5,n,n,n,19,n,n,n,7,n,n,n,3,n,n,n,0.7,n,n,n,62.2,n,n,n
2022-11-06 05:30:00,n,94.7,n,n,n,8.8,n,n,n,9.2,n,n,n,0.4,n,n,n,73.5,n,n,n,16.9,n,n,n,12,n,n,n,5,n,n,n,0.5,n,n,n,341.9,n,n,n,19.8,n,n,n,15.7,n,n,n,7.6,n,n,n,0.5,n,n,n,43.5,n,n,n,16,n,n,n,13,n,n,n,6,n,n,n,0.6,n,n,n,90.1,n,n,n
2022-11-06 06:30:00,n,62.5,n,n,n,9.2,n,n,n,10.2,n,n,n,0.5,n,n,n,120.8,n,n,n,13.1,n,n,n,8,n,n,n,5,n,n,n,1,n,n,n,27.7,n,n,n,21.5,n,n,n,18.2,n,n,n,9.1,n,n,n,0.6,n,n,n,43.7,n,n,n,23,n,n,n,16,n,n,n,5,n,n,n,0.8,n,n,n,73,n,n,n
2022-11-06 07:30:00,n,23.1,n,n,n,6.5,n,n,n,6.9,n,n,n,0.6,n,n,n,156.1,n,n,n,12.2,n,n,n,8,n,n,n,n,n,n,n,1.1,n,n,n,59.1,n,n,n,15.6,n,n,n,15.5,n,n,n,6.1,n,n,n,0.9,n,n,n,43.7,n,n,n,22,n,n,n,12,n,n,n,5,n,n,n,1.1,n,n,n,105.5,n,n,n
2022-11-06 08:30:00,n,16.5,n,n,n,7.3,n,n,n,7.4,n,n,n,0.5,n,n,n,151.3,n,n,n,14.1,n,n,n,8,n,n,n,2,n,n,n,1.2,n,n,n,91.7,n,n,n,11,n,n,n,11.6,n,n,n,4.3,n,n,n,1.6,n,n,n,43.6,n,n,n,19,n,n,n,8,n,n,n,6,n,n,n,1,n,n,n,126.3,n,n,n
2022-11-06 09:30:00,n,17.3,n,n,n,4,n,n,n,3.9,n,n,n,0.6,n,n,n,158.1,n,n,n,13.3,n,n,n,8,n,n,n,6,n,n,n,1.3,n,n,n,90.1,n,n,n,8.9,n,n,n,10.9,n,n,n,4.1,n,n,n,1.5,n,n,n,42.3,n,n,n,17,n,n,n,9,n,n,n,8,n,n,n,1.2,n,n,n,109.3,n,n,n
2022-11-06 10:30:00,n,19.5,n,n,n,10.4,n,n,n,10.7,n,n,n,0.7,n,n,n,133.4,n,n,n,13.7,n,n,n,13,n,n,n,5,n,n,n,1.6,n,n,n,59,n,n,n,7.7,n,n,n,12.8,n,n,n,6.2,n,n,n,1.6,n,n,n,42.2,n,n,n,12,n,n,n,14,n,n,n,9,n,n,n,1.8,n,n,n,57,n,n,n
2022-11-06 11:30:00,n,20.5,n,n,n,6.3,n,n,n,7.1,n,n,n,0.7,n,n,n,88,n,n,n,35.8,n,n,n,11,n,n,n,6,n,n,n,1.8,n,n,n,73,n,n,n,10.8,n,n,n,10.1,n,n,n,3.8,n,n,n,1.5,n,n,n,43.7,n,n,n,18,n,n,n,16,n,n,n,8,n,n,n,1.5,n,n,n,132,n,n,n
2022-11-06 12:00:00,n,n,n,51.8,VM,n,n,10.7,VM,n,n,11,VM,n,n,0.6,VM,n,n,145.6,VM,n,n,22.9,VM,n,n,14.3,VM,n,n,7.8,VM,n,n,1.1,VM,n,n,164.1,VM,n,n,20.4,VM,n,n,15.1,VM,n,n,6.3,VM,n,n,1.1,VM,n,n,42.9,VM,n,n,22.2,VM,n,n,17.2,VM,n,n,9.8,VM,n,n,1,VM,n,n,103.9,VM
2022-11-06 12:30:00,n,19,n,n,n,8.3,n,n,n,8.9,n,n,n,0.7,n,n,n,96.8,n,n,n,15.6,n,n,n,7,n,n,n,6,n,n,n,1.7,n,n,n,91.3,n,n,n,9.4,n,n,n,10.6,n,n,n,4.1,n,n,n,1.9,n,n,n,43.2,n,n,n,31,n,n,n,12,n,n,n,9,n,n,n,2,n,n,n,93.5,n,n,n
2022-11-06 13:30:00,n,17.1,n,n,n,4.9,n,n,n,4.8,n,n,n,1,n,n,n,113.6,n,n,n,13.2,n,n,n,5,n,n,n,7,n,n,n,1.9,n,n,n,58.4,n,n,n,10,n,n,n,8.7,n,n,n,2.4,n,n,n,2,n,n,n,41.7,n,n,n,23,n,n,n,13,n,n,n,9,n,n,n,1.6,n,n,n,61.7,n,n,n
2022-11-06 14:30:00,n,13.8,n,n,n,8.1,n,n,n,8.3,n,n,n,0.7,n,n,n,140.4,n,n,n,18.1,n,n,n,9,n,n,n,7,n,n,n,1.4,n,n,n,103.3,n,n,n,12.1,n,n,n,7.8,n,n,n,1.6,n,n,n,1.4,n,n,n,38.5,n,n,n,12,n,n,n,9,n,n,n,9,n,n,n,1.3,n,n,n,139,n,n,n
2022-11-06 15:30:00,n,16.3,n,n,n,8.4,n,n,n,8.9,n,n,n,0.8,n,n,n,103.3,n,n,n,19.3,n,n,n,8,n,n,n,6,n,n,n,1.6,n,n,n,76.4,n,n,n,15.2,n,n,n,12,n,n,n,5,n,n,n,2.4,n,n,n,43.3,n,n,n,17,n,n,n,12,n,n,n,7,n,n,n,1.9,n,n,n,78.1,n,n,n
2022-11-06 16:30:00,n,21.6,n,n,n,8.7,n,n,n,9.1,n,n,n,0.7,n,n,n,70.5,n,n,n,16.2,n,n,n,12,n,n,n,6,n,n,n,1.9,n,n,n,86.1,n,n,n,14.3,n,n,n,11.1,n,n,n,4.1,n,n,n,2.4,n,n,n,41.1,n,n,n,32,n,n,n,13,n,n,n,9,n,n,n,1.9,n,n,n,106.9,n,n,n
2022-11-06 17:30:00,n,26.1,n,n,n,9.2,n,n,n,9.4,n,n,n,0.6,n,n,n,105.7,n,n,n,25.5,n,n,n,16,n,n,n,6,n,n,n,1.3,n,n,n,96.2,n,n,n,18.8,n,n,n,14.9,n,n,n,6.7,n,n,n,2.1,n,n,n,44.2,n,n,n,18,n,n,n,16,n,n,n,8,n,n,n,0.9,n,n,n,117.8,n,n,n
2022-11-06 18:30:00,n,36.6,n,n,n,10.4,n,n,n,10.8,n,n,n,0.5,n,n,n,77.9,n,n,n,26.4,n,n,n,18,n,n,n,8,n,n,n,1.4,n,n,n,84,n,n,n,29.5,n,n,n,22,n,n,n,12,n,n,n,1.7,n,n,n,44.1,n,n,n,19,n,n,n,14,n,n,n,12,n,n,n,0.7,n,n,n,106.1,n,n,n
2022-11-06 19:30:00,n,64.4,n,n,n,11.4,n,n,n,10.7,n,n,n,0.4,n,n,n,353.5,n,n,n,31,n,n,n,16,n,n,n,12,n,n,n,0.9,n,n,n,264.4,n,n,n,53.8,n,n,n,31.3,n,n,n,15,n,n,n,0.5,n,n,n,43.7,n,n,n,15,n,n,n,22,n,n,n,18,n,n,n,0.6,n,n,n,45.1,n,n,n
2022-11-06 20:30:00,n,73.9,n,n,n,15.8,n,n,n,15,n,n,n,0.5,n,n,n,45.3,n,n,n,39.3,n,n,n,24,n,n,n,16,n,n,n,0.6,n,n,n,254.5,n,n,n,48.4,n,n,n,24.8,n,n,n,11.7,n,n,n,0.5,n,n,n,40.3,n,n,n,12,n,n,n,36,n,n,n,16,n,n,n,0.5,n,n,n,98.8,n,n,n
2022-11-06 21:30:00,n,81.5,n,n,n,17.3,n,n,n,17.7,n,n,n,0.4,n,n,n,356.1,n,n,n,35.6,n,n,n,19,n,n,n,16,n,n,n,0.5,n,n,n,259,n,n,n,41,n,n,n,25.4,n,n,n,11.5,n,n,n,0.5,n,n,n,43,n,n,n,31,n,n,n,38,n,n,n,22,n,n,n,0.6,n,n,n,106.9,n,n,n
2022-11-06 22:30:00,n,93.4,n,n,n,22.3,n,n,n,23.5,n,n,n,0.4,n,n,n,153.9,n,n,n,45,n,n,n,38,n,n,n,14,n,n,n,0.5,n,n,n,256,n,n,n,30.7,n,n,n,23.4,n,n,n,12,n,n,n,0.4,n,n,n,43.5,n,n,n,21,n,n,n,40,n,n,n,14,n,n,n,0.5,n,n,n,174.9,n,n,n
2022-11-06 23:30:00,n,128.9,n,n,n,18.4,n,n,n,19.5,n,n,n,0.4,n,n,n,76.8,n,n,n,38.2,n,n,n,38,n,n,n,18,n,n,n,0.5,n,n,n,260.4,n,n,n,27,n,n,n,19.9,n,n,n,9.8,n,n,n,0.4,n,n,n,43.7,n,n,n,16,n,n,n,31,n,n,n,16,n,n,n,0.5,n,n,n,9.8,n,n,n
2022-11-07 00:30:00,n,118.7,n,n,n,17.8,n,n,n,18.2,n,n,n,0.4,n,n,n,91.1,n,n,n,39.1,n,n,n,35,n,n,n,18,n,n,n,0.6,n,n,n,283.1,n,n,n,22.1,n,n,n,18.5,n,n,n,10.4,n,n,n,0.5,n,n,n,43.7,n,n,n,15,n,n,n,28,n,n,n,11,n,n,n,0.9,n,n,n,104.2,n,n,n
2022-11-07 01:30:00,n,80.5,n,n,n,13.9,n,n,n,14.1,n,n,n,0.4,n,n,n,3.9,n,n,n,28.6,n,n,n,30,n,n,n,11,n,n,n,0.7,n,n,n,255.7,n,n,n,24.4,n,n,n,19.1,n,n,n,9.7,n,n,n,0.5,n,n,n,43.8,n,n,n,14,n,n,n,29,n,n,n,14,n,n,n,1,n,n,n,1.9,n,n,n
2022-11-07 02:30:00,n,62,n,n,n,12.4,n,n,n,12.7,n,n,n,0.4,n,n,n,47,n,n,n,25.7,n,n,n,22,n,n,n,12,n,n,n,0.5,n,n,n,273.5,n,n,n,20.7,n,n,n,18.3,n,n,n,9.9,n,n,n,0.5,n,n,n,43.9,n,n,n,20,n,n,n,20,n,n,n,14,n,n,n,0.9,n,n,n,68.7,n,n,n
2022-11-07 03:30:00,n,53.3,n,n,n,7,n,n,n,6.7,n,n,n,0.5,n,n,n,166.1,n,n,n,26.4,n,n,n,16,n,n,n,8,n,n,n,0.6,n,n,n,258,n,n,n,22,n,n,n,17.8,n,n,n,9,n,n,n,0.5,n,n,n,43.9,n,n,n,36,n,n,n,20,n,n,n,8,n,n,n,1.6,n,n,n,138.7,n,n,n
2022-11-07 04:30:00,n,42.2,n,n,n,8.4,n,n,n,8.3,n,n,n,0.4,n,n,n,269.2,n,n,n,24,n,n,n,17,n,n,n,6,n,n,n,0.5,n,n,n,275.8,n,n,n,30.6,n,n,n,23.4,n,n,n,11.1,n,n,n,0.5,n,n,n,43.9,n,n,n,33,n,n,n,18,n,n,n,11,n,n,n,1,n,n,n,105.5,n,n,n
2022-11-07 05:30:00,n,38,n,n,n,12,n,n,n,11.7,n,n,n,0.4,n,n,n,239.7,n,n,n,27.9,n,n,n,23,n,n,n,9,n,n,n,0.6,n,n,n,304.4,n,n,n,40.9,n,n,n,26.2,n,n,n,12,n,n,n,0.5,n,n,n,43.6,n,n,n,43,n,n,n,16,n,n,n,8,n,n,n,1.5,n,n,n,98.5,n,n,n
2022-11-07 06:30:00,n,50.4,n,n,n,13.8,n,n,n,13.1,n,n,n,0.5,n,n,n,43.2,n,n,n,31.3,n,n,n,24,n,n,n,8,n,n,n,1.3,n,n,n,47.7,n,n,n,46.1,n,n,n,30.9,n,n,n,14.2,n,n,n,0.6,n,n,n,43.3,n,n,n,30,n,n,n,18,n,n,n,9,n,n,n,1.8,n,n,n,60.8,n,n,n
2022-11-07 07:30:00,n,82.3,n,n,n,12.6,n,n,n,12,n,n,n,0.6,n,n,n,34.8,n,n,n,21.7,n,n,n,19,n,n,n,6,n,n,n,2.6,n,n,n,31,n,n,n,30.3,n,n,n,22,n,n,n,9,n,n,n,1.6,n,n,n,43.5,n,n,n,28,n,n,n,16,n,n,n,7,n,n,n,2.4,n,n,n,41.4,n,n,n
2022-11-07 08:30:00,n,67.3,n,n,n,11.2,n,n,n,10.5,n,n,n,0.6,n,n,n,61.9,n,n,n,21.6,n,n,n,11,n,n,n,6,n,n,n,1.7,n,n,n,66.6,n,n,n,13.8,n,n,n,14.5,n,n,n,4.6,n,n,n,2.5,n,n,n,44,n,n,n,24,n,n,n,18,n,n,n,9,n,n,n,2.8,n,n,n,45.7,n,n,n
2022-11-07 09:30:00,n,48.6,n,n,n,9.3,n,n,n,9.7,n,n,n,0.8,n,n,n,61.1,n,n,n,17.9,n,n,n,18,n,n,n,6,n,n,n,3,n,n,n,47,n,n,n,6,n,n,n,12.3,n,n,n,4.1,n,n,n,3,n,n,n,40.4,n,n,n,25,n,n,n,19,n,n,n,8,n,n,n,3.8,n,n,n,41.2,n,n,n
2022-11-07 10:30:00,n,48.9,n,n,n,10.5,n,n,n,10.4,n,n,n,1,n,n,n,57.2,n,n,n,21.3,n,n,n,13,n,n,n,5,n,n,n,2.5,n,n,n,57,n,n,n,5.7,n,n,n,13.1,n,n,n,5.7,n,n,n,2.5,n,n,n,43,n,n,n,0,n,n,n,8,n,n,n,5,n,n,n,3,n,n,n,38,n,n,n
2022-11-07 11:30:00,n,45.4,n,n,n,9.9,n,n,n,9.8,n,n,n,1,n,n,n,73.7,n,n,n,21,n,n,n,9,n,n,n,1,n,n,n,2.9,n,n,n,49.9,n,n,n,8.6,n,n,n,11.6,n,n,n,3.1,n,n,n,2.2,n,n,n,43.3,n,n,n,35,n,n,n,16,n,n,n,2,n,n,n,3.2,n,n,n,35.3,n,n,n
2022-11-07 12:00:00,n,n,n,59.2,VM,n,n,11.3,VM,n,n,10.9,VM,n,n,0.6,VM,n,n,86.8,VM,n,n,24.9,VM,n,n,17,VM,n,n,7,VM,n,n,1.6,VM,n,n,160.9,VM,n,n,22.2,VM,n,n,17.4,VM,n,n,7.1,VM,n,n,1.6,VM,n,n,86,VM,n,n,28.8,VM,n,n,17.7,VM,n,n,8.2,VM,n,n,2.2,VM,n,n,68,VM
2022-11-07 12:30:00,n,39.1,n,n,n,8.7,n,n,n,9.2,n,n,n,0.9,n,n,n,71.9,n,n,n,17.4,n,n,n,7,n,n,n,6,n,n,n,2.6,n,n,n,70.3,n,n,n,7.2,n,n,n,8.2,n,n,n,1,n,n,n,2.4,n,n,n,42.4,n,n,n,20.1,n,n,n,14,n,n,n,6,n,n,n,3.2,n,n,n,38.7,n,n,n
2022-11-07 13:30:00,n,37.3,n,n,n,5.8,n,n,n,5.8,n,n,n,0.9,n,n,n,68.4,n,n,n,23.4,n,n,n,12,n,n,n,6,n,n,n,2.3,n,n,n,70.9,n,n,n,17.8,n,n,n,9.9,n,n,n,0.5,n,n,n,2.6,n,n,n,38.2,n,n,n,20.8,n,n,n,16,n,n,n,6,n,n,n,3.3,n,n,n,56.3,n,n,n
2022-11-07 14:30:00,n,42.4,n,n,n,8.2,n,n,n,8.3,n,n,n,0.8,n,n,n,67.9,n,n,n,25,n,n,n,13,n,n,n,3,n,n,n,2.5,n,n,n,35.1,n,n,n,11,n,n,n,10.4,n,n,n,2.1,n,n,n,2.7,n,n,n,43.9,n,n,n,36.2,n,n,n,12,n,n,n,6,n,n,n,3.3,n,n,n,61.9,n,n,n
2022-11-07 15:30:00,n,53.1,n,n,n,9.9,n,n,n,9.9,n,n,n,0.8,n,n,n,59.9,n,n,n,21.2,n,n,n,12,n,n,n,6,n,n,n,2.2,n,n,n,51.2,n,n,n,21,n,n,n,10.3,n,n,n,2.3,n,n,n,2.3,n,n,n,43.8,n,n,n,24.2,n,n,n,13,n,n,n,6,n,n,n,3.1,n,n,n,43.7,n,n,n
2022-11-07 16:30:00,n,48.3,n,n,n,12.9,n,n,n,13,n,n,n,0.7,n,n,n,44.4,n,n,n,24,n,n,n,17,n,n,n,8,n,n,n,2.3,n,n,n,40.1,n,n,n,25.2,n,n,n,16.4,n,n,n,5.1,n,n,n,3,n,n,n,43,n,n,n,26.7,n,n,n,18,n,n,n,7,n,n,n,2.8,n,n,n,39.9,n,n,n
2022-11-07 17:30:00,n,109.9,n,n,n,18.8,n,n,n,18.5,n,n,n,0.5,n,n,n,45.8,n,n,n,38.5,n,n,n,19,n,n,n,6,n,n,n,1.8,n,n,n,60.7,n,n,n,34,n,n,n,23.9,n,n,n,9.6,n,n,n,2.4,n,n,n,43.4,n,n,n,37.2,n,n,n,20,n,n,n,6,n,n,n,1.8,n,n,n,71.1,n,n,n
2022-11-07 18:30:00,n,121.3,n,n,n,21.2,n,n,n,21.6,n,n,n,0.7,n,n,n,149.2,n,n,n,38.3,n,n,n,23,n,n,n,6,n,n,n,1.3,n,n,n,109,n,n,n,35.5,n,n,n,26,n,n,n,12.7,n,n,n,2.1,n,n,n,44,n,n,n,53.3,n,n,n,23,n,n,n,9,n,n,n,1.4,n,n,n,155.2,n,n,n
2022-11-07 19:30:00,n,67.8,n,n,n,10.6,n,n,n,10.9,n,n,n,0.7,n,n,n,53.6,n,n,n,29.9,n,n,n,16,n,n,n,6,n,n,n,2.5,n,n,n,305.6,n,n,n,26.8,n,n,n,24.1,n,n,n,11.6,n,n,n,2.3,n,n,n,28.9,n,n,n,55.2,n,n,n,22,n,n,n,9,n,n,n,3.3,n,n,n,21.8,n,n,n
2022-11-07 20:30:00,n,48.1,n,n,n,n,n,n,n,1.2,n,n,n,0.7,n,n,n,274.5,n,n,n,21.1,n,n,n,12,n,n,n,5,n,n,n,1.2,n,n,n,240.1,n,n,n,18.7,n,n,n,14.7,n,n,n,5.7,n,n,n,1,n,n,n,331.5,n,n,n,28.5,n,n,n,14,n,n,n,11,n,n,n,1.8,n,n,n,234.7,n,n,n
2022-11-07 21:30:00,n,39.1,n,n,n,9.8,n,n,n,10.1,n,n,n,0.5,n,n,n,19.9,n,n,n,17.9,n,n,n,12,n,n,n,6,n,n,n,0.7,n,n,n,269.4,n,n,n,25.5,n,n,n,17.5,n,n,n,6.6,n,n,n,0.5,n,n,n,295.4,n,n,n,32.9,n,n,n,17,n,n,n,11,n,n,n,1.1,n,n,n,41.3,n,n,n
2022-11-07 22:30:00,n,40.3,n,n,n,9.1,n,n,n,8,n,n,n,0.5,n,n,n,37.9,n,n,n,20.2,n,n,n,17,n,n,n,8,n,n,n,0.7,n,n,n,302,n,n,n,21.1,n,n,n,15.2,n,n,n,5.6,n,n,n,0.5,n,n,n,295.1,n,n,n,34.1,n,n,n,18,n,n,n,7,n,n,n,1.1,n,n,n,53.6,n,n,n
2022-11-07 23:30:00,n,36.3,n,n,n,7,n,n,n,6.9,n,n,n,0.5,n,n,n,41.1,n,n,n,13.6,n,n,n,12,n,n,n,5,n,n,n,1.3,n,n,n,358.3,n,n,n,18.3,n,n,n,13,n,n,n,5.1,n,n,n,0.6,n,n,n,295,n,n,n,19.2,n,n,n,11,n,n,n,6,n,n,n,2.2,n,n,n,32.7,n,n,n
2022-11-08 00:30:00,n,28.8,n,n,n,2.8,n,n,n,3,n,n,n,0.5,n,n,n,68.7,n,n,n,10.4,n,n,n,9,n,n,n,5,n,n,n,1,n,n,n,297.4,n,n,n,18.9,n,n,n,10.2,n,n,n,3.6,n,n,n,1.1,n,n,n,297.7,n,n,n,24.3,n,n,n,12,n,n,n,5,n,n,n,1.6,n,n,n,53,n,n,n
2022-11-08 01:30:00,n,24.1,n,n,n,5,n,n,n,4.9,n,n,n,0.5,n,n,n,102.3,n,n,n,10.4,n,n,n,8,n,n,n,3,n,n,n,1,n,n,n,65.8,n,n,n,3.5,n,n,n,6.8,n,n,n,1.9,n,n,n,1.1,n,n,n,74.6,n,n,n,16.1,n,n,n,11,n,n,n,5,n,n,n,1.4,n,n,n,79.3,n,n,n
2022-11-08 02:30:00,n,19.2,n,n,n,11.2,n,n,n,11.3,n,n,n,0.4,n,n,n,355.1,n,n,n,11,n,n,n,6,n,n,n,3,n,n,n,0.8,n,n,n,280.4,n,n,n,9.6,n,n,n,6.6,n,n,n,1.3,n,n,n,0.5,n,n,n,62.8,n,n,n,16.5,n,n,n,14,n,n,n,7,n,n,n,1.3,n,n,n,359.2,n,n,n
2022-11-08 03:30:00,n,34.4,n,n,n,5.1,n,n,n,5.8,n,n,n,0.4,n,n,n,351.5,n,n,n,11.5,n,n,n,5,n,n,n,6,n,n,n,0.6,n,n,n,271.3,n,n,n,12.4,n,n,n,7.6,n,n,n,1.9,n,n,n,0.5,n,n,n,63.1,n,n,n,32.9,n,n,n,12,n,n,n,6,n,n,n,1.2,n,n,n,105.3,n,n,n
2022-11-08 04:30:00,n,60.1,n,n,n,5.3,n,n,n,5.3,n,n,n,0.4,n,n,n,27.7,n,n,n,21.2,n,n,n,19,n,n,n,5,n,n,n,0.6,n,n,n,286.4,n,n,n,18.6,n,n,n,9.3,n,n,n,2.9,n,n,n,0.5,n,n,n,63,n,n,n,19.3,n,n,n,8,n,n,n,5,n,n,n,1.1,n,n,n,96.7,n,n,n
2022-11-08 05:30:00,n,66.7,n,n,n,4.6,n,n,n,4.5,n,n,n,0.4,n,n,n,183.4,n,n,n,26.3,n,n,n,19,n,n,n,2,n,n,n,0.7,n,n,n,196.2,n,n,n,31,n,n,n,15.9,n,n,n,6.4,n,n,n,0.7,n,n,n,56.8,n,n,n,31.4,n,n,n,14,n,n,n,7,n,n,n,1.3,n,n,n,120.6,n,n,n
2022-11-08 06:30:00,n,44.5,n,n,n,3.3,n,n,n,4.6,n,n,n,0.5,n,n,n,130,n,n,n,18.6,n,n,n,17,n,n,n,5,n,n,n,0.9,n,n,n,47,n,n,n,33.7,n,n,n,16.4,n,n,n,7,n,n,n,0.6,n,n,n,59.3,n,n,n,18.4,n,n,n,7,n,n,n,7,n,n,n,1.5,n,n,n,47.4,n,n,n
2022-11-08 07:30:00,n,52.2,n,n,n,5.3,n,n,n,5.6,n,n,n,0.5,n,n,n,79.9,n,n,n,21.7,n,n,n,11,n,n,n,6,n,n,n,1.4,n,n,n,58.2,n,n,n,18.5,n,n,n,12.7,n,n,n,4.9,n,n,n,1.9,n,n,n,68.6,n,n,n,22,n,n,n,14,n,n,n,3,n,n,n,2.2,n,n,n,41.4,n,n,n
2022-11-08 08:30:00,n,47,n,n,n,8.3,n,n,n,8.3,n,n,n,0.7,n,n,n,91.4,n,n,n,20.6,n,n,n,9,n,n,n,5,n,n,n,1.7,n,n,n,62.6,n,n,n,14,n,n,n,10.7,n,n,n,3.1,n,n,n,2.3,n,n,n,51.7,n,n,n,22.6,n,n,n,16,n,n,n,8,n,n,n,2.6,n,n,n,54.8,n,n,n
2022-11-08 09:30:00,n,38.5,n,n,n,8.6,n,n,n,8.2,n,n,n,0.7,n,n,n,70.1,n,n,n,18.5,n,n,n,7,n,n,n,3,n,n,n,2,n,n,n,59.3,n,n,n,13.1,n,n,n,17.3,n,n,n,6.8,n,n,n,2.2,n,n,n,44.6,n,n,n,22.7,n,n,n,12,n,n,n,7,n,n,n,2.6,n,n,n,57.9,n,n,n
2022-11-08 10:30:00,n,32.3,n,n,n,8,n,n,n,7.5,n,n,n,0.8,n,n,n,55.7,n,n,n,20.5,n,n,n,7,n,n,n,3,n,n,n,2.6,n,n,n,45.7,n,n,n,20.7,n,n,n,11,n,n,n,2.7,n,n,n,1.9,n,n,n,40.1,n,n,n,20,n,n,n,16,n,n,n,8,n,n,n,2.6,n,n,n,43.9,n,n,n
2022-11-08 11:30:00,n,35.1,n,n,n,6.4,n,n,n,5.9,n,n,n,0.9,n,n,n,66.6,n,n,n,19.3,n,n,n,13,n,n,n,2,n,n,n,2.4,n,n,n,62.6,n,n,n,12.5,n,n,n,8.8,n,n,n,0.9,n,n,n,2.5,n,n,n,44.3,n,n,n,19.9,n,n,n,16,n,n,n,6,n,n,n,3.1,n,n,n,61.8,n,n,n
2022-11-08 12:00:00,n,n,n,46,VM,n,n,9.4,VM,n,n,9,VM,n,n,0.7,VM,n,n,146.5,VM,n,n,35.7,VM,n,n,12.5,VM,n,n,4.8,VM,n,n,1.5,VM,n,n,131.7,VM,n,n,21.1,VM,n,n,15.4,VM,n,n,7.3,VM,n,n,1.7,VM,n,n,98.7,VM,n,n,27.8,VM,n,n,13.7,VM,n,n,6.8,VM,n,n,2.2,VM,n,n,117.5,VM
2022-11-08 12:30:00,n,28.7,n,n,n,9.5,n,n,n,9.1,n,n,n,1,n,n,n,85.8,n,n,n,22.2,n,n,n,11,n,n,n,2,n,n,n,2.6,n,n,n,62.2,n,n,n,14,n,n,n,11.1,n,n,n,2.3,n,n,n,2.7,n,n,n,43.7,n,n,n,22.9,n,n,n,14,n,n,n,11,n,n,n,3.1,n,n,n,68.5,n,n,n
2022-11-08 13:30:00,n,22.4,n,n,n,9.8,n,n,n,9.5,n,n,n,1,n,n,n,76.6,n,n,n,179.3,n,n,n,9,n,n,n,2,n,n,n,2.4,n,n,n,55.5,n,n,n,21.1,n,n,n,12.4,n,n,n,2.4,n,n,n,3.2,n,n,n,44.4,n,n,n,22.9,n,n,n,12,n,n,n,7,n,n,n,3.1,n,n,n,55.2,n,n,n
2022-11-08 14:30:00,n,36.2,n,n,n,9.2,n,n,n,9.2,n,n,n,0.9,n,n,n,62.5,n,n,n,67.1,n,n,n,8,n,n,n,5,n,n,n,2.5,n,n,n,44.7,n,n,n,15,n,n,n,11.9,n,n,n,3.2,n,n,n,2.9,n,n,n,44.4,n,n,n,25.5,n,n,n,13,n,n,n,7,n,n,n,3.2,n,n,n,46,n,n,n
2022-11-08 15:30:00,n,44.5,n,n,n,15.7,n,n,n,16,n,n,n,0.7,n,n,n,42.6,n,n,n,170.1,n,n,n,13,n,n,n,5,n,n,n,2.4,n,n,n,39.8,n,n,n,19.8,n,n,n,14.5,n,n,n,4.6,n,n,n,2.5,n,n,n,40.6,n,n,n,28,n,n,n,20,n,n,n,12,n,n,n,3.5,n,n,n,36.9,n,n,n
