2022-11-09 15:30:00,30.5,n,n,n,11.8,n,n,n,12,n,n,n,21.1,n,n,n,7,n,n,n,3,n,n,n,29.7,n,n,n,13.1,n,n,n,2.8,n,n,n,19.6,n,n,n,8,n,n,n,7,n,n,n
2022-11-09 16:30:00,41.4,n,n,n,12.1,n,n,n,11.9,n,n,n,29.7,n,n,n,12,n,n,n,3,n,n,n,27.3,n,n,n,16.3,n,n,n,5,n,n,n,32.6,n,n,n,8,n,n,n,5,n,n,n
2022-11-09 17:30:00,55.2,n,n,n,12.8,n,n,n,12.7,n,n,n,35.6,n,n,n,17,n,n,n,8,n,n,n,34,n,n,n,27.6,n,n,n,14.6,n,n,n,42.4,n,n,n,18,n,n,n,9,n,n,n
2022-11-09 18:30:00,46.4,n,n,n,13.6,n,n,n,13.9,n,n,n,11.4,n,n,n,6,n,n,n,9,n,n,n,42.7,n,n,n,12.6,n,n,n,7.3,n,n,n,19.9,n,n,n,11,n,n,n,6,n,n,n
2022-11-09 19:30:00,14.3,n,n,n,7,n,n,n,6.3,n,n,n,9,n,n,n,n,n,n,n,n,n,n,n,7.4,n,n,n,8.3,n,n,n,3.6,n,n,n,10.3,n,n,n,9,n,n,n,5,n,n,n
2022-11-09 20:30:00,8.3,n,n,n,1.4,n,n,n,1.9,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,4.8,n,n,n,8.4,n,n,n,3.9,n,n,n,9.7,n,n,n,3,n,n,n,6,n,n,n
2022-11-09 21:30:00,6.7,n,n,n,2.2,n,n,n,2.5,n,n,n,6.3,n,n,n,n,n,n,n,n,n,n,n,7.3,n,n,n,8.7,n,n,n,4.1,n,n,n,10,n,n,n,6,n,n,n,3,n,n,n
2022-11-09 22:30:00,10.7,n,n,n,2.3,n,n,n,3,n,n,n,10.5,n,n,n,2,n,n,n,5,n,n,n,6.1,n,n,n,6.7,n,n,n,1.8,n,n,n,14.7,n,n,n,14,n,n,n,5,n,n,n
2022-11-09 23:30:00,20.8,n,n,n,2.6,n,n,n,4,n,n,n,14.7,n,n,n,7,n,n,n,9,n,n,n,6.5,n,n,n,6.1,n,n,n,1.4,n,n,n,11.9,n,n,n,13,n,n,n,8,n,n,n
2022-11-10 00:30:00,24.4,n,n,n,7.4,n,n,n,8,n,n,n,14.1,n,n,n,6,n,n,n,7,n,n,n,11.1,n,n,n,8.2,n,n,n,2.3,n,n,n,15.6,n,n,n,13,n,n,n,6,n,n,n
2022-11-10 01:30:00,18,n,n,n,5.3,n,n,n,5.2,n,n,n,12.8,n,n,n,3,n,n,n,6,n,n,n,9.4,n,n,n,8.5,n,n,n,2.6,n,n,n,14.3,n,n,n,13,n,n,n,5,n,n,n
2022-11-10 02:30:00,14.3,n,n,n,7.8,n,n,n,7.5,n,n,n,13.8,n,n,n,6,n,n,n,7,n,n,n,11.4,n,n,n,9,n,n,n,2.8,n,n,n,16.7,n,n,n,11,n,n,n,6,n,n,n
2022-11-10 03:30:00,16.2,n,n,n,5.6,n,n,n,5.6,n,n,n,14.8,n,n,n,8,n,n,n,8,n,n,n,10.9,n,n,n,10.1,n,n,n,3.6,n,n,n,19.5,n,n,n,12,n,n,n,6,n,n,n
2022-11-10 04:30:00,17.4,n,n,n,11.8,n,n,n,11.9,n,n,n,15.7,n,n,n,6,n,n,n,7,n,n,n,9.6,n,n,n,10.3,n,n,n,4.8,n,n,n,19.9,n,n,n,12,n,n,n,7,n,n,n
2022-11-10 05:30:00,18.2,n,n,n,9.6,n,n,n,9.5,n,n,n,15.7,n,n,n,8,n,n,n,6,n,n,n,11.2,n,n,n,10.4,n,n,n,4.6,n,n,n,16.7,n,n,n,8,n,n,n,7,n,n,n
2022-11-10 06:30:00,23.8,n,n,n,7.9,n,n,n,7.2,n,n,n,22.2,n,n,n,17,n,n,n,6,n,n,n,14.9,n,n,n,14.7,n,n,n,8.5,n,n,n,24.5,n,n,n,9,n,n,n,6,n,n,n
2022-11-10 07:30:00,31.5,n,n,n,5.5,n,n,n,7.4,n,n,n,20.8,n,n,n,16,n,n,n,8,n,n,n,17.7,n,n,n,16.6,n,n,n,8.7,n,n,n,24.9,n,n,n,9,n,n,n,8,n,n,n
2022-11-10 08:30:00,37.5,n,n,n,8.7,n,n,n,8.8,n,n,n,21.5,n,n,n,17,n,n,n,8,n,n,n,20,n,n,n,20.2,n,n,n,10.5,n,n,n,23.8,n,n,n,14,n,n,n,8,n,n,n
2022-11-10 09:30:00,48.5,n,n,n,18.4,n,n,n,18.1,n,n,n,23.4,n,n,n,12,n,n,n,8,n,n,n,19.8,n,n,n,14.7,n,n,n,6,n,n,n,20.9,n,n,n,14,n,n,n,6,n,n,n
2022-11-10 10:30:00,42.7,n,n,n,16.9,n,n,n,17,n,n,n,22.6,n,n,n,14,n,n,n,8,n,n,n,18.4,n,n,n,16.5,n,n,n,8.4,n,n,n,30.1,n,n,n,20,n,n,n,6,n,n,n
2022-11-10 11:30:00,29.3,n,n,n,16,n,n,n,16,n,n,n,22.4,n,n,n,11,n,n,n,5,n,n,n,24.4,n,n,n,14.1,n,n,n,5.4,n,n,n,26.8,n,n,n,11,n,n,n,5,n,n,n
2022-11-10 12:00:00,n,n,43.8,VM,n,n,13.3,VM,n,n,13.3,VM,n,n,25.3,VM,n,n,14.4,VM,n,n,8,VM,n,n,25,VM,n,n,17.1,VM,n,n,7.9,VM,n,n,31.6,VM,n,n,16.6,VM,n,n,8.5,VM
2022-11-10 12:30:00,26.8,n,n,n,15.1,n,n,n,15.7,n,n,n,21.8,n,n,n,8,n,n,n,9,n,n,n,17.1,n,n,n,12.5,n,n,n,4.2,n,n,n,23.6,n,n,n,17,n,n,n,7,n,n,n
2022-11-10 13:30:00,28.4,n,n,n,13.3,n,n,n,13.3,n,n,n,20,n,n,n,11,n,n,n,6,n,n,n,29.3,n,n,n,12.4,n,n,n,3.6,n,n,n,21.1,n,n,n,11,n,n,n,7,n,n,n
2022-11-10 14:30:00,29,n,n,n,15,n,n,n,14,n,n,n,18.1,n,n,n,9,n,n,n,3,n,n,n,20.3,n,n,n,14.1,n,n,n,4.9,n,n,n,18.8,n,n,n,11,n,n,n,9,n,n,n
2022-11-10 15:30:00,29,n,n,n,15,n,n,n,15,n,n,n,32.3,n,n,n,8,n,n,n,7,n,n,n,19.4,n,n,n,11.9,n,n,n,3.2,n,n,n,28.3,n,n,n,13,n,n,n,7,n,n,n
2022-11-10 16:30:00,79,n,n,n,16,n,n,n,16,n,n,n,31.3,n,n,n,20,n,n,n,6,n,n,n,22.4,n,n,n,11.8,n,n,n,2.7,n,n,n,24.5,n,n,n,19,n,n,n,7,n,n,n
2022-11-10 17:30:00,124,n,n,n,33,n,n,n,33,n,n,n,44.2,n,n,n,31,n,n,n,6,n,n,n,41.9,n,n,n,19.8,n,n,n,8.2,n,n,n,37.6,n,n,n,19,n,n,n,9,n,n,n
2022-11-10 18:30:00,122.4,n,n,n,25.9,n,n,n,25.2,n,n,n,54.7,n,n,n,25,n,n,n,6,n,n,n,46.1,n,n,n,33.3,n,n,n,16.3,n,n,n,55.3,n,n,n,19,n,n,n,8,n,n,n
2022-11-10 19:30:00,78.2,n,n,n,16.7,n,n,n,16.6,n,n,n,32.5,n,n,n,19,n,n,n,11,n,n,n,48.5,n,n,n,24.6,n,n,n,13.7,n,n,n,44.4,n,n,n,22,n,n,n,13,n,n,n
2022-11-10 20:30:00,47.5,n,n,n,13,n,n,n,13.7,n,n,n,32.9,n,n,n,22,n,n,n,12,n,n,n,64.2,n,n,n,38.8,n,n,n,23.2,n,n,n,48.2,n,n,n,22,n,n,n,9,n,n,n
2022-11-10 21:30:00,41.7,n,n,n,8.5,n,n,n,8.6,n,n,n,32.1,n,n,n,13,n,n,n,12,n,n,n,50.5,n,n,n,36.2,n,n,n,22,n,n,n,67.6,n,n,n,35,n,n,n,17,n,n,n
2022-11-10 22:30:00,62.2,n,n,n,13.1,n,n,n,13.3,n,n,n,32.3,n,n,n,23,n,n,n,20,n,n,n,31.5,n,n,n,22.9,n,n,n,11.5,n,n,n,72.1,n,n,n,33,n,n,n,17,n,n,n
2022-11-10 23:30:00,62.2,n,n,n,13.7,n,n,n,13.6,n,n,n,34.8,n,n,n,33,n,n,n,11,n,n,n,29.3,n,n,n,19.6,n,n,n,8.8,n,n,n,63.1,n,n,n,31,n,n,n,19,n,n,n
2022-11-11 00:30:00,65.8,n,n,n,15.2,n,n,n,15.3,n,n,n,36.5,n,n,n,27,n,n,n,17,n,n,n,25.5,n,n,n,19.1,n,n,n,8.9,n,n,n,59.6,n,n,n,28,n,n,n,19,n,n,n
2022-11-11 01:30:00,66.5,n,n,n,14.7,n,n,n,15.4,n,n,n,35.5,n,n,n,31,n,n,n,22,n,n,n,24.9,n,n,n,17.8,n,n,n,8.3,n,n,n,39.4,n,n,n,22,n,n,n,11,n,n,n
2022-11-11 02:30:00,59.9,n,n,n,10.9,n,n,n,11.4,n,n,n,28.7,n,n,n,23,n,n,n,11,n,n,n,22.1,n,n,n,18,n,n,n,8.6,n,n,n,37.1,n,n,n,20,n,n,n,11,n,n,n
2022-11-11 03:30:00,62.8,n,n,n,17.7,n,n,n,18.3,n,n,n,28,n,n,n,23,n,n,n,13,n,n,n,21.1,n,n,n,18.5,n,n,n,9.2,n,n,n,41.1,n,n,n,28,n,n,n,8,n,n,n
2022-11-11 04:30:00,45.8,n,n,n,12.1,n,n,n,12.1,n,n,n,27.3,n,n,n,24,n,n,n,13,n,n,n,25.5,n,n,n,19.3,n,n,n,9.3,n,n,n,42.9,n,n,n,27,n,n,n,14,n,n,n
2022-11-11 05:30:00,46.5,n,n,n,12.9,n,n,n,12.7,n,n,n,30.4,n,n,n,19,n,n,n,12,n,n,n,41.9,n,n,n,24.7,n,n,n,10.8,n,n,n,35.1,n,n,n,16,n,n,n,13,n,n,n
2022-11-11 06:30:00,64.2,n,n,n,13.4,n,n,n,12.3,n,n,n,33.9,n,n,n,25,n,n,n,13,n,n,n,27.6,n,n,n,27.4,n,n,n,14.6,n,n,n,37.7,n,n,n,17,n,n,n,9,n,n,n
2022-11-11 07:30:00,51.8,n,n,n,16.2,n,n,n,15.9,n,n,n,30.3,n,n,n,19,n,n,n,12,n,n,n,24.4,n,n,n,26.9,n,n,n,14.9,n,n,n,39.9,n,n,n,25,n,n,n,9,n,n,n
2022-11-11 08:30:00,29.6,n,n,n,9.6,n,n,n,9.6,n,n,n,25,n,n,n,14,n,n,n,9,n,n,n,18.4,n,n,n,12.7,n,n,n,4.8,n,n,n,23.8,n,n,n,9,n,n,n,8,n,n,n
2022-11-11 09:30:00,31.1,n,n,n,11.3,n,n,n,11.8,n,n,n,21.7,n,n,n,13,n,n,n,11,n,n,n,24.5,n,n,n,12.7,n,n,n,3.9,n,n,n,26.3,n,n,n,19,n,n,n,9,n,n,n
2022-11-11 10:30:00,18.5,n,n,n,11.4,n,n,n,11.4,n,n,n,29.5,n,n,n,9,n,n,n,8,n,n,n,30,n,n,n,15.5,n,n,n,5.8,n,n,n,32,n,n,n,16,n,n,n,9,n,n,n
2022-11-11 11:30:00,25,n,n,n,12,n,n,n,12,n,n,n,23.8,n,n,n,11,n,n,n,7,n,n,n,25.1,n,n,n,12.5,n,n,n,4.3,n,n,n,22.7,n,n,n,13,n,n,n,12,n,n,n
2022-11-11 12:00:00,n,n,41.6,VM,n,n,14.9,VM,n,n,14.2,VM,n,n,27.3,VM,n,n,18.1,VM,n,n,10.6,VM,n,n,21.2,VM,n,n,18.1,VM,n,n,8.8,VM,n,n,29.3,VM,n,n,17,VM,n,n,9.2,VM
2022-11-11 12:30:00,27,n,n,n,14,n,n,n,15,n,n,n,17.6,n,n,n,13,n,n,n,7,n,n,n,23,n,n,n,9.8,n,n,n,2.2,n,n,n,23.6,n,n,n,13,n,n,n,7,n,n,n
2022-11-11 13:30:00,30,n,n,n,14,n,n,n,15,n,n,n,45.2,n,n,n,19,n,n,n,8,n,n,n,30.1,n,n,n,14,n,n,n,2.7,n,n,n,27,n,n,n,19,n,n,n,9,n,n,n
2022-11-11 14:30:00,68,n,n,n,33,n,n,n,38,n,n,n,79.4,n,n,n,13,n,n,n,6,n,n,n,24.1,n,n,n,32.9,n,n,n,10.1,n,n,n,35.5,n,n,n,12,n,n,n,7,n,n,n
2022-11-11 15:30:00,57,n,n,n,12,n,n,n,12,n,n,n,25.4,n,n,n,14,n,n,n,11,n,n,n,30.8,n,n,n,13.6,n,n,n,3.4,n,n,n,30.9,n,n,n,14,n,n,n,7,n,n,n
2022-11-11 16:30:00,55.8,n,n,n,13,n,n,n,13,n,n,n,24.3,n,n,n,17,n,n,n,6,n,n,n,44,n,n,n,33.4,n,n,n,22.6,n,n,n,33.9,n,n,n,20,n,n,n,7,n,n,n
2022-11-11 17:30:00,38.4,n,n,n,9.3,n,n,n,9.9,n,n,n,14.8,n,n,n,n,n,n,n,n,n,n,n,9,n,n,n,37.4,n,n,n,28.4,n,n,n,29.8,n,n,n,n,n,n,n,n,n,n,n
2022-11-11 18:30:00,18.5,n,n,n,n,n,n,n,1.8,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,15.7,n,n,n,24.1,n,n,n,19.2,n,n,n,0.5,n,n,n,14,n,n,n,8,n,n,n
2022-11-11 19:30:00,9.5,n,n,n,5.9,n,n,n,7.3,n,n,n,n,n,n,n,n,n,n,n,n,n,n,n,0.4,n,n,n,8.4,n,n,n,3.7,n,n,n,16,n,n,n,8,n,n,n,8,n,n,n
2022-11-11 20:30:00,2.6,n,n,n,4.9,n,n,n,5.2,n,n,n,16,n,n,n,n,n,n,n,n,n,n,n,4,n,n,n,8.3,n,n,n,3.1,n,n,n,13.6,n,n,n,12,n,n,n,7,n,n,n
2022-11-11 21:30:00,n,n,n,n,57.4,n,n,n,46.1,n,n,n,2.5,n,n,n,n,n,n,n,n,n,n,n,7.6,n,n,n,8.7,n,n,n,3.7,n,n,n,14.6,n,n,n,14,n,n,n,6,n,n,n
2022-11-11 22:30:00,n,n,n,n,n,n,n,n,n,n,n,n,12.2,n,n,n,25,n,n,n,7,n,n,n,6.3,n,n,n,9.3,n,n,n,4.3,n,n,n,15.8,n,n,n,12,n,n,n,7,n,n,n
2022-11-11 23:30:00,n,n,n,n,6.7,n,n,n,6.1,n,n,n,11.9,n,n,n,5,n,n,n,8,n,n,n,3.5,n,n,n,9.4,n,n,n,4.5,n,n,n,25.6,n,n,n,12,n,n,n,6,n,n,n
2022-11-12 00:30:00,8.6,n,n,n,4.8,n,n,n,4.7,n,n,n,6.6,n,n,n,3,n,n,n,9,n,n,n,3.3,n,n,n,4.4,n,n,n,0.7,n,n,n,11.1,n,n,n,8,n,n,n,6,n,n,n
2022-11-12 01:30:00,4.9,n,n,n,4.9,n,n,n,5.1,n,n,n,9.1,n,n,n,2,n,n,n,5,n,n,n,0.5,n,n,n,4.9,n,n,n,0.6,n,n,n,13.7,n,n,n,9,n,n,n,12,n,n,n
2022-11-12 02:30:00,11.5,n,n,n,1.9,n,n,n,2,n,n,n,11.1,n,n,n,6,n,n,n,3,n,n,n,5.2,n,n,n,7.6,n,n,n,2.1,n,n,n,18.5,n,n,n,12,n,n,n,8,n,n,n
2022-11-12 03:30:00,18.5,n,n,n,4,n,n,n,4.2,n,n,n,11.5,n,n,n,5,n,n,n,2,n,n,n,6.5,n,n,n,8.2,n,n,n,3.2,n,n,n,17.8,n,n,n,12,n,n,n,7,n,n,n
2022-11-12 04:30:00,28.1,n,n,n,8.8,n,n,n,9,n,n,n,12.1,n,n,n,5,n,n,n,3,n,n,n,7.4,n,n,n,8.5,n,n,n,2.8,n,n,n,18.7,n,n,n,11,n,n,n,6,n,n,n
2022-11-12 05:30:00,27.5,n,n,n,5.2,n,n,n,4.8,n,n,n,12.3,n,n,n,6,n,n,n,12,n,n,n,10.2,n,n,n,9.4,n,n,n,3.3,n,n,n,18.5,n,n,n,11,n,n,n,2,n,n,n
2022-11-12 06:30:00,23.5,n,n,n,5.2,n,n,n,5,n,n,n,16.3,n,n,n,9,n,n,n,8,n,n,n,10.4,n,n,n,10.9,n,n,n,4.6,n,n,n,23.6,n,n,n,9,n,n,n,9,n,n,n
2022-11-12 07:30:00,20.5,n,n,n,13,n,n,n,13.7,n,n,n,20.9,n,n,n,18,n,n,n,7,n,n,n,23.7,n,n,n,16.4,n,n,n,7.5,n,n,n,23.5,n,n,n,8,n,n,n,6,n,n,n
2022-11-12 08:30:00,25.4,n,n,n,5.6,n,n,n,5.8,n,n,n,10.7,n,n,n,11,n,n,n,6,n,n,n,15.4,n,n,n,13.9,n,n,n,5.6,n,n,n,21.3,n,n,n,11,n,n,n,3,n,n,n
2022-11-12 09:30:00,34,n,n,n,7,n,n,n,7.4,n,n,n,13.4,n,n,n,11,n,n,n,7,n,n,n,12.9,n,n,n,10.9,n,n,n,3.8,n,n,n,20.5,n,n,n,11,n,n,n,5,n,n,n
2022-11-12 10:30:00,31.5,n,n,n,5.8,n,n,n,5.9,n,n,n,15.8,n,n,n,7,n,n,n,5,n,n,n,13.5,n,n,n,10.9,n,n,n,4.1,n,n,n,16.7,n,n,n,11,n,n,n,6,n,n,n
2022-11-12 11:30:00,25.9,n,n,n,6,n,n,n,5.9,n,n,n,13.7,n,n,n,3,n,n,n,2,n,n,n,9.4,n,n,n,10.6,n,n,n,4.1,n,n,n,12.4,n,n,n,6,n,n,n,7,n,n,n
2022-11-12 12:00:00,n,n,24.2,VM,n,n,6.6,VM,n,n,6.8,VM,n,n,14.4,VM,n,n,7.3,VM,n,n,4.3,VM,n,n,19,VM,n,n,12.6,VM,n,n,4.8,VM,n,n,18,VM,n,n,8.5,VM,n,n,5.4,VM
2022-11-12 12:30:00,17.9,n,n,n,3.9,n,n,n,4.2,n,n,n,9.2,n,n,n,6,n,n,n,1,n,n,n,11.2,n,n,n,9.7,n,n,n,3.9,n,n,n,10.8,n,n,n,5,n,n,n,8,n,n,n
2022-11-12 13:30:00,12.7,n,n,n,4.5,n,n,n,5.3,n,n,n,10.9,n,n,n,6,n,n,n,1,n,n,n,7.6,n,n,n,6.7,n,n,n,1.3,n,n,n,11.2,n,n,n,5,n,n,n,3,n,n,n
2022-11-12 14:30:00,9.7,n,n,n,8.2,n,n,n,8.4,n,n,n,11.7,n,n,n,3,n,n,n,2,n,n,n,15.9,n,n,n,9.2,n,n,n,2.3,n,n,n,15.3,n,n,n,3,n,n,n,1,n,n,n
2022-11-12 15:30:00,17.6,n,n,n,7.1,n,n,n,6.7,n,n,n,16.4,n,n,n,8,n,n,n,1,n,n,n,22,n,n,n,7.9,n,n,n,0.9,n,n,n,14.7,n,n,n,6,n,n,n,1,n,n,n
2022-11-12 16:30:00,26.1,n,n,n,8.7,n,n,n,9,n,n,n,20.8,n,n,n,12,n,n,n,n,n,n,n,20.4,n,n,n,8.9,n,n,n,1.7,n,n,n,15.6,n,n,n,5,n,n,n,3,n,n,n
2022-11-12 17:30:00,37.5,n,n,n,10.3,n,n,n,10.5,n,n,n,18.4,n,n,n,8,n,n,n,8,n,n,n,22.1,n,n,n,12.9,n,n,n,4.4,n,n,n,16.8,n,n,n,5,n,n,n,5,n,n,n
2022-11-12 18:30:00,46,n,n,n,8.4,n,n,n,8.3,n,n,n,22.5,n,n,n,11,n,n,n,5,n,n,n,46.5,n,n,n,22.9,n,n,n,11.2,n,n,n,25.5,n,n,n,16,n,n,n,7,n,n,n
2022-11-12 19:30:00,49.6,n,n,n,10.8,n,n,n,10.2,n,n,n,19.2,n,n,n,8,n,n,n,3,n,n,n,67.5,n,n,n,30.4,n,n,n,13.8,n,n,n,40.2,n,n,n,14,n,n,n,6,n,n,n
2022-11-12 20:30:00,29.3,n,n,n,5,n,n,n,5.2,n,n,n,17.8,n,n,n,8,n,n,n,3,n,n,n,66.4,n,n,n,39,n,n,n,20.7,n,n,n,21.9,n,n,n,7,n,n,n,5,n,n,n
2022-11-12 21:30:00,25.8,n,n,n,5.3,n,n,n,5.5,n,n,n,17.1,n,n,n,5,n,n,n,3,n,n,n,37.7,n,n,n,21.2,n,n,n,9.1,n,n,n,16.8,n,n,n,8,n,n,n,6,n,n,n
2022-11-12 22:30:00,25.3,n,n,n,7.9,n,n,n,8,n,n,n,16.2,n,n,n,8,n,n,n,1,n,n,n,11.9,n,n,n,10.3,n,n,n,2.6,n,n,n,12.8,n,n,n,5,n,n,n,5,n,n,n
2022-11-12 23:30:00,22.7,n,n,n,7.3,n,n,n,7.7,n,n,n,11.4,n,n,n,6,n,n,n,3,n,n,n,7.6,n,n,n,6.9,n,n,n,0.7,n,n,n,13.5,n,n,n,6,n,n,n,2,n,n,n
2022-11-13 00:30:00,17.2,n,n,n,4.7,n,n,n,5.5,n,n,n,10.1,n,n,n,2,n,n,n,1,n,n,n,2.6,n,n,n,5.5,n,n,n,0.3,n,n,n,12.2,n,n,n,6,n,n,n,3,n,n,n
2022-11-13 01:30:00,18,n,n,n,5.5,n,n,n,6.2,n,n,n,7.6,n,n,n,n,n,n,n,n,n,n,n,1.7,n,n,n,5.3,n,n,n,0.1,n,n,n,12.5,n,n,n,6,n,n,n,3,n,n,n
2022-11-13 02:30:00,15.1,n,n,n,4.1,n,n,n,4.2,n,n,n,8.7,n,n,n,3,n,n,n,3,n,n,n,5.3,n,n,n,5.8,n,n,n,0.6,n,n,n,11.4,n,n,n,5,n,n,n,5,n,n,n
2022-11-13 03:30:00,17.4,n,n,n,4.3,n,n,n,4,n,n,n,8.7,n,n,n,3,n,n,n,1,n,n,n,6.2,n,n,n,6.8,n,n,n,1.3,n,n,n,13,n,n,n,8,n,n,n,5,n,n,n
2022-11-13 04:30:00,18.6,n,n,n,3.5,n,n,n,3.8,n,n,n,10.2,n,n,n,1,n,n,n,n,n,n,n,8.3,n,n,n,9,n,n,n,2.9,n,n,n,13.5,n,n,n,8,n,n,n,2,n,n,n
2022-11-13 05:30:00,20.5,n,n,n,5.7,n,n,n,5.9,n,n,n,11.2,n,n,n,n,n,n,n,3,n,n,n,8.5,n,n,n,8.9,n,n,n,2.9,n,n,n,15.7,n,n,n,6,n,n,n,1,n,n,n
2022-11-13 06:30:00,18.9,n,n,n,3.1,n,n,n,3.2,n,n,n,13.7,n,n,n,n,n,n,n,6,n,n,n,13.5,n,n,n,11.2,n,n,n,4.5,n,n,n,20.6,n,n,n,6,n,n,n,5,n,n,n
2022-11-13 07:30:00,16.5,n,n,n,2.7,n,n,n,2.6,n,n,n,10.8,n,n,n,5,n,n,n,5,n,n,n,9.5,n,n,n,9.3,n,n,n,3.6,n,n,n,19.9,n,n,n,12,n,n,n,7,n,n,n
2022-11-13 08:30:00,14.1,n,n,n,5.6,n,n,n,5.6,n,n,n,16,n,n,n,8,n,n,n,6,n,n,n,11.3,n,n,n,14.3,n,n,n,6.8,n,n,n,19.6,n,n,n,9,n,n,n,6,n,n,n
2022-11-13 09:30:00,29.5,n,n,n,8.6,n,n,n,8.5,n,n,n,18.6,n,n,n,9,n,n,n,5,n,n,n,10.3,n,n,n,12.9,n,n,n,5.8,n,n,n,24.8,n,n,n,8,n,n,n,7,n,n,n
2022-11-13 10:30:00,19.8,n,n,n,10.5,n,n,n,10.2,n,n,n,20.6,n,n,n,5,n,n,n,6,n,n,n,17.6,n,n,n,12.5,n,n,n,4.9,n,n,n,23.6,n,n,n,14,n,n,n,9,n,n,n
2022-11-13 11:30:00,6.8,n,n,n,8,n,n,n,7.6,n,n,n,58.4,n,n,n,6,n,n,n,7,n,n,n,18.3,n,n,n,8.3,n,n,n,1.9,n,n,n,21.2,n,n,n,11,n,n,n,6,n,n,n
2022-11-13 12:00:00,n,n,30.3,VM,n,n,8.6,VM,n,n,8.6,VM,n,n,18.5,VM,n,n,8.5,VM,n,n,5.7,VM,n,n,16.9,VM,n,n,11.3,VM,n,n,4.8,VM,n,n,24.8,VM,n,n,11.4,VM,n,n,6.8,VM
2022-11-13 12:30:00,11.4,n,n,n,8,n,n,n,8,n,n,n,18.6,n,n,n,6,n,n,n,6,n,n,n,21,n,n,n,7.5,n,n,n,1.3,n,n,n,12.9,n,n,n,8,n,n,n,5,n,n,n
2022-11-13 13:30:00,19.5,n,n,n,7,n,n,n,7,n,n,n,11,n,n,n,2,n,n,n,5,n,n,n,18.1,n,n,n,7.3,n,n,n,1.6,n,n,n,12.3,n,n,n,6,n,n,n,6,n,n,n
2022-11-13 14:30:00,22,n,n,n,13,n,n,n,13,n,n,n,12.5,n,n,n,2,n,n,n,5,n,n,n,15.7,n,n,n,7.6,n,n,n,2.6,n,n,n,9.8,n,n,n,7,n,n,n,7,n,n,n
2022-11-13 15:30:00,14,n,n,n,17,n,n,n,16,n,n,n,30.9,n,n,n,5,n,n,n,6,n,n,n,24.4,n,n,n,20.4,n,n,n,10.1,n,n,n,32.6,n,n,n,12,n,n,n,6,n,n,n
2022-11-13 16:30:00,46,n,n,n,20,n,n,n,20,n,n,n,35.5,n,n,n,11,n,n,n,6,n,n,n,20.7,n,n,n,18.4,n,n,n,9.2,n,n,n,38.9,n,n,n,16,n,n,n,5,n,n,n
2022-11-13 17:30:00,52.4,n,n,n,15,n,n,n,15,n,n,n,17.9,n,n,n,8,n,n,n,3,n,n,n,17.6,n,n,n,17,n,n,n,8.2,n,n,n,27.5,n,n,n,11,n,n,n,9,n,n,n
2022-11-13 18:30:00,67.2,n,n,n,5,n,n,n,5,n,n,n,28.1,n,n,n,16,n,n,n,13,n,n,n,34.4,n,n,n,19.5,n,n,n,10.6,n,n,n,44.9,n,n,n,24,n,n,n,18,n,n,n
2022-11-13 19:30:00,76.2,n,n,n,15.9,n,n,n,16.4,n,n,n,19.7,n,n,n,18,n,n,n,8,n,n,n,40.4,n,n,n,18,n,n,n,7.7,n,n,n,58.1,n,n,n,28,n,n,n,12,n,n,n
2022-11-13 20:30:00,92.4,n,n,n,17.2,n,n,n,17.3,n,n,n,35.1,n,n,n,31,n,n,n,12,n,n,n,41.9,n,n,n,19.6,n,n,n,8.3,n,n,n,75,n,n,n,33,n,n,n,17,n,n,n
2022-11-13 21:30:00,72.4,n,n,n,10.6,n,n,n,10.9,n,n,n,24.9,n,n,n,25,n,n,n,9,n,n,n,42.2,n,n,n,21.6,n,n,n,9.6,n,n,n,47.4,n,n,n,17,n,n,n,9,n,n,n
2022-11-13 22:30:00,31,n,n,n,5.1,n,n,n,4.9,n,n,n,7.1,n,n,n,7,n,n,n,7,n,n,n,12,n,n,n,3.7,n,n,n,n,n,n,n,14.1,n,n,n,6,n,n,n,6,n,n,n
2022-11-13 23:30:00,10.4,n,n,n,6.1,n,n,n,6.1,n,n,n,7.9,n,n,n,5,n,n,n,3,n,n,n,3.8,n,n,n,2.1,n,n,n,n,n,n,n,14,n,n,n,6,n,n,n,3,n,n,n
2022-11-14 00:30:00,14.2,n,n,n,3.2,n,n,n,3.2,n,n,n,11.6,n,n,n,6,n,n,n,5,n,n,n,7.7,n,n,n,4.6,n,n,n,n,n,n,n,10.3,n,n,n,5,n,n,n,2,n,n,n
2022-11-14 01:30:00,14.8,n,n,n,3.5,n,n,n,3.8,n,n,n,6.9,n,n,n,1,n,n,n,3,n,n,n,2.2,n,n,n,3,n,n,n,n,n,n,n,7.9,n,n,n,3,n,n,n,2,n,n,n
2022-11-14 02:30:00,9.8,n,n,n,3.9,n,n,n,4,n,n,n,6.4,n,n,n,n,n,n,n,n,n,n,n,0,n,n,n,4.7,n,n,n,n,n,n,n,9.6,n,n,n,2,n,n,n,6,n,n,n
2022-11-14 03:30:00,12.3,n,n,n,4.3,n,n,n,4.9,n,n,n,12.8,n,n,n,1,n,n,n,n,n,n,n,2.9,n,n,n,5.6,n,n,n,0.7,n,n,n,12.9,n,n,n,0,n,n,n,5,n,n,n
