timestamp,row_type,EAMA11_MP10_media,EAMA11_MP10_I_ini,EAMA11_MP10_I_fin,EAMA11_MP10_C_ini,EAMA11_MP10_C_fin,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_I_ini,EAMA11_MP2.5_I_fin,EAMA11_MP2.5_C_ini,EAMA11_MP2.5_C_fin,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA11_PTS_media,EAMA21_MP10_media,EAMA21_MP10_I_ini,EAMA21_MP10_I_fin,EAMA21_MP10_C_ini,EAMA21_MP10_C_fin,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_I_ini,EAMA21_MP2.5_I_fin,EAMA21_MP2.5_C_ini,EAMA21_MP2.5_C_fin,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA21_PTS_media,EAMA31_MP10_media,EAMA31_MP10_I_ini,EAMA31_MP10_I_fin,EAMA31_MP10_C_ini,EAMA31_MP10_C_fin,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_I_ini,EAMA31_MP2.5_I_fin,EAMA31_MP2.5_C_ini,EAMA31_MP2.5_C_fin,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA31_PTS_media,EAMA41_MP10_media,EAMA41_MP10_I_ini,EAMA41_MP10_I_fin,EAMA41_MP10_C_ini,EAMA41_MP10_C_fin,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_I_ini,EAMA41_MP2.5_I_fin,EAMA41_MP2.5_C_ini,EAMA41_MP2.5_C_fin,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA41_PTS_media
2024-12-08 14:30:00,normal,28.791666666666668,0,40,0,50,23.033333333333335,BOA,11.666666666666666,0,40,0,25,18.666666666666668,BOA,dados insuficientes,24.958333333333332,0,40,0,50,19.96666666666667,BOA,10.73913043478261,0,40,0,25,17.182608695652174,BOA,54.0,31.625,0,40,0,50,25.3,BOA,14.625,0,40,0,25,23.400000000000002,BOA,52.333333333333336,26.916666666666668,0,40,0,50,21.533333333333335,BOA,13.375,0,40,0,25,21.400000000000002,BOA,47.416666666666664
2024-12-08 15:30:00,normal,29.416666666666668,0,40,0,50,23.533333333333335,BOA,11.833333333333334,0,40,0,25,18.933333333333334,BOA,dados insuficientes,25.75,0,40,0,50,20.6,BOA,11.0,0,40,0,25,17.6,BOA,56.625,31.791666666666668,0,40,0,50,25.433333333333337,BOA,14.75,0,40,0,25,23.6,BOA,53.666666666666664,26.958333333333332,0,40,0,50,21.566666666666666,BOA,13.125,0,40,0,25,21.0,BOA,48.0
2024-12-08 16:30:00,normal,29.75,0,40,0,50,23.8,BOA,12.291666666666666,0,40,0,25,19.666666666666668,BOA,dados insuficientes,26.208333333333332,0,40,0,50,20.96666666666667,BOA,11.26086956521739,0,40,0,25,18.017391304347825,BOA,57.333333333333336,32.208333333333336,0,40,0,50,25.76666666666667,BOA,14.708333333333334,0,40,0,25,23.533333333333335,BOA,54.75,27.583333333333332,0,40,0,50,22.066666666666666,BOA,13.166666666666666,0,40,0,25,21.066666666666666,BOA,49.208333333333336
2024-12-08 17:30:00,normal,28.666666666666668,0,40,0,50,22.933333333333337,BOA,12.5,0,40,0,25,20.0,BOA,dados insuficientes,26.375,0,40,0,50,21.1,BOA,11.652173913043478,0,40,0,25,18.643478260869568,BOA,57.875,31.875,0,40,0,50,25.5,BOA,14.791666666666666,0,40,0,25,23.666666666666668,BOA,55.375,28.416666666666668,0,40,0,50,22.733333333333334,BOA,13.208333333333334,0,40,0,25,21.133333333333336,BOA,50.75
2024-12-08 18:30:00,normal,28.458333333333332,0,40,0,50,22.766666666666666,BOA,12.416666666666666,0,40,0,25,19.866666666666667,BOA,dados insuficientes,25.25,0,40,0,50,20.200000000000003,BOA,11.826086956521738,0,40,0,25,18.921739130434784,BOA,54.416666666666664,30.583333333333332,0,40,0,50,24.46666666666667,BOA,14.708333333333334,0,40,0,25,23.533333333333335,BOA,52.125,28.083333333333332,0,40,0,50,22.46666666666667,BOA,12.958333333333334,0,40,0,25,20.733333333333334,BOA,50.25
2024-12-08 19:30:00,normal,27.666666666666668,0,40,0,50,22.133333333333336,BOA,12.541666666666666,0,40,0,25,20.066666666666666,BOA,dados insuficientes,24.958333333333332,0,40,0,50,19.96666666666667,BOA,11.91304347826087,0,40,0,25,19.06086956521739,BOA,53.583333333333336,29.583333333333332,0,40,0,50,23.666666666666668,BOA,14.541666666666666,0,40,0,25,23.266666666666666,BOA,49.875,28.0,0,40,0,50,22.400000000000002,BOA,12.875,0,40,0,25,20.6,BOA,49.625
2024-12-08 20:30:00,normal,28.0,0,40,0,50,22.400000000000002,BOA,13.166666666666666,0,40,0,25,21.066666666666666,BOA,dados insuficientes,25.25,0,40,0,50,20.200000000000003,BOA,12.130434782608695,0,40,0,25,19.408695652173915,BOA,54.208333333333336,28.125,0,40,0,50,22.5,BOA,14.375,0,40,0,25,23.0,BOA,46.958333333333336,28.416666666666668,0,40,0,50,22.733333333333334,BOA,12.875,0,40,0,25,20.6,BOA,50.041666666666664
2024-12-08 21:30:00,normal,28.583333333333332,0,40,0,50,22.866666666666667,BOA,13.583333333333334,0,40,0,25,21.733333333333334,BOA,dados insuficientes,25.25,0,40,0,50,20.200000000000003,BOA,11.954545454545455,0,40,0,25,19.12727272727273,BOA,53.958333333333336,27.375,0,40,0,50,21.900000000000002,BOA,14.375,0,40,0,25,23.0,BOA,45.333333333333336,28.791666666666668,0,40,0,50,23.033333333333335,BOA,12.708333333333334,0,40,0,25,20.333333333333336,BOA,50.458333333333336
2024-12-08 22:30:00,normal,28.958333333333332,0,40,0,50,23.166666666666668,BOA,13.541666666666666,0,40,0,25,21.666666666666668,BOA,dados insuficientes,25.333333333333332,0,40,0,50,20.266666666666666,BOA,12.0,0,40,0,25,19.200000000000003,BOA,53.875,26.458333333333332,0,40,0,50,21.166666666666668,BOA,14.041666666666666,0,40,0,25,22.46666666666667,BOA,43.333333333333336,29.25,0,40,0,50,23.400000000000002,BOA,12.708333333333334,0,40,0,25,20.333333333333336,BOA,50.5
2024-12-08 23:30:00,normal,29.708333333333332,0,40,0,50,23.766666666666666,BOA,13.541666666666666,0,40,0,25,21.666666666666668,BOA,dados insuficientes,25.041666666666668,0,40,0,50,20.033333333333335,BOA,12.304347826086957,0,40,0,25,19.686956521739134,BOA,53.625,27.083333333333332,0,40,0,50,21.666666666666668,BOA,14.208333333333334,0,40,0,25,22.733333333333334,BOA,44.375,29.5,0,40,0,50,23.6,BOA,12.541666666666666,0,40,0,25,20.066666666666666,BOA,51.041666666666664
2024-12-09 00:30:00,normal,29.708333333333332,0,40,0,50,23.766666666666666,BOA,13.833333333333334,0,40,0,25,22.133333333333336,BOA,dados insuficientes,24.666666666666668,0,40,0,50,19.733333333333334,BOA,12.304347826086957,0,40,0,25,19.686956521739134,BOA,53.416666666666664,26.416666666666668,0,40,0,50,21.133333333333336,BOA,14.333333333333334,0,40,0,25,22.933333333333337,BOA,43.833333333333336,29.25,0,40,0,50,23.400000000000002,BOA,12.625,0,40,0,25,20.200000000000003,BOA,51.166666666666664
2024-12-09 01:30:00,normal,29.75,0,40,0,50,23.8,BOA,13.625,0,40,0,25,21.8,BOA,dados insuficientes,24.208333333333332,0,40,0,50,19.366666666666667,BOA,12.043478260869565,0,40,0,25,19.269565217391303,BOA,52.958333333333336,25.916666666666668,0,40,0,50,20.733333333333334,BOA,14.25,0,40,0,25,22.8,BOA,43.041666666666664,28.541666666666668,0,40,0,50,22.833333333333336,BOA,12.541666666666666,0,40,0,25,20.066666666666666,BOA,50.958333333333336
2024-12-09 02:30:00,normal,29.458333333333332,0,40,0,50,23.566666666666666,BOA,13.416666666666666,0,40,0,25,21.46666666666667,BOA,dados insuficientes,23.75,0,40,0,50,19.0,BOA,12.217391304347826,0,40,0,25,19.547826086956523,BOA,52.25,26.208333333333332,0,40,0,50,20.96666666666667,BOA,14.208333333333334,0,40,0,25,22.733333333333334,BOA,43.0,27.666666666666668,0,40,0,50,22.133333333333336,BOA,12.541666666666666,0,40,0,25,20.066666666666666,BOA,50.458333333333336
2024-12-09 03:30:00,normal,28.75,0,40,0,50,23.0,BOA,13.625,0,40,0,25,21.8,BOA,dados insuficientes,23.5,0,40,0,50,18.8,BOA,12.217391304347826,0,40,0,25,19.547826086956523,BOA,51.5,26.166666666666668,0,40,0,50,20.933333333333337,BOA,14.375,0,40,0,25,23.0,BOA,43.0,26.875,0,40,0,50,21.5,BOA,12.166666666666666,0,40,0,25,19.46666666666667,BOA,49.5
2024-12-09 04:30:00,normal,28.458333333333332,0,40,0,50,22.766666666666666,BOA,13.291666666666666,0,40,0,25,21.266666666666666,BOA,dados insuficientes,22.833333333333332,0,40,0,50,18.266666666666666,BOA,12.0,0,40,0,25,19.200000000000003,BOA,50.875,26.541666666666668,0,40,0,50,21.233333333333334,BOA,14.458333333333334,0,40,0,25,23.133333333333336,BOA,43.083333333333336,26.583333333333332,0,40,0,50,21.266666666666666,BOA,12.125,0,40,0,25,19.400000000000002,BOA,48.791666666666664
2024-12-09 05:30:00,normal,28.333333333333332,0,40,0,50,22.666666666666668,BOA,13.083333333333334,0,40,0,25,20.933333333333337,BOA,dados insuficientes,22.583333333333332,0,40,0,50,18.066666666666666,BOA,12.521739130434783,0,40,0,25,20.034782608695654,BOA,50.52173913043478,27.083333333333332,0,40,0,50,21.666666666666668,BOA,14.458333333333334,0,40,0,25,23.133333333333336,BOA,44.416666666666664,26.833333333333332,0,40,0,50,21.46666666666667,BOA,11.875,0,40,0,25,19.0,BOA,48.916666666666664
2024-12-09 06:30:00,normal,28.291666666666668,0,40,0,50,22.633333333333336,BOA,13.166666666666666,0,40,0,25,21.066666666666666,BOA,dados insuficientes,22.458333333333332,0,40,0,50,17.966666666666665,BOA,12.173913043478262,0,40,0,25,19.47826086956522,BOA,50.30434782608695,28.416666666666668,0,40,0,50,22.733333333333334,BOA,15.0,0,40,0,25,24.0,BOA,46.958333333333336,27.083333333333332,0,40,0,50,21.666666666666668,BOA,12.166666666666666,0,40,0,25,19.46666666666667,BOA,49.5
2024-12-09 07:30:00,normal,28.208333333333332,0,40,0,50,22.566666666666666,BOA,13.041666666666666,0,40,0,25,20.866666666666667,BOA,dados insuficientes,22.125,0,40,0,50,17.7,BOA,12.130434782608695,0,40,0,25,19.408695652173915,BOA,50.04347826086956,28.833333333333332,0,40,0,50,23.066666666666666,BOA,15.125,0,40,0,25,24.200000000000003,BOA,47.875,26.833333333333332,0,40,0,50,21.46666666666667,BOA,12.5,0,40,0,25,20.0,BOA,49.041666666666664
2024-12-09 08:30:00,normal,28.208333333333332,0,40,0,50,22.566666666666666,BOA,13.125,0,40,0,25,21.0,BOA,dados insuficientes,21.958333333333332,0,40,0,50,17.566666666666666,BOA,11.956521739130435,0,40,0,25,19.1304347826087,BOA,50.130434782608695,28.958333333333332,0,40,0,50,23.166666666666668,BOA,15.291666666666666,0,40,0,25,24.46666666666667,BOA,48.375,26.458333333333332,0,40,0,50,21.166666666666668,BOA,12.666666666666666,0,40,0,25,20.266666666666666,BOA,48.291666666666664
2024-12-09 09:30:00,normal,28.708333333333332,0,40,0,50,22.96666666666667,BOA,13.083333333333334,0,40,0,25,20.933333333333337,BOA,dados insuficientes,22.083333333333332,0,40,0,50,17.666666666666668,BOA,12.0,0,40,0,25,19.200000000000003,BOA,49.869565217391305,28.958333333333332,0,40,0,50,23.166666666666668,BOA,15.541666666666666,0,40,0,25,24.866666666666667,BOA,48.041666666666664,26.083333333333332,0,40,0,50,20.866666666666667,BOA,12.875,0,40,0,25,20.6,BOA,47.541666666666664
2024-12-09 10:30:00,normal,28.82608695652174,0,40,0,50,23.06086956521739,BOA,13.083333333333334,0,40,0,25,20.933333333333337,BOA,dados insuficientes,21.875,0,40,0,50,17.5,BOA,12.347826086956522,0,40,0,25,19.756521739130434,BOA,49.47826086956522,29.416666666666668,0,40,0,50,23.533333333333335,BOA,15.541666666666666,0,40,0,25,24.866666666666667,BOA,48.875,26.5,0,40,0,50,21.200000000000003,BOA,12.875,0,40,0,25,20.6,BOA,48.291666666666664
2024-12-09 11:30:00,normal,29.17391304347826,0,40,0,50,23.33913043478261,BOA,13.125,0,40,0,25,21.0,BOA,dados insuficientes,22.0,0,40,0,50,17.6,BOA,12.391304347826088,0,40,0,25,19.826086956521742,BOA,50.78260869565217,30.458333333333332,0,40,0,50,24.366666666666667,BOA,15.583333333333334,0,40,0,25,24.933333333333337,BOA,51.875,26.291666666666668,0,40,0,50,21.033333333333335,BOA,12.666666666666666,0,40,0,25,20.266666666666666,BOA,48.541666666666664
2024-12-09 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2024-12-09 12:30:00,normal,29.91304347826087,0,40,0,50,23.9304347826087,BOA,13.125,0,40,0,25,21.0,BOA,dados insuficientes,22.208333333333332,0,40,0,50,17.766666666666666,BOA,12.217391304347826,0,40,0,25,19.547826086956523,BOA,51.08695652173913,30.583333333333332,0,40,0,50,24.46666666666667,BOA,15.25,0,40,0,25,24.400000000000002,BOA,52.958333333333336,26.458333333333332,0,40,0,50,21.166666666666668,BOA,12.708333333333334,0,40,0,25,20.333333333333336,BOA,48.375
2024-12-09 13:30:00,normal,29.82608695652174,0,40,0,50,23.860869565217392,BOA,13.083333333333334,0,40,0,25,20.933333333333337,BOA,dados insuficientes,23.208333333333332,0,40,0,50,18.566666666666666,BOA,12.434782608695652,0,40,0,25,19.895652173913046,BOA,52.30434782608695,31.75,0,40,0,50,25.400000000000002,BOA,15.291666666666666,0,40,0,25,24.46666666666667,BOA,56.416666666666664,26.625,0,40,0,50,21.3,BOA,12.75,0,40,0,25,20.400000000000002,BOA,48.125
2024-12-09 14:30:00,normal,30.391304347826086,0,40,0,50,24.31304347826087,BOA,13.083333333333334,0,40,0,25,20.933333333333337,BOA,dados insuficientes,23.625,0,40,0,50,18.900000000000002,BOA,12.217391304347826,0,40,0,25,19.547826086956523,BOA,53.08695652173913,33.625,0,40,0,50,26.900000000000002,BOA,15.25,0,40,0,25,24.400000000000002,BOA,62.666666666666664,26.291666666666668,0,40,0,50,21.033333333333335,BOA,12.75,0,40,0,25,20.400000000000002,BOA,47.125
2024-12-09 15:30:00,normal,30.26086956521739,0,40,0,50,24.208695652173915,BOA,12.875,0,40,0,25,20.6,BOA,dados insuficientes,23.5,0,40,0,50,18.8,BOA,12.043478260869565,0,40,0,25,19.269565217391303,BOA,51.78260869565217,35.416666666666664,0,40,0,50,28.333333333333332,BOA,15.166666666666666,0,40,0,25,24.266666666666666,BOA,68.95833333333333,26.208333333333332,0,40,0,50,20.96666666666667,BOA,12.791666666666666,0,40,0,25,20.46666666666667,BOA,46.666666666666664
2024-12-09 16:30:00,normal,30.91304347826087,0,40,0,50,24.730434782608697,BOA,12.666666666666666,0,40,0,25,20.266666666666666,BOA,dados insuficientes,23.5,0,40,0,50,18.8,BOA,11.826086956521738,0,40,0,25,18.921739130434784,BOA,51.65217391304348,35.666666666666664,0,40,0,50,28.53333333333333,BOA,15.291666666666666,0,40,0,25,24.46666666666667,BOA,69.625,26.291666666666668,0,40,0,50,21.033333333333335,BOA,12.708333333333334,0,40,0,25,20.333333333333336,BOA,46.875
2024-12-09 17:30:00,normal,30.782608695652176,0,40,0,50,24.626086956521743,BOA,12.583333333333334,0,40,0,25,20.133333333333336,BOA,dados insuficientes,23.958333333333332,0,40,0,50,19.166666666666668,BOA,11.826086956521738,0,40,0,25,18.921739130434784,BOA,51.91304347826087,35.916666666666664,0,40,0,50,28.733333333333334,BOA,15.416666666666666,0,40,0,25,24.666666666666668,BOA,70.33333333333333,26.125,0,40,0,50,20.900000000000002,BOA,12.625,0,40,0,25,20.200000000000003,BOA,46.375
2024-12-09 18:30:00,normal,31.782608695652176,0,40,0,50,25.426086956521743,BOA,12.666666666666666,0,40,0,25,20.266666666666666,BOA,dados insuficientes,24.041666666666668,0,40,0,50,19.233333333333334,BOA,11.91304347826087,0,40,0,25,19.06086956521739,BOA,51.82608695652174,36.291666666666664,0,40,0,50,29.03333333333333,BOA,15.5,0,40,0,25,24.8,BOA,70.83333333333333,26.25,0,40,0,50,21.0,BOA,12.583333333333334,0,40,0,25,20.133333333333336,BOA,46.833333333333336
2024-12-09 19:30:00,normal,31.347826086956523,0,40,0,50,25.07826086956522,BOA,12.541666666666666,0,40,0,25,20.066666666666666,BOA,dados insuficientes,24.333333333333332,0,40,0,50,19.46666666666667,BOA,12.0,0,40,0,25,19.200000000000003,BOA,52.56521739130435,36.125,0,40,0,50,28.900000000000002,BOA,15.5,0,40,0,25,24.8,BOA,70.08333333333333,26.333333333333332,0,40,0,50,21.066666666666666,BOA,12.5,0,40,0,25,20.0,BOA,47.25
2024-12-09 20:30:00,normal,32.30434782608695,0,40,0,50,25.843478260869563,BOA,11.791666666666666,0,40,0,25,18.866666666666667,BOA,dados insuficientes,23.75,0,40,0,50,19.0,BOA,11.782608695652174,0,40,0,25,18.85217391304348,BOA,51.78260869565217,36.75,0,40,0,50,29.400000000000002,BOA,15.791666666666666,0,40,0,25,25.266666666666666,BOA,71.5,26.416666666666668,0,40,0,50,21.133333333333336,BOA,12.458333333333334,0,40,0,25,19.933333333333337,BOA,47.458333333333336
2024-12-09 21:30:00,normal,31.217391304347824,0,40,0,50,24.973913043478262,BOA,11.5,0,40,0,25,18.400000000000002,BOA,dados insuficientes,23.708333333333332,0,40,0,50,18.966666666666665,BOA,11.958333333333334,0,40,0,25,19.133333333333336,BOA,52.04347826086956,36.791666666666664,0,40,0,50,29.433333333333334,BOA,15.666666666666666,0,40,0,25,25.066666666666666,BOA,71.95833333333333,26.583333333333332,0,40,0,50,21.266666666666666,BOA,12.583333333333334,0,40,0,25,20.133333333333336,BOA,46.75
2024-12-09 22:30:00,normal,30.956521739130434,0,40,0,50,24.765217391304347,BOA,11.625,0,40,0,25,18.6,BOA,dados insuficientes,23.333333333333332,0,40,0,50,18.666666666666668,BOA,12.208333333333334,0,40,0,25,19.533333333333335,BOA,51.391304347826086,37.208333333333336,0,40,0,50,29.76666666666667,BOA,15.708333333333334,0,40,0,25,25.133333333333336,BOA,71.95833333333333,26.208333333333332,0,40,0,50,20.96666666666667,BOA,12.375,0,40,0,25,19.8,BOA,46.708333333333336
2024-12-09 23:30:00,normal,29.608695652173914,0,40,0,50,23.686956521739134,BOA,11.041666666666666,0,40,0,25,17.666666666666668,BOA,dados insuficientes,22.333333333333332,0,40,0,50,17.866666666666667,BOA,11.791666666666666,0,40,0,25,18.866666666666667,BOA,49.95652173913044,36.041666666666664,0,40,0,50,28.833333333333332,BOA,15.458333333333334,0,40,0,25,24.733333333333334,BOA,70.20833333333333,25.125,0,40,0,50,20.1,BOA,12.0,0,40,0,25,19.200000000000003,BOA,45.208333333333336
2024-12-10 00:30:00,normal,28.695652173913043,0,40,0,50,22.956521739130437,BOA,10.916666666666666,0,40,0,25,17.466666666666665,BOA,dados insuficientes,21.458333333333332,0,40,0,50,17.166666666666668,BOA,11.333333333333334,0,40,0,25,18.133333333333336,BOA,47.91304347826087,36.083333333333336,0,40,0,50,28.86666666666667,BOA,14.958333333333334,0,40,0,25,23.933333333333337,BOA,69.0,24.583333333333332,0,40,0,50,19.666666666666668,BOA,11.75,0,40,0,25,18.8,BOA,43.916666666666664
2024-12-10 01:30:00,normal,28.043478260869566,0,40,0,50,22.434782608695656,BOA,10.458333333333334,0,40,0,25,16.733333333333334,BOA,54.0,20.625,0,40,0,50,16.5,BOA,11.166666666666666,0,40,0,25,17.866666666666667,BOA,46.17391304347826,35.666666666666664,0,40,0,50,28.53333333333333,BOA,14.791666666666666,0,40,0,25,23.666666666666668,BOA,68.25,24.208333333333332,0,40,0,50,19.366666666666667,BOA,11.75,0,40,0,25,18.8,BOA,42.541666666666664
2024-12-10 02:30:00,normal,27.82608695652174,0,40,0,50,22.26086956521739,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,52.88235294117647,20.041666666666668,0,40,0,50,16.033333333333335,BOA,10.958333333333334,0,40,0,25,17.533333333333335,BOA,45.130434782608695,34.833333333333336,0,40,0,50,27.86666666666667,BOA,14.583333333333334,0,40,0,25,23.333333333333336,BOA,67.25,24.041666666666668,0,40,0,50,19.233333333333334,BOA,11.5,0,40,0,25,18.400000000000002,BOA,41.875
2024-12-10 03:30:00,normal,27.869565217391305,0,40,0,50,22.295652173913044,BOA,10.166666666666666,0,40,0,25,16.266666666666666,BOA,51.611111111111114,19.208333333333332,0,40,0,50,15.366666666666667,BOA,10.833333333333334,0,40,0,25,17.333333333333336,BOA,44.26086956521739,34.291666666666664,0,40,0,50,27.433333333333334,BOA,14.333333333333334,0,40,0,25,22.933333333333337,BOA,66.625,23.708333333333332,0,40,0,50,18.966666666666665,BOA,11.625,0,40,0,25,18.6,BOA,41.458333333333336
2024-12-10 04:30:00,normal,27.869565217391305,0,40,0,50,22.295652173913044,BOA,10.125,0,40,0,25,16.2,BOA,50.526315789473685,19.0,0,40,0,50,15.200000000000001,BOA,10.666666666666666,0,40,0,25,17.066666666666666,BOA,43.30434782608695,33.541666666666664,0,40,0,50,26.833333333333332,BOA,14.291666666666666,0,40,0,25,22.866666666666667,BOA,66.0,23.416666666666668,0,40,0,50,18.733333333333334,BOA,11.625,0,40,0,25,18.6,BOA,40.875
2024-12-10 05:30:00,normal,27.91304347826087,0,40,0,50,22.330434782608698,BOA,10.333333333333334,0,40,0,25,16.533333333333335,BOA,50.2,18.5,0,40,0,50,14.8,BOA,10.0,0,40,0,25,16.0,BOA,42.958333333333336,32.375,0,40,0,50,25.900000000000002,BOA,14.291666666666666,0,40,0,25,22.866666666666667,BOA,64.66666666666667,22.75,0,40,0,50,18.2,BOA,11.666666666666666,0,40,0,25,18.666666666666668,BOA,40.416666666666664
2024-12-10 06:30:00,normal,27.347826086956523,0,40,0,50,21.87826086956522,BOA,10.208333333333334,0,40,0,25,16.333333333333336,BOA,49.476190476190474,18.791666666666668,0,40,0,50,15.033333333333335,BOA,10.291666666666666,0,40,0,25,16.466666666666665,BOA,42.916666666666664,31.217391304347824,0,40,0,50,24.973913043478262,BOA,13.73913043478261,0,40,0,25,21.982608695652175,BOA,63.5,22.625,0,40,0,50,18.1,BOA,11.375,0,40,0,25,18.2,BOA,40.125
2024-12-10 07:30:00,normal,27.652173913043477,0,40,0,50,22.121739130434783,BOA,10.083333333333334,0,40,0,25,16.133333333333336,BOA,50.27272727272727,19.0,0,40,0,50,15.200000000000001,BOA,10.25,0,40,0,25,16.400000000000002,BOA,43.75,31.347826086956523,0,40,0,50,25.07826086956522,BOA,13.478260869565217,0,40,0,25,21.565217391304348,BOA,63.708333333333336,22.416666666666668,0,40,0,50,17.933333333333334,BOA,11.125,0,40,0,25,17.8,BOA,40.625
2024-12-10 08:30:00,normal,28.217391304347824,0,40,0,50,22.57391304347826,BOA,10.25,0,40,0,25,16.400000000000002,BOA,52.0,19.25,0,40,0,50,15.4,BOA,10.25,0,40,0,25,16.400000000000002,BOA,44.166666666666664,31.434782608695652,0,40,0,50,25.147826086956524,BOA,13.434782608695652,0,40,0,25,21.495652173913044,BOA,63.791666666666664,22.458333333333332,0,40,0,50,17.966666666666665,BOA,10.833333333333334,0,40,0,25,17.333333333333336,BOA,40.75
2024-12-10 09:30:00,normal,28.782608695652176,0,40,0,50,23.02608695652174,BOA,10.5,0,40,0,25,16.8,BOA,53.5,19.26086956521739,0,40,0,50,15.408695652173913,BOA,10.25,0,40,0,25,16.400000000000002,BOA,45.208333333333336,31.782608695652176,0,40,0,50,25.426086956521743,BOA,13.173913043478262,0,40,0,25,21.07826086956522,BOA,64.58333333333333,22.458333333333332,0,40,0,50,17.966666666666665,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,41.208333333333336
2024-12-10 10:30:00,normal,29.083333333333332,0,40,0,50,23.266666666666666,BOA,10.625,0,40,0,25,17.0,BOA,53.333333333333336,19.59090909090909,0,40,0,50,15.672727272727272,BOA,10.166666666666666,0,40,0,25,16.266666666666666,BOA,45.916666666666664,32.43478260869565,0,40,0,50,25.94782608695652,BOA,13.08695652173913,0,40,0,25,20.939130434782612,BOA,67.625,22.541666666666668,0,40,0,50,18.033333333333335,BOA,10.208333333333334,0,40,0,25,16.333333333333336,BOA,41.125
2024-12-10 11:30:00,normal,29.458333333333332,0,40,0,50,23.566666666666666,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,53.166666666666664,19.476190476190474,0,40,0,50,15.58095238095238,BOA,10.125,0,40,0,25,16.2,BOA,46.041666666666664,32.21739130434783,0,40,0,50,25.773913043478263,BOA,13.043478260869565,0,40,0,25,20.869565217391305,BOA,66.16666666666667,23.041666666666668,0,40,0,50,18.433333333333334,BOA,10.416666666666666,0,40,0,25,16.666666666666668,BOA,42.166666666666664
2024-12-10 12:00:00,12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes
2024-12-10 12:30:00,normal,29.041666666666668,0,40,0,50,23.233333333333334,BOA,10.25,0,40,0,25,16.400000000000002,BOA,52.458333333333336,19.55,0,40,0,50,15.64,BOA,10.375,0,40,0,25,16.6,BOA,46.166666666666664,32.08695652173913,0,40,0,50,25.66956521739131,BOA,13.130434782608695,0,40,0,25,21.008695652173913,BOA,65.45833333333333,23.083333333333332,0,40,0,50,18.466666666666665,BOA,10.458333333333334,0,40,0,25,16.733333333333334,BOA,42.5
