timestamp,EAMA11_MP10_media,EAMA11_MP10_IQAr,EAMA11_MP10_class,EAMA11_MP2.5_media,EAMA11_MP2.5_IQAr,EAMA11_MP2.5_class,EAMA21_MP10_media,EAMA21_MP10_IQAr,EAMA21_MP10_class,EAMA21_MP2.5_media,EAMA21_MP2.5_IQAr,EAMA21_MP2.5_class,EAMA31_MP10_media,EAMA31_MP10_IQAr,EAMA31_MP10_class,EAMA31_MP2.5_media,EAMA31_MP2.5_IQAr,EAMA31_MP2.5_class,EAMA41_MP10_media,EAMA41_MP10_IQAr,EAMA41_MP10_class,EAMA41_MP2.5_media,EAMA41_MP2.5_IQAr,EAMA41_MP2.5_class,EAMA11_MP10_idx_ini,EAMA11_MP10_idx_fin,EAMA11_MP10_conc_ini,EAMA11_MP10_conc_fin,EAMA11_MP2.5_idx_ini,EAMA11_MP2.5_idx_fin,EAMA11_MP2.5_conc_ini,EAMA11_MP2.5_conc_fin,EAMA21_MP10_idx_ini,EAMA21_MP10_idx_fin,EAMA21_MP10_conc_ini,EAMA21_MP10_conc_fin,EAMA21_MP2.5_idx_ini,EAMA21_MP2.5_idx_fin,EAMA21_MP2.5_conc_ini,EAMA21_MP2.5_conc_fin,EAMA31_MP10_idx_ini,EAMA31_MP10_idx_fin,EAMA31_MP10_conc_ini,EAMA31_MP10_conc_fin,EAMA31_MP2.5_idx_ini,EAMA31_MP2.5_idx_fin,EAMA31_MP2.5_conc_ini,EAMA31_MP2.5_conc_fin,EAMA41_MP10_idx_ini,EAMA41_MP10_idx_fin,EAMA41_MP10_conc_ini,EAMA41_MP10_conc_fin,EAMA41_MP2.5_idx_ini,EAMA41_MP2.5_idx_fin,EAMA41_MP2.5_conc_ini,EAMA41_MP2.5_conc_fin,EAMA11_PTS_media,EAMA21_PTS_media,EAMA31_PTS_media,EAMA41_PTS_media
2022-12-12 00:30:00,15.833333333333334,12.666666666666668,BOA,12.745833333333332,20.39333333333333,BOA,11.409090909090908,9.127272727272727,BOA,6.208333333333333,9.933333333333334,BOA,10.054166666666667,8.043333333333335,BOA,3.675,5.88,BOA,dados insuficientes,dados insuficientes,dados insuficientes,4.875,7.800000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,33.55833333333334,19.099999999999998,16.775000000000002,22.7
2022-12-12 01:30:00,16.120833333333334,12.896666666666668,BOA,13.129166666666668,21.00666666666667,BOA,11.727272727272727,9.381818181818181,BOA,6.166666666666667,9.866666666666667,BOA,10.295833333333333,8.236666666666666,BOA,3.5823529411764703,5.731764705882353,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.166666666666667,8.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,34.21666666666667,19.5625,16.84583333333333,23.758333333333336
2022-12-12 02:30:00,15.879166666666668,12.703333333333335,BOA,13.049999999999999,20.88,BOA,11.863636363636363,9.49090909090909,BOA,6.291666666666667,10.066666666666668,BOA,10.4125,8.33,BOA,3.433333333333333,5.493333333333333,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.375,8.6,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.375,19.795833333333334,17.058333333333334,24.212500000000002
2022-12-12 03:30:00,15.433333333333332,12.346666666666666,BOA,12.704166666666666,20.326666666666668,BOA,12.090909090909092,9.672727272727274,BOA,6.583333333333333,10.533333333333333,BOA,10.541666666666666,8.433333333333334,BOA,3.331578947368421,5.330526315789474,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.541666666666667,8.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.93333333333334,19.895833333333332,17.166666666666668,24.087500000000002
2022-12-12 04:30:00,14.929166666666667,11.943333333333335,BOA,12.025,19.240000000000002,BOA,12.090909090909092,9.672727272727274,BOA,6.75,10.8,BOA,10.583333333333334,8.466666666666667,BOA,3.4421052631578943,5.5073684210526315,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.75,9.200000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.520833333333336,19.85833333333333,17.125,24.108333333333334
2022-12-12 05:30:00,14.441666666666668,11.553333333333335,BOA,11.704166666666666,18.726666666666667,BOA,12.090909090909092,9.672727272727274,BOA,6.666666666666667,10.666666666666668,BOA,10.916666666666666,8.733333333333333,BOA,3.5499999999999994,5.68,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.75,9.200000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.400000000000006,20.166666666666668,17.545833333333334,25.0
2022-12-12 06:30:00,14.512500000000001,11.610000000000001,BOA,11.8375,18.94,BOA,12.772727272727273,10.218181818181819,BOA,6.916666666666667,11.066666666666668,BOA,11.387500000000001,9.110000000000001,BOA,3.9299999999999997,6.288,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.875,9.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,36.604166666666664,20.8875,18.075,26.058333333333337
2022-12-12 07:30:00,14.629166666666668,11.703333333333335,BOA,12.116666666666667,19.38666666666667,BOA,12.954545454545455,10.363636363636365,BOA,7.041666666666667,11.266666666666667,BOA,11.558333333333332,9.246666666666666,BOA,4.049999999999999,6.479999999999999,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.875,9.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,36.18750000000001,20.691666666666666,18.4375,26.420833333333334
2022-12-12 08:30:00,14.787500000000001,11.830000000000002,BOA,12.158333333333333,19.453333333333333,BOA,13.090909090909092,10.472727272727274,BOA,6.916666666666667,11.066666666666668,BOA,11.566666666666668,9.253333333333336,BOA,4.135,6.616,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.87083333333334,20.5,18.545833333333334,25.070833333333336
2022-12-12 09:30:00,14.7125,11.770000000000001,BOA,12.15,19.44,BOA,12.91304347826087,10.330434782608696,BOA,6.916666666666667,11.066666666666668,BOA,11.75,9.4,BOA,4.047619047619047,6.4761904761904745,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.51250000000001,20.912499999999998,18.941666666666666,25.1375
2022-12-12 10:30:00,15.466666666666669,12.373333333333335,BOA,12.879166666666668,20.60666666666667,BOA,12.75,10.200000000000001,BOA,6.916666666666667,11.066666666666668,BOA,11.920833333333334,9.536666666666667,BOA,3.945454545454545,6.3127272727272725,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.104166666666664,21.275000000000002,19.28333333333333,25.32916666666667
2022-12-12 11:30:00,16.079166666666666,12.863333333333333,BOA,13.595833333333333,21.753333333333334,BOA,13.0,10.4,BOA,7.0,11.200000000000001,BOA,11.841666666666669,9.473333333333334,BOA,4.119047619047619,6.59047619047619,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.875,9.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,34.020833333333336,20.891666666666666,19.079166666666666,24.962499999999995
2022-12-12 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-12 12:30:00,16.34166666666667,13.073333333333336,BOA,14.020833333333334,22.433333333333337,BOA,12.583333333333334,10.066666666666668,BOA,7.125,11.4,BOA,11.808333333333335,9.446666666666669,BOA,4.119047619047619,6.59047619047619,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.17916666666667,19.816666666666666,19.224999999999998,24.608333333333334
2022-12-12 13:30:00,16.383333333333336,13.10666666666667,BOA,13.979166666666666,22.366666666666667,BOA,11.958333333333334,9.566666666666668,BOA,7.125,11.4,BOA,11.829166666666667,9.463333333333335,BOA,4.119047619047619,6.59047619047619,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.083333333333333,9.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,35.80416666666667,19.016666666666666,19.683333333333334,24.3125
2022-12-12 14:30:00,16.21666666666667,12.973333333333336,BOA,13.604166666666666,21.766666666666666,BOA,11.833333333333334,9.466666666666667,BOA,7.166666666666667,11.466666666666669,BOA,11.916666666666666,9.533333333333333,BOA,4.152380952380952,6.643809523809523,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.208333333333333,9.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,36.47083333333334,18.5625,19.520833333333332,24.52916666666667
2022-12-12 15:30:00,15.841666666666669,12.673333333333336,BOA,13.354166666666666,21.366666666666667,BOA,11.875,9.5,BOA,7.125,11.4,BOA,12.166666666666666,9.733333333333334,BOA,4.2714285714285705,6.834285714285713,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.125,9.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,36.42916666666667,18.870833333333334,20.375,25.112499999999997
2022-12-12 16:30:00,15.841666666666667,12.673333333333334,BOA,13.270833333333334,21.233333333333334,BOA,10.75,8.6,BOA,7.125,11.4,BOA,12.512500000000001,10.010000000000002,BOA,4.461904761904761,7.139047619047618,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.166666666666667,9.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,37.42916666666667,19.4875,21.3,26.508333333333336
2022-12-12 17:30:00,15.716666666666669,12.573333333333336,BOA,13.0625,20.900000000000002,BOA,10.75,8.6,BOA,7.0,11.200000000000001,BOA,12.391666666666666,9.913333333333334,BOA,4.414285714285715,7.062857142857144,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.166666666666667,9.866666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,36.512499999999996,19.154166666666665,20.90416666666667,26.59583333333333
2022-12-12 18:30:00,15.549999999999999,12.44,BOA,12.979166666666666,20.766666666666666,BOA,9.333333333333334,7.466666666666668,BOA,6.875,11.0,BOA,12.15,9.72,BOA,4.414285714285714,7.062857142857142,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.083333333333333,9.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,33.3875,17.458333333333332,19.925,24.691666666666663
2022-12-12 19:30:00,15.133333333333335,12.10666666666667,BOA,12.5625,20.1,BOA,9.458333333333334,7.566666666666667,BOA,6.875,11.0,BOA,11.633333333333333,9.306666666666667,BOA,4.228571428571429,6.765714285714286,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.0,9.600000000000001,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,29.6375,17.275000000000002,19.26666666666667,23.674999999999997
2022-12-12 20:30:00,15.133333333333333,12.106666666666667,BOA,12.479166666666666,19.96666666666667,BOA,9.041666666666666,7.233333333333333,BOA,6.75,10.8,BOA,11.25,9.0,BOA,4.004761904761905,6.407619047619048,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.083333333333333,9.733333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,26.720833333333335,16.625,19.2,23.479166666666668
2022-12-12 21:30:00,14.550000000000002,11.640000000000002,BOA,11.9375,19.1,BOA,9.125,7.300000000000001,BOA,7.083333333333333,11.333333333333334,BOA,11.325000000000001,9.06,BOA,3.961904761904762,6.339047619047619,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.291666666666667,10.066666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,25.054166666666664,16.666666666666668,19.533333333333335,24.366666666666664
2022-12-12 22:30:00,13.716666666666667,10.973333333333334,BOA,11.145833333333334,17.833333333333336,BOA,8.916666666666666,7.133333333333333,BOA,6.958333333333333,11.133333333333333,BOA,11.362500000000002,9.090000000000002,BOA,4.0095238095238095,6.415238095238095,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.208333333333333,9.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,24.220833333333335,16.541666666666668,19.541666666666668,24.679166666666664
2022-12-12 23:30:00,12.466666666666669,9.973333333333336,BOA,10.1875,16.3,BOA,8.916666666666666,7.133333333333333,BOA,6.958333333333333,11.133333333333333,BOA,11.141666666666666,8.913333333333332,BOA,4.1049999999999995,6.568,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.291666666666667,10.066666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,23.804166666666664,16.170833333333334,19.287499999999998,23.991666666666664
2022-12-13 00:30:00,11.341666666666667,9.073333333333334,BOA,9.395833333333334,15.033333333333335,BOA,8.791666666666666,7.033333333333333,BOA,7.041666666666667,11.266666666666667,BOA,10.725,8.58,BOA,4.152631578947368,6.6442105263157885,BOA,dados insuficientes,dados insuficientes,dados insuficientes,6.208333333333333,9.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,23.3875,15.770833333333334,18.933333333333334,22.462500000000002
2022-12-13 01:30:00,10.925000000000002,8.740000000000002,BOA,8.979166666666666,14.366666666666667,BOA,8.583333333333334,6.866666666666667,BOA,6.875,11.0,BOA,10.570833333333333,8.456666666666667,BOA,4.266666666666667,6.826666666666667,BOA,dados insuficientes,dados insuficientes,dados insuficientes,5.916666666666667,9.466666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,,,,,0.0,40.0,0.0,25.0,22.97083333333333,15.341666666666669,18.974999999999998,21.383333333333336
2022-12-13 02:30:00,10.591666666666667,8.473333333333334,BOA,8.645833333333334,13.833333333333336,BOA,8.583333333333334,6.866666666666667,BOA,6.708333333333333,10.733333333333334,BOA,10.445833333333333,8.356666666666667,BOA,4.46470588235294,7.143529411764705,BOA,10.6875,8.55,BOA,5.875,9.4,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.1375,15.195833333333335,18.866666666666667,20.95416666666667
2022-12-13 03:30:00,10.383333333333333,8.306666666666667,BOA,8.479166666666666,13.566666666666666,BOA,8.416666666666666,6.733333333333333,BOA,6.458333333333333,10.333333333333334,BOA,10.4,8.32,BOA,4.394117647058823,7.030588235294117,BOA,10.411764705882353,8.329411764705883,BOA,5.791666666666667,9.266666666666667,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.72083333333333,15.158333333333337,18.787499999999998,20.875
2022-12-13 04:30:00,10.383333333333333,8.306666666666667,BOA,8.479166666666666,13.566666666666666,BOA,8.208333333333334,6.566666666666667,BOA,6.333333333333333,10.133333333333333,BOA,10.262500000000001,8.21,BOA,4.264705882352941,6.8235294117647065,BOA,10.0,8.0,BOA,5.583333333333333,8.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.72083333333333,14.887500000000001,18.616666666666667,20.604166666666668
2022-12-13 05:30:00,10.216666666666667,8.173333333333334,BOA,8.354166666666666,13.366666666666667,BOA,8.166666666666666,6.533333333333333,BOA,6.291666666666667,10.066666666666668,BOA,9.8125,7.8500000000000005,BOA,4.18125,6.690000000000001,BOA,9.526315789473685,7.621052631578948,BOA,5.5,8.8,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.804166666666664,14.4375,18.129166666666666,19.683333333333334
2022-12-13 06:30:00,10.091666666666667,8.073333333333334,BOA,8.229166666666666,13.166666666666666,BOA,7.458333333333333,5.966666666666667,BOA,5.916666666666667,9.466666666666667,BOA,9.375,7.5,BOA,3.7874999999999996,6.06,BOA,9.1,7.28,BOA,5.208333333333333,8.333333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,20.6375,13.491666666666665,17.349999999999998,18.354166666666668
2022-12-13 07:30:00,9.841666666666667,7.873333333333334,BOA,7.854166666666667,12.566666666666668,BOA,7.125,5.7,BOA,5.833333333333333,9.333333333333334,BOA,8.954166666666666,7.163333333333333,BOA,3.525,5.640000000000001,BOA,8.904761904761905,7.123809523809524,BOA,4.958333333333333,7.933333333333334,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.429166666666664,13.229166666666666,16.545833333333334,17.433333333333334
2022-12-13 08:30:00,9.799999999999999,7.84,BOA,7.645833333333333,12.233333333333334,BOA,7.083333333333333,5.666666666666667,BOA,5.833333333333333,9.333333333333334,BOA,8.758333333333333,7.006666666666667,BOA,dados insuficientes,dados insuficientes,dados insuficientes,8.772727272727273,7.018181818181819,BOA,4.833333333333333,7.733333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,,,,,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.579166666666666,13.091666666666667,16.383333333333333,17.965217391304346
2022-12-13 09:30:00,9.854166666666666,7.883333333333333,BOA,7.462500000000001,11.940000000000003,BOA,6.75,5.4,BOA,5.75,9.200000000000001,BOA,8.829166666666667,7.063333333333334,BOA,dados insuficientes,dados insuficientes,dados insuficientes,8.608695652173912,6.88695652173913,BOA,4.75,7.6000000000000005,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,,,,,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.595833333333335,12.729166666666666,16.729166666666668,18.42608695652174
2022-12-13 10:30:00,8.987499999999999,7.1899999999999995,BOA,6.308333333333334,10.093333333333334,BOA,6.6521739130434785,5.321739130434783,BOA,5.791666666666667,9.266666666666667,BOA,8.854166666666666,7.083333333333333,BOA,dados insuficientes,dados insuficientes,dados insuficientes,8.625,6.9,BOA,4.75,7.6000000000000005,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,,,,,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.425,12.441666666666668,16.983333333333334,18.260869565217387
2022-12-13 11:30:00,8.633333333333333,6.906666666666666,BOA,5.504166666666666,8.806666666666667,BOA,6.434782608695652,5.147826086956522,BOA,5.833333333333333,9.333333333333334,BOA,8.975,7.18,BOA,3.3062499999999995,5.289999999999999,BOA,8.875,7.1000000000000005,BOA,4.791666666666667,7.666666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,22.079166666666666,12.470833333333331,17.212500000000002,18.499999999999996
2022-12-13 12:00:00,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,dados insuficientes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-12-13 12:30:00,8.129166666666665,6.503333333333332,BOA,4.7749999999999995,7.64,BOA,6.434782608695652,5.147826086956522,BOA,5.75,9.200000000000001,BOA,8.995833333333334,7.196666666666667,BOA,3.158823529411764,5.054117647058823,BOA,8.583333333333334,6.866666666666667,BOA,4.791666666666667,7.666666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,21.491666666666664,12.5375,16.941666666666666,18.530434782608694
2022-12-13 13:30:00,7.345833333333334,5.876666666666668,BOA,4.395833333333333,7.033333333333333,BOA,6.608695652173913,5.286956521739131,BOA,5.583333333333333,8.933333333333334,BOA,8.970833333333333,7.176666666666667,BOA,2.9833333333333325,4.7733333333333325,BOA,8.416666666666666,6.733333333333333,BOA,4.791666666666667,7.666666666666668,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,20.879166666666666,12.545833333333334,16.808333333333334,18.256521739130434
2022-12-13 14:30:00,6.758333333333333,5.406666666666666,BOA,4.058333333333334,6.493333333333334,BOA,6.608695652173913,5.286956521739131,BOA,5.5,8.8,BOA,9.129166666666668,7.303333333333335,BOA,3.161111111111111,5.057777777777778,BOA,8.25,6.6000000000000005,BOA,4.708333333333333,7.533333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,19.8625,12.454166666666666,17.083333333333332,17.9
2022-12-13 15:30:00,6.425,5.140000000000001,BOA,4.016666666666667,6.426666666666667,BOA,6.478260869565218,5.182608695652174,BOA,5.5,8.8,BOA,8.966666666666667,7.173333333333334,BOA,3.0666666666666664,4.906666666666666,BOA,10.291666666666666,8.233333333333333,BOA,5.333333333333333,8.533333333333333,BOA,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,0.0,40.0,0.0,50.0,0.0,40.0,0.0,25.0,19.358333333333334,11.933333333333332,16.895833333333332,19.952173913043477
