2022-09-05 01:30:00,64,n,n,n,28.4,n,n,n,25.2,n,n,n,43.7,n,n,n,33,n,n,n,n,n,n,n,65.4,n,n,n,37.4,n,n,n,21.5,n,n,n,58,n,n,n,33,n,n,n,117,n,n,n
2022-09-05 02:30:00,51,n,n,n,23.3,n,n,n,20.4,n,n,n,40.2,n,n,n,30,n,n,n,n,n,n,n,50,n,n,n,31.5,n,n,n,17.5,n,n,n,51,n,n,n,29,n,n,n,11,n,n,n
2022-09-05 03:30:00,41,n,n,n,17.1,n,n,n,14.5,n,n,n,37,n,n,n,29,n,n,n,5,n,n,n,40.8,n,n,n,24.2,n,n,n,12.3,n,n,n,51,n,n,n,29,n,n,n,17,n,n,n
2022-09-05 04:30:00,40,n,n,n,17.8,n,n,n,15.6,n,n,n,37.8,n,n,n,27,n,n,n,n,n,n,n,44.7,n,n,n,24.8,n,n,n,12.9,n,n,n,42,n,n,n,24,n,n,n,n,n,n,n
2022-09-05 05:30:00,43,n,n,n,16.4,n,n,n,12.6,n,n,n,40.2,n,n,n,34,n,n,n,55,n,n,n,49,n,n,n,24.9,n,n,n,12.9,n,n,n,30,n,n,n,17,n,n,n,6,n,n,n
2022-09-05 06:30:00,45,n,n,n,11.3,n,n,n,9.7,n,n,n,41.9,n,n,n,23,n,n,n,25,n,n,n,50,n,n,n,20.5,n,n,n,11.5,n,n,n,35,n,n,n,20,n,n,n,5,n,n,n
2022-09-05 07:30:00,n,n,n,n,11.4,n,n,n,9.8,n,n,n,42.6,n,n,n,33,n,n,n,12,n,n,n,59.4,n,n,n,20.8,n,n,n,11.7,n,n,n,35,n,n,n,20,n,n,n,7,n,n,n
2022-09-05 08:30:00,39,n,n,n,13.6,n,n,n,12,n,n,n,41.2,n,n,n,34,n,n,n,13,n,n,n,46.6,n,n,n,20.9,n,n,n,10.5,n,n,n,39,n,n,n,22,n,n,n,8,n,n,n
2022-09-05 09:30:00,39,n,n,n,19.9,n,n,n,17.9,n,n,n,43.4,n,n,n,38,n,n,n,17,n,n,n,50,n,n,n,23.7,n,n,n,11.8,n,n,n,42,n,n,n,24,n,n,n,7,n,n,n
2022-09-05 10:30:00,n,n,n,n,n,n,n,n,n,n,n,n,45.5,n,n,n,50,n,n,n,17,n,n,n,41.3,n,n,n,18.9,n,n,n,7.1,n,n,n,58,n,n,n,33,n,n,n,11,n,n,n
2022-09-05 11:30:00,15.6,n,n,n,3.9,n,n,n,3.4,n,n,n,76.6,n,n,n,51,n,n,n,9,n,n,n,51.7,n,n,n,23.2,n,n,n,10,n,n,n,n,n,n,n,29,n,n,n,14,n,n,n
2022-09-05 12:00:00,n,n,48.2,VM,n,n,16.4,VM,n,n,13.7,VM,n,n,48,VM,n,n,37.7,VM,n,n,15.6,VM,n,n,64.3,VM,n,n,27.4,VM,n,n,12.7,VM,n,n,48.5,VM,n,n,25.8,VM,n,n,16.6,VM
2022-09-05 12:30:00,37.9,n,n,n,17.8,n,n,n,15.3,n,n,n,55.3,n,n,n,52,n,n,n,16,n,n,n,49.4,n,n,n,24.2,n,n,n,11.2,n,n,n,0.4,n,n,n,25,n,n,n,8,n,n,n
2022-09-05 13:30:00,32.2,n,n,n,15.8,n,n,n,13.7,n,n,n,46,n,n,n,35,n,n,n,12,n,n,n,57.1,n,n,n,21.2,n,n,n,7.5,n,n,n,43.8,n,n,n,25,n,n,n,9,n,n,n
2022-09-05 14:30:00,33.4,n,n,n,16.8,n,n,n,14.6,n,n,n,75.2,n,n,n,58,n,n,n,16,n,n,n,66.2,n,n,n,25.6,n,n,n,8,n,n,n,58.6,n,n,n,31,n,n,n,n,n,n,n
2022-09-05 15:30:00,42.9,n,n,n,13.8,n,n,n,10.6,n,n,n,60,n,n,n,41,n,n,n,8,n,n,n,85.4,n,n,n,32.1,n,n,n,10.6,n,n,n,56.1,n,n,n,29,n,n,n,8,n,n,n
2022-09-05 16:30:00,42.7,n,n,n,13.9,n,n,n,10.8,n,n,n,46,n,n,n,31,n,n,n,8,n,n,n,86.2,n,n,n,33.9,n,n,n,12.8,n,n,n,61,n,n,n,33,n,n,n,5,n,n,n
2022-09-05 17:30:00,48.2,n,n,n,12.8,n,n,n,9.7,n,n,n,47,n,n,n,40,n,n,n,11,n,n,n,78.4,n,n,n,30.5,n,n,n,10.8,n,n,n,75.5,n,n,n,29,n,n,n,9,n,n,n
2022-09-05 18:30:00,56.4,n,n,n,14.3,n,n,n,10.7,n,n,n,60.6,n,n,n,45,n,n,n,11,n,n,n,82.4,n,n,n,29.8,n,n,n,13.1,n,n,n,70.7,n,n,n,28,n,n,n,8,n,n,n
2022-09-05 19:30:00,80.1,n,n,n,21.2,n,n,n,17.1,n,n,n,70.1,n,n,n,48,n,n,n,14,n,n,n,134.8,n,n,n,42.2,n,n,n,19.7,n,n,n,56.3,n,n,n,24,n,n,n,n,n,n,n
2022-09-05 20:30:00,77.1,n,n,n,22.1,n,n,n,18.1,n,n,n,55.9,n,n,n,45,n,n,n,19,n,n,n,85.1,n,n,n,32.5,n,n,n,14.2,n,n,n,50.9,n,n,n,24,n,n,n,7,n,n,n
2022-09-05 21:30:00,58,n,n,n,17.2,n,n,n,14.1,n,n,n,35.3,n,n,n,25,n,n,n,7,n,n,n,85.7,n,n,n,28.2,n,n,n,12.1,n,n,n,47.6,n,n,n,24,n,n,n,7,n,n,n
2022-09-05 22:30:00,56.9,n,n,n,13.5,n,n,n,11.1,n,n,n,31.2,n,n,n,31,n,n,n,11,n,n,n,67,n,n,n,24.1,n,n,n,9.6,n,n,n,49.4,n,n,n,22,n,n,n,7,n,n,n
2022-09-05 23:30:00,53.2,n,n,n,10.8,n,n,n,8.9,n,n,n,27.5,n,n,n,25,n,n,n,18,n,n,n,46.6,n,n,n,20.5,n,n,n,9.5,n,n,n,56.1,n,n,n,16,n,n,n,69,n,n,n
2022-09-06 00:30:00,41,n,n,n,8.6,n,n,n,7.2,n,n,n,25.2,n,n,n,29,n,n,n,9,n,n,n,62.2,n,n,n,23.2,n,n,n,10.9,n,n,n,47.6,n,n,n,19,n,n,n,8,n,n,n
2022-09-06 01:30:00,30.4,n,n,n,8.8,n,n,n,7.6,n,n,n,23.4,n,n,n,29,n,n,n,11,n,n,n,78.9,n,n,n,31.7,n,n,n,11.5,n,n,n,45.8,n,n,n,24,n,n,n,8,n,n,n
2022-09-06 02:30:00,30,n,n,n,10.3,n,n,n,9,n,n,n,24.5,n,n,n,18,n,n,n,7,n,n,n,34.4,n,n,n,17.6,n,n,n,7.4,n,n,n,46.3,n,n,n,24,n,n,n,6,n,n,n
2022-09-06 03:30:00,32.6,n,n,n,9.3,n,n,n,7.6,n,n,n,27,n,n,n,31,n,n,n,7,n,n,n,33.3,n,n,n,15.1,n,n,n,6,n,n,n,54.5,n,n,n,28,n,n,n,9,n,n,n
2022-09-06 04:30:00,37,n,n,n,11.4,n,n,n,9.6,n,n,n,35.1,n,n,n,29,n,n,n,11,n,n,n,39.8,n,n,n,17.4,n,n,n,7.3,n,n,n,60.9,n,n,n,27,n,n,n,11,n,n,n
2022-09-06 05:30:00,40.4,n,n,n,13.2,n,n,n,11.5,n,n,n,40.2,n,n,n,40,n,n,n,14,n,n,n,55.1,n,n,n,20.2,n,n,n,9.5,n,n,n,61.9,n,n,n,29,n,n,n,9,n,n,n
2022-09-06 06:30:00,45.6,n,n,n,12.9,n,n,n,11.4,n,n,n,51.6,n,n,n,38,n,n,n,8,n,n,n,69.8,n,n,n,23.8,n,n,n,10.3,n,n,n,64.6,n,n,n,30,n,n,n,7,n,n,n
2022-09-06 07:30:00,54.7,n,n,n,12.4,n,n,n,10.6,n,n,n,55.3,n,n,n,41,n,n,n,17,n,n,n,82.7,n,n,n,27.6,n,n,n,11,n,n,n,80.7,n,n,n,35,n,n,n,9,n,n,n
2022-09-06 08:30:00,60.3,n,n,n,15.5,n,n,n,13.2,n,n,n,43,n,n,n,42,n,n,n,9,n,n,n,73.5,n,n,n,27.9,n,n,n,10.8,n,n,n,75.2,n,n,n,35,n,n,n,8,n,n,n
2022-09-06 09:30:00,48.8,n,n,n,14.4,n,n,n,11.9,n,n,n,38.5,n,n,n,31,n,n,n,13,n,n,n,85.1,n,n,n,22.9,n,n,n,5.5,n,n,n,50.6,n,n,n,28,n,n,n,7,n,n,n
2022-09-06 10:30:00,38,n,n,n,12.5,n,n,n,9.5,n,n,n,42.7,n,n,n,35,n,n,n,11,n,n,n,55.4,n,n,n,22.9,n,n,n,6.2,n,n,n,43.7,n,n,n,24,n,n,n,8,n,n,n
2022-09-06 11:30:00,28.5,n,n,n,11.3,n,n,n,8.4,n,n,n,52.4,n,n,n,47,n,n,n,8,n,n,n,63,n,n,n,18,n,n,n,3.4,n,n,n,40.1,n,n,n,19,n,n,n,6,n,n,n
2022-09-06 12:00:00,n,n,49.9,VM,n,n,14.3,VM,n,n,11.1,VM,n,n,53.2,VM,n,n,38.5,VM,n,n,10,VM,n,n,75.4,VM,n,n,28.4,VM,n,n,9.9,VM,n,n,56.5,VM,n,n,27.7,VM,n,n,7.5,VM
2022-09-06 12:30:00,24.8,n,n,n,14.6,n,n,n,11.7,n,n,n,55.7,n,n,n,34,n,n,n,8,n,n,n,56.5,n,n,n,20.9,n,n,n,4.8,n,n,n,41.6,n,n,n,27,n,n,n,5,n,n,n
2022-09-06 13:30:00,40.5,n,n,n,19.1,n,n,n,13.7,n,n,n,52.5,n,n,n,35,n,n,n,7,n,n,n,58.1,n,n,n,21.5,n,n,n,2.4,n,n,n,44.6,n,n,n,25,n,n,n,6,n,n,n
2022-09-06 14:30:00,33.3,n,n,n,13.9,n,n,n,9.4,n,n,n,53.5,n,n,n,30,n,n,n,7,n,n,n,82,n,n,n,30.1,n,n,n,4.6,n,n,n,48.2,n,n,n,23,n,n,n,6,n,n,n
2022-09-06 15:30:00,55.5,n,n,n,13.5,n,n,n,8.5,n,n,n,331.7,n,n,n,101,n,n,n,6,n,n,n,62.7,n,n,n,24.6,n,n,n,4,n,n,n,63.1,n,n,n,30,n,n,n,6,n,n,n
2022-09-06 16:30:00,51.2,n,n,n,16.4,n,n,n,11.8,n,n,n,142.9,n,n,n,33,n,n,n,6,n,n,n,123.2,n,n,n,39.7,n,n,n,9.3,n,n,n,66.6,n,n,n,31,n,n,n,3,n,n,n
2022-09-06 17:30:00,55.2,n,n,n,18.5,n,n,n,13.9,n,n,n,30.2,n,n,n,34,n,n,n,5,n,n,n,90,n,n,n,33.8,n,n,n,9.6,n,n,n,75.1,n,n,n,39,n,n,n,9,n,n,n
2022-09-06 18:30:00,54.9,n,n,n,21.2,n,n,n,16.7,n,n,n,25.6,n,n,n,36,n,n,n,8,n,n,n,85.9,n,n,n,50.1,n,n,n,15.2,n,n,n,66.7,n,n,n,29,n,n,n,7,n,n,n
2022-09-06 19:30:00,74.8,n,n,n,22.6,n,n,n,17.1,n,n,n,26.2,n,n,n,41,n,n,n,12,n,n,n,179.3,n,n,n,58.8,n,n,n,26.6,n,n,n,56.2,n,n,n,33,n,n,n,n,n,n,n
2022-09-06 20:30:00,67.8,n,n,n,19.5,n,n,n,14.8,n,n,n,29,n,n,n,41,n,n,n,12,n,n,n,97.4,n,n,n,38.1,n,n,n,15.5,n,n,n,69.5,n,n,n,33,n,n,n,11,n,n,n
2022-09-06 21:30:00,85.4,n,n,n,11.8,n,n,n,8,n,n,n,24.2,n,n,n,39,n,n,n,17,n,n,n,89.3,n,n,n,35,n,n,n,15.6,n,n,n,58.7,n,n,n,30,n,n,n,11,n,n,n
2022-09-06 22:30:00,95.3,n,n,n,16.6,n,n,n,12.6,n,n,n,27.6,n,n,n,48,n,n,n,12,n,n,n,76.9,n,n,n,31.9,n,n,n,15.1,n,n,n,49.9,n,n,n,24,n,n,n,6,n,n,n
2022-09-06 23:30:00,71.4,n,n,n,14.8,n,n,n,11.3,n,n,n,19.8,n,n,n,41,n,n,n,14,n,n,n,74.2,n,n,n,29.8,n,n,n,14.9,n,n,n,44.1,n,n,n,18,n,n,n,6,n,n,n
2022-09-07 00:30:00,55.1,n,n,n,10.8,n,n,n,8,n,n,n,13.4,n,n,n,30,n,n,n,12,n,n,n,69,n,n,n,37.4,n,n,n,23.7,n,n,n,36.7,n,n,n,17,n,n,n,6,n,n,n
2022-09-07 01:30:00,58.7,n,n,n,9.7,n,n,n,6.1,n,n,n,10.2,n,n,n,13,n,n,n,n,n,n,n,53.3,n,n,n,29.2,n,n,n,17.5,n,n,n,33.3,n,n,n,20,n,n,n,3,n,n,n
2022-09-07 02:30:00,48.7,n,n,n,6.4,n,n,n,3.7,n,n,n,7.2,n,n,n,18,n,n,n,5,n,n,n,48.3,n,n,n,24.9,n,n,n,14,n,n,n,30.3,n,n,n,13,n,n,n,2,n,n,n
2022-09-07 03:30:00,37.4,n,n,n,4.8,n,n,n,2.5,n,n,n,7.2,n,n,n,19,n,n,n,6,n,n,n,30.4,n,n,n,15.3,n,n,n,6.6,n,n,n,28.5,n,n,n,12,n,n,n,1,n,n,n
2022-09-07 04:30:00,40.1,n,n,n,5.9,n,n,n,3.4,n,n,n,13.7,n,n,n,28,n,n,n,16,n,n,n,32.1,n,n,n,12.7,n,n,n,4.3,n,n,n,25.1,n,n,n,9,n,n,n,2,n,n,n
2022-09-07 05:30:00,46.5,n,n,n,9,n,n,n,6.8,n,n,n,9.6,n,n,n,22,n,n,n,13,n,n,n,40,n,n,n,16.1,n,n,n,7.1,n,n,n,24.5,n,n,n,11,n,n,n,1,n,n,n
2022-09-07 06:30:00,55.1,n,n,n,5.5,n,n,n,3.3,n,n,n,10.2,n,n,n,25,n,n,n,n,n,n,n,74.4,n,n,n,25.4,n,n,n,10.1,n,n,n,27.3,n,n,n,12,n,n,n,2,n,n,n
2022-09-07 07:30:00,44.8,n,n,n,4.2,n,n,n,2.1,n,n,n,9.6,n,n,n,17,n,n,n,11,n,n,n,39.4,n,n,n,22.4,n,n,n,9.3,n,n,n,36.4,n,n,n,19,n,n,n,6,n,n,n
2022-09-07 08:30:00,28,n,n,n,3.6,n,n,n,1.9,n,n,n,7.5,n,n,n,12,n,n,n,6,n,n,n,28.8,n,n,n,12.2,n,n,n,1.1,n,n,n,27.4,n,n,n,11,n,n,n,3,n,n,n
2022-09-07 09:30:00,31,n,n,n,10,n,n,n,6.9,n,n,n,11.8,n,n,n,22,n,n,n,8,n,n,n,24.5,n,n,n,13.9,n,n,n,1.7,n,n,n,24,n,n,n,19,n,n,n,n,n,n,n
2022-09-07 10:30:00,42.6,n,n,n,17.3,n,n,n,12.1,n,n,n,23.2,n,n,n,17,n,n,n,8,n,n,n,27.7,n,n,n,12.7,n,n,n,1,n,n,n,25.5,n,n,n,13,n,n,n,1,n,n,n
2022-09-07 11:30:00,42,n,n,n,11.9,n,n,n,8,n,n,n,46.3,n,n,n,59,n,n,n,n,n,n,n,27.8,n,n,n,14.7,n,n,n,2.5,n,n,n,26,n,n,n,13,n,n,n,1,n,n,n
2022-09-07 12:00:00,n,n,49.2,VM,n,n,9.7,VM,n,n,6.4,VM,n,n,18.4,VM,n,n,28.8,VM,n,n,n,n,n,n,48.4,VM,n,n,21.7,VM,n,n,9.4,VM,n,n,34.7,VM,n,n,17.2,VM,n,n,4.7,VM
2022-09-07 12:30:00,37.7,n,n,n,14.6,n,n,n,10,n,n,n,31.1,n,n,n,31,n,n,n,n,n,n,n,38.5,n,n,n,14.7,n,n,n,n,n,n,n,29,n,n,n,18,n,n,n,2,n,n,n
2022-09-07 13:30:00,47,n,n,n,14.5,n,n,n,8.2,n,n,n,19,n,n,n,19,n,n,n,1,n,n,n,36.4,n,n,n,12.9,n,n,n,n,n,n,n,26.3,n,n,n,18,n,n,n,6,n,n,n
2022-09-07 14:30:00,32.2,n,n,n,7.3,n,n,n,4.2,n,n,n,25.4,n,n,n,22,n,n,n,11,n,n,n,26.8,n,n,n,12.2,n,n,n,0.3,n,n,n,24.3,n,n,n,16,n,n,n,3,n,n,n
2022-09-07 15:30:00,34.5,n,n,n,6.2,n,n,n,1.9,n,n,n,22.5,n,n,n,51,n,n,n,8,n,n,n,26.4,n,n,n,13.2,n,n,n,2.3,n,n,n,24.9,n,n,n,8,n,n,n,1,n,n,n
2022-09-07 16:30:00,45.9,n,n,n,7.4,n,n,n,3.3,n,n,n,24.7,n,n,n,34,n,n,n,14,n,n,n,53.2,n,n,n,25.9,n,n,n,11.2,n,n,n,29.5,n,n,n,13,n,n,n,5,n,n,n
2022-09-07 17:30:00,52.2,n,n,n,9.1,n,n,n,5.2,n,n,n,23.1,n,n,n,47,n,n,n,n,n,n,n,74.5,n,n,n,30.9,n,n,n,10.2,n,n,n,54,n,n,n,28,n,n,n,7,n,n,n
2022-09-07 18:30:00,49.2,n,n,n,10.1,n,n,n,6.9,n,n,n,28,n,n,n,33,n,n,n,12,n,n,n,64.8,n,n,n,32.1,n,n,n,15.7,n,n,n,48.1,n,n,n,25,n,n,n,12,n,n,n
2022-09-07 19:30:00,53.8,n,n,n,11.3,n,n,n,9.2,n,n,n,25.7,n,n,n,35,n,n,n,20,n,n,n,70.1,n,n,n,30.1,n,n,n,14.5,n,n,n,44.9,n,n,n,17,n,n,n,11,n,n,n
2022-09-07 20:30:00,85.7,n,n,n,14.9,n,n,n,10.7,n,n,n,18.4,n,n,n,38,n,n,n,12,n,n,n,70.6,n,n,n,28.8,n,n,n,12.8,n,n,n,49.8,n,n,n,30,n,n,n,7,n,n,n
2022-09-07 21:30:00,79.9,n,n,n,13.4,n,n,n,9.1,n,n,n,17.7,n,n,n,36,n,n,n,n,n,n,n,63.6,n,n,n,25.7,n,n,n,11.8,n,n,n,52.8,n,n,n,25,n,n,n,8,n,n,n
2022-09-07 22:30:00,69.6,n,n,n,10.5,n,n,n,7,n,n,n,18.7,n,n,n,33,n,n,n,13,n,n,n,72.5,n,n,n,29.6,n,n,n,14.4,n,n,n,61.5,n,n,n,29,n,n,n,9,n,n,n
2022-09-07 23:30:00,61.9,n,n,n,15.3,n,n,n,12.4,n,n,n,16.7,n,n,n,30,n,n,n,n,n,n,n,69.6,n,n,n,28.8,n,n,n,14.6,n,n,n,43.1,n,n,n,18,n,n,n,8,n,n,n
2022-09-08 00:30:00,50.6,n,n,n,18.4,n,n,n,16.5,n,n,n,12.5,n,n,n,35,n,n,n,n,n,n,n,60.9,n,n,n,32.5,n,n,n,19.7,n,n,n,53.4,n,n,n,33,n,n,n,24,n,n,n
2022-09-08 01:30:00,45,n,n,n,19.4,n,n,n,17.8,n,n,n,19.6,n,n,n,34,n,n,n,n,n,n,n,48.4,n,n,n,23.6,n,n,n,13.1,n,n,n,52.6,n,n,n,34,n,n,n,19,n,n,n
2022-09-08 02:30:00,47.5,n,n,n,22.3,n,n,n,20.7,n,n,n,27.4,n,n,n,34,n,n,n,n,n,n,n,44.8,n,n,n,27.9,n,n,n,18.2,n,n,n,49.4,n,n,n,20,n,n,n,n,n,n,n
2022-09-08 03:30:00,45.8,n,n,n,21.2,n,n,n,19.6,n,n,n,18.8,n,n,n,30,n,n,n,n,n,n,n,31.7,n,n,n,19.7,n,n,n,11.7,n,n,n,36.4,n,n,n,20,n,n,n,6,n,n,n
2022-09-08 04:30:00,41.9,n,n,n,19,n,n,n,17.9,n,n,n,22.7,n,n,n,n,n,n,n,n,n,n,n,39.4,n,n,n,21.3,n,n,n,13.1,n,n,n,40.2,n,n,n,27,n,n,n,13,n,n,n
2022-09-08 05:30:00,40.8,n,n,n,13.8,n,n,n,12.8,n,n,n,32,n,n,n,47,n,n,n,n,n,n,n,55.1,n,n,n,25.1,n,n,n,15.4,n,n,n,59.5,n,n,n,38,n,n,n,n,n,n,n
2022-09-08 06:30:00,52.4,n,n,n,20.9,n,n,n,19.2,n,n,n,46.7,n,n,n,89,n,n,n,n,n,n,n,104.1,n,n,n,36.1,n,n,n,18.4,n,n,n,97.4,n,n,n,63,n,n,n,24,n,n,n
2022-09-08 07:30:00,89.1,n,n,n,31.5,n,n,n,27.7,n,n,n,43,n,n,n,64,n,n,n,n,n,n,n,123.6,n,n,n,50,n,n,n,23.1,n,n,n,127.2,n,n,n,63,n,n,n,20,n,n,n
2022-09-08 08:30:00,91.8,n,n,n,21.1,n,n,n,16.1,n,n,n,21.1,n,n,n,29,n,n,n,n,n,n,n,94.2,n,n,n,42.5,n,n,n,14.6,n,n,n,70.1,n,n,n,25,n,n,n,6,n,n,n
2022-09-08 09:30:00,86.2,n,n,n,14.6,n,n,n,9.6,n,n,n,11.6,n,n,n,30,n,n,n,n,n,n,n,59.9,n,n,n,20.9,n,n,n,4.2,n,n,n,42.5,n,n,n,20,n,n,n,6,n,n,n
2022-09-08 10:30:00,65.2,n,n,n,10.9,n,n,n,7,n,n,n,7,n,n,n,24,n,n,n,n,n,n,n,43.5,n,n,n,15.4,n,n,n,2.5,n,n,n,30.5,n,n,n,17,n,n,n,7,n,n,n
2022-09-08 11:30:00,43,n,n,n,8.8,n,n,n,5.4,n,n,n,24.5,n,n,n,30,n,n,n,n,n,n,n,n,n,n,n,19,n,n,n,16.6,n,n,n,19.2,n,n,n,n,n,n,n,3,n,n,n
2022-09-08 12:00:00,n,n,76.6,VM,n,n,19.8,VM,n,n,15.3,VM,n,n,28.4,VM,n,n,39,VM,n,n,n,n,n,n,75.1,VM,n,n,31.7,VM,n,n,15,VM,n,n,59.2,VM,n,n,31.1,VM,n,n,11.9,VM
2022-09-08 12:30:00,38.8,n,n,n,12.1,n,n,n,8.3,n,n,n,41.7,n,n,n,20,n,n,n,n,n,n,n,37.4,n,n,n,17.9,n,n,n,9.1,n,n,n,0.2,n,n,n,20,n,n,n,5,n,n,n
2022-09-08 13:30:00,47.7,n,n,n,12.9,n,n,n,8.8,n,n,n,36,n,n,n,n,n,n,n,n,n,n,n,42.1,n,n,n,16.5,n,n,n,2.1,n,n,n,31.4,n,n,n,17,n,n,n,5,n,n,n
2022-09-08 14:30:00,47.8,n,n,n,12.3,n,n,n,8.3,n,n,n,14.1,n,n,n,11,n,n,n,n,n,n,n,59.9,n,n,n,20.8,n,n,n,2.4,n,n,n,42.6,n,n,n,22,n,n,n,n,n,n,n
2022-09-08 15:30:00,66.4,n,n,n,17.3,n,n,n,12.2,n,n,n,27.2,n,n,n,28,n,n,n,n,n,n,n,41.9,n,n,n,18.5,n,n,n,3.9,n,n,n,49.5,n,n,n,19,n,n,n,n,n,n,n
2022-09-08 16:30:00,95.2,n,n,n,21.9,n,n,n,14.2,n,n,n,28.1,n,n,n,34,n,n,n,n,n,n,n,68.9,n,n,n,26,n,n,n,7.8,n,n,n,56.1,n,n,n,28,n,n,n,6,n,n,n
2022-09-08 17:30:00,135.3,n,n,n,26.6,n,n,n,17.4,n,n,n,42.6,n,n,n,n,n,n,n,n,n,n,n,101.4,n,n,n,38.8,n,n,n,11.6,n,n,n,81.4,n,n,n,36,n,n,n,11,n,n,n
2022-09-08 18:30:00,178.5,n,n,n,34.6,n,n,n,22.7,n,n,n,39,n,n,n,50,n,n,n,n,n,n,n,130.4,n,n,n,43.2,n,n,n,18.3,n,n,n,86.7,n,n,n,29,n,n,n,11,n,n,n
2022-09-08 19:30:00,157.5,n,n,n,33,n,n,n,22.9,n,n,n,40.9,n,n,n,48,n,n,n,n,n,n,n,171,n,n,n,66.3,n,n,n,34.1,n,n,n,82.3,n,n,n,36,n,n,n,18,n,n,n
2022-09-08 20:30:00,114.8,n,n,n,24.2,n,n,n,18.9,n,n,n,31.6,n,n,n,44,n,n,n,n,n,n,n,106,n,n,n,50.9,n,n,n,27.9,n,n,n,71.9,n,n,n,34,n,n,n,13,n,n,n
2022-09-08 21:30:00,117.8,n,n,n,26.3,n,n,n,18.6,n,n,n,29.2,n,n,n,47,n,n,n,n,n,n,n,130.5,n,n,n,64.7,n,n,n,44.5,n,n,n,82.1,n,n,n,45,n,n,n,14,n,n,n
2022-09-08 22:30:00,75.7,n,n,n,18.2,n,n,n,13.5,n,n,n,32.8,n,n,n,50,n,n,n,n,n,n,n,75.3,n,n,n,34.5,n,n,n,15,n,n,n,96.8,n,n,n,39,n,n,n,17,n,n,n
2022-09-08 23:30:00,64.3,n,n,n,14.3,n,n,n,11.1,n,n,n,30.8,n,n,n,42,n,n,n,n,n,n,n,57.3,n,n,n,29.1,n,n,n,11.6,n,n,n,61,n,n,n,30,n,n,n,11,n,n,n
2022-09-09 00:30:00,71.4,n,n,n,22.3,n,n,n,19.1,n,n,n,24.7,n,n,n,39,n,n,n,n,n,n,n,46.8,n,n,n,22.3,n,n,n,7,n,n,n,77.4,n,n,n,48,n,n,n,19,n,n,n
2022-09-09 01:30:00,76.5,n,n,n,23.8,n,n,n,20.1,n,n,n,29.9,n,n,n,41,n,n,n,n,n,n,n,40.6,n,n,n,22.3,n,n,n,8.9,n,n,n,94.6,n,n,n,50,n,n,n,n,n,n,n
2022-09-09 02:30:00,75.3,n,n,n,22.4,n,n,n,18.7,n,n,n,28.5,n,n,n,42,n,n,n,n,n,n,n,38.3,n,n,n,20.5,n,n,n,8.7,n,n,n,84.4,n,n,n,42,n,n,n,19,n,n,n
2022-09-09 03:30:00,71.3,n,n,n,22.4,n,n,n,19.2,n,n,n,29.3,n,n,n,38,n,n,n,n,n,n,n,33.5,n,n,n,20.2,n,n,n,9,n,n,n,78.7,n,n,n,41,n,n,n,18,n,n,n
2022-09-09 04:30:00,70.5,n,n,n,22.3,n,n,n,19.5,n,n,n,28.5,n,n,n,42,n,n,n,n,n,n,n,48.3,n,n,n,22,n,n,n,9.7,n,n,n,61.4,n,n,n,27,n,n,n,14,n,n,n
2022-09-09 05:30:00,71.7,n,n,n,23.3,n,n,n,19.5,n,n,n,39.6,n,n,n,55,n,n,n,n,n,n,n,55.6,n,n,n,24.6,n,n,n,11.2,n,n,n,56.6,n,n,n,24,n,n,n,14,n,n,n
2022-09-09 06:30:00,109.4,n,n,n,22.9,n,n,n,15,n,n,n,49.6,n,n,n,70,n,n,n,n,n,n,n,90.4,n,n,n,39,n,n,n,16.9,n,n,n,92.8,n,n,n,50,n,n,n,18,n,n,n
2022-09-09 07:30:00,94.5,n,n,n,26.2,n,n,n,19.8,n,n,n,39,n,n,n,50,n,n,n,n,n,n,n,91.2,n,n,n,39.4,n,n,n,15,n,n,n,77.9,n,n,n,28,n,n,n,n,n,n,n
2022-09-09 08:30:00,67.6,n,n,n,18.9,n,n,n,14.1,n,n,n,26.4,n,n,n,30,n,n,n,n,n,n,n,65.8,n,n,n,34.1,n,n,n,10.2,n,n,n,47.2,n,n,n,13,n,n,n,1,n,n,n
2022-09-09 09:30:00,52.7,n,n,n,14.3,n,n,n,10.2,n,n,n,26.2,n,n,n,46,n,n,n,n,n,n,n,53.2,n,n,n,27.7,n,n,n,8,n,n,n,39.9,n,n,n,23,n,n,n,3,n,n,n
2022-09-09 10:30:00,59.7,n,n,n,17.2,n,n,n,11.3,n,n,n,57.4,n,n,n,219,n,n,n,n,n,n,n,46.1,n,n,n,22.2,n,n,n,3.8,n,n,n,37.1,n,n,n,19,n,n,n,6,n,n,n
2022-09-09 11:30:00,63.1,n,n,n,22.3,n,n,n,15.8,n,n,n,65.9,n,n,n,66,n,n,n,n,n,n,n,45.6,n,n,n,19.5,n,n,n,2.2,n,n,n,44.2,n,n,n,23,n,n,n,6,n,n,n
2022-09-09 12:00:00,n,n,82.1,VM,n,n,24.3,VM,n,n,18.6,VM,n,n,40,VM,n,n,55,VM,n,n,n,n,n,n,80,VM,n,n,37.4,VM,n,n,14.9,VM,n,n,70.7,VM,n,n,36.5,VM,n,n,13.4,VM
2022-09-09 12:30:00,61.2,n,n,n,17.3,n,n,n,11.4,n,n,n,28.5,n,n,n,33,n,n,n,n,n,n,n,58.9,n,n,n,22.9,n,n,n,5,n,n,n,43.2,n,n,n,22,n,n,n,2,n,n,n
